tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,0.0,
8.0,0.0,
9.0,0.0,
10.0,0.0,
11.0,0.0,
12.0,0.0,
13.0,0.0,
14.0,0.0,
15.0,0.0,
16.0,0.0,
17.0,0.0,
18.0,0.0,
19.0,0.0,
20.0,0.0,
21.0,0.0,
22.0,0.0,
23.0,0.0,
24.0,0.0,
25.0,0.0,
26.0,0.0,
27.0,0.0,
28.0,0.0,
29.0,0.0,
30.0,0.0,
31.0,0.0,
32.0,0.0,
33.0,0.0,
34.0,0.0,
35.0,0.0,
36.0,0.0,
37.0,-6.071185651148554e-05,-6.071185651148554e-05
38.0,-6.071185651148554e-05,
39.0,-6.071185651148554e-05,
40.0,-6.071185651148554e-05,
41.0,-6.071185651148554e-05,
42.0,-6.071185651148554e-05,
43.0,-6.071185651148554e-05,
44.0,-6.071185651148554e-05,
45.0,-6.071185651148554e-05,
46.0,-6.071185651148554e-05,
47.0,-6.071185651148554e-05,
48.0,-6.071185651148554e-05,
49.0,-6.071185651148554e-05,
50.0,-6.071185651148554e-05,
51.0,-6.071185651148554e-05,
52.0,-6.071185651148554e-05,
53.0,-6.071185651148554e-05,
54.0,-6.071185651148554e-05,
55.0,-6.071185651148554e-05,
56.0,-6.071185651148554e-05,
57.0,8.0052118157838e-06,8.0052118157838e-06
58.0,8.0052118157838e-06,
59.0,8.0052118157838e-06,
60.0,8.0052118157838e-06,
61.0,9.225182084086487e-06,9.225182084086487e-06
62.0,9.225182084086487e-06,
63.0,9.225182084086487e-06,
64.0,9.225182084086487e-06,
65.0,9.225182084086487e-06,
66.0,-9.566506323300642e-06,-9.566506323300642e-06
67.0,-9.566506323300642e-06,
68.0,-9.566506323300642e-06,
69.0,-9.566506323300642e-06,
70.0,-9.566506323300642e-06,
71.0,3.0753432119736974e-05,3.0753432119736974e-05
72.0,3.0753432119736974e-05,
73.0,3.0753432119736974e-05,
74.0,3.0753432119736974e-05,
75.0,3.0753432119736974e-05,
76.0,1.0159943779230975e-05,1.0159943779230975e-05
