tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
93.0,-1.1329499613928138e-07,2.7161129897722967e-07,1.0310714731604218e-06,5.842714745249738e-06,,,,
94.0,-1.1068089085127672e-07,3.096236268776019e-07,1.0873043013578252e-06,4.637054137254239e-06,,,,
95.0,-1.0743242409876312e-07,1.5973884790718766e-07,1.1359547107157348e-06,5.08415313324672e-06,-1.0743242409876312e-07,1.5973884790718766e-07,1.1359547107157348e-06,5.08415313324672e-06
96.0,-1.0577836986668269e-07,2.0723333399996613e-07,1.188599794342968e-06,5.75757090295675e-06,,,,
97.0,-1.0377046909165474e-07,4.5670084421020144e-07,1.2443853711861563e-06,6.210538693444393e-06,,,,
98.0,-9.92935457588501e-08,5.066669231678794e-07,1.3052657175626785e-06,5.7368580851293e-06,,,,
99.0,-9.429258057483476e-08,-4.793350192840033e-07,1.3618903485332352e-06,4.4558945206286556e-06,,,,
100.0,-9.895915914240921e-08,-2.602661717771348e-07,1.4052708257209824e-06,5.185204478701545e-06,-9.895915914240921e-08,-2.602661717771348e-07,1.4052708257209824e-06,5.185204478701545e-06
101.0,-1.0166158428187909e-07,5.601934347943923e-07,1.4591104270831367e-06,7.3377013047456615e-06,,,,
102.0,-9.616188183527163e-08,4.985918589147032e-07,1.5311483541841495e-06,7.432784572397492e-06,,,,
103.0,-9.086468736182254e-08,4.58589644975559e-07,1.6101165616573834e-06,7.243659136106892e-06,,,,
104.0,-8.640591837080545e-08,5.275818737079037e-07,1.6805451094700852e-06,8.066444460825032e-06,,,,
105.0,-8.133941721211571e-08,5.907250058252951e-07,1.7580092003419854e-06,7.618001302131047e-06,-8.133941721211571e-08,5.907250058252951e-07,1.7580092003419854e-06,7.618001302131047e-06
106.0,-7.524201929831202e-08,4.019321766669701e-07,1.8366413638510838e-06,8.189773268792211e-06,,,,
107.0,-7.138684581995526e-08,4.5580867751591916e-07,1.9151944096943466e-06,8.751856397289292e-06,,,,
108.0,-6.65645017088086e-08,5.321184217620333e-07,2.007786905714994e-06,8.52536676386794e-06,,,,
109.0,-6.113394692858423e-08,6.079410044107178e-07,2.094792860290634e-06,9.990528061376521e-06,,,,
110.0,-5.5240269577895435e-08,3.8076176559464627e-07,2.1916459242056592e-06,9.96198179008682e-06,-5.5240269577895435e-08,3.8076176559464627e-07,2.1916459242056592e-06,9.96198179008682e-06
111.0,-5.133564221304539e-08,4.5104497577953913e-07,2.29380383558356e-06,9.366770462139707e-06,,,,
112.0,-4.701963028422476e-08,4.0031032039173973e-07,2.383433684534321e-06,1.0380812772002254e-05,,,,
113.0,-4.282217041572846e-08,4.85682468738122e-07,2.492281852551106e-06,1.0341371429590164e-05,,,,
114.0,-3.792541926769195e-08,5.810040312592428e-07,2.5965456991578936e-06,1.1804558908057535e-05,,,,
115.0,-3.2238117222605064e-08,3.027101200747692e-07,2.7120975514809084e-06,1.1675355832704706e-05,-3.2238117222605064e-08,3.027101200747692e-07,2.7120975514809084e-06,1.1675355832704706e-05
116.0,-2.929690487265285e-08,4.0905864437524114e-07,2.8255384260600463e-06,1.1593753689095925e-05,,,,
117.0,-2.535591650103283e-08,2.6530556619236695e-07,2.9372359762779074e-06,1.2168883711011426e-05,,,,
118.0,-2.2522710159775113e-08,2.406709679327331e-07,3.067187861535629e-06,1.2633098959607318e-05,,,,
119.0,-2.019964038426496e-08,3.6871987391846715e-07,3.189128495323644e-06,1.38118443763004e-05,,,,
120.0,-1.6511361314236674e-08,4.939561010582144e-07,3.3272874071019146e-06,1.3425614455780845e-05,-1.6511361314236674e-08,4.939561010582144e-07,3.3272874071019146e-06,1.3425614455780845e-05
121.0,-1.1360022052347244e-08,2.5692948195873053e-07,3.4672996363524315e-06,1.4327334789651038e-05,,,,
122.0,-8.881321076064927e-09,4.185558888394827e-07,3.605521137676036e-06,1.5331649699607142e-05,,,,
123.0,-4.111263534951872e-09,2.602040196538878e-07,3.780247746994777e-06,1.4943627254478781e-05,,,,
124.0,-1.0182051005438725e-09,-2.6272979285076903e-06,3.957883405281674e-06,1.2409340053634742e-05,,,,
125.0,-1.7741395113947428e-08,-2.1212406724257224e-06,4.036870926798028e-06,1.1400934736282633e-05,-1.7741395113947428e-08,-2.1212406724257224e-06,4.036870926798028e-06,1.1400934736282633e-05
126.0,-3.901241793784044e-08,-1.208498820877294e-05,4.151195315417195e-06,-1.0912118202167018e-05,,,,
127.0,-1.664398336708492e-07,6.226946669438122e-05,4.036134961310614e-06,0.0841142597210964,,,,
128.0,4.3625644002441754e-07,-0.00016135527641354566,0.0008181646892871995,-0.11805082250778132,,,,
129.0,-1.1298978992152513e-06,-0.00018487512962945358,-0.00032766587808464405,-0.00042393079769276394,,,,
130.0,-3.098690479920455e-06,-6.946335971671398e-05,-0.00033218044859990376,-0.0002101251604053589,-3.098690479920455e-06,-6.946335971671398e-05,-0.00033218044859990376,-0.0002101251604053589
131.0,-3.74870762422282e-06,-1.7133323600412054e-05,-0.0003341467363992528,-0.00015104605846123835,,,,
132.0,-3.930154832064625e-06,-6.954664573233951e-06,-0.0003357463609789603,-0.00018410994536156017,,,,
133.0,-3.996613293431279e-06,-8.441937513394563e-06,-0.00033750570732301243,-0.00024037951595675097,,,,
134.0,-4.086610239280431e-06,-6.160792246296e-06,-0.0003400683207333202,-0.0002927528262323906,,,,
135.0,-4.146018358513824e-06,-7.724159380643243e-06,-0.00034289131721030463,-0.0003504745843034139,-4.146018358513824e-06,-7.724159380643243e-06,-0.00034289131721030463,-0.0003504745843034139
136.0,-4.226341875887217e-06,-5.950479674715459e-06,-0.00034653590168531883,-0.0004036200645352621,,,,
137.0,-4.2836554081432945e-06,-5.656556650548963e-06,-0.00035042346921810734,-0.0004583746642629472,,,,
138.0,-4.338174398483638e-06,-3.7017682779474715e-06,-0.00035484137315455684,-0.0005083234974120663,,,,
139.0,-4.377600337347438e-06,-2.9468430955151972e-08,-0.00036025530769265095,-0.0005624287765275231,,,,
140.0,-4.37788631450324e-06,-6.39963797681119e-06,-0.0003657134124046935,-0.0006340070798556222,-4.37788631450324e-06,-6.39963797681119e-06,-0.0003657134124046935,-0.0006340070798556222
141.0,-4.437435746487544e-06,-4.846619739079253e-06,-0.00037161292759855787,-0.000685428836937417,,,,
142.0,-4.488919657414221e-06,-4.773579602521351e-06,-0.00037889399339023194,-0.0007501231006232058,,,,
143.0,-4.534218507536571e-06,-8.366387135096998e-06,-0.00038601228128690705,-0.0008179141351853154,,,,
144.0,-4.623407240261358e-06,-6.874669433915909e-06,-0.00039473154373758284,-0.0008813576452453749,,,,
145.0,-4.689920107066628e-06,-8.41429255795284e-06,-0.0004032587353690531,-0.00094870517905767,-4.689920107066628e-06,-8.41429255795284e-06,-0.0004032587353690531,-0.00094870517905767
146.0,-4.773219617385911e-06,3.065521781844301e-05,-0.00041265069272121093,-0.0009243806489718304,,,,
147.0,-4.449185598631447e-06,5.047594782525675e-06,-0.00042242164846255283,-0.0010569071067255454,,,,
148.0,-4.400406722633374e-06,1.570555976405132e-05,-0.00043263537260675817,-0.0011019510015207478,,,,
149.0,-4.249392958909729e-06,3.168165028436285e-05,-0.0004432309687318696,-0.0011299589563944692,,,,
150.0,-3.911784677820971e-06,3.2970785733046e-06,-0.00045527211865761927,-0.001273960050620717,-3.911784677820971e-06,3.2970785733046e-06,-0.00045527211865761927,-0.001273960050620717
151.0,-3.880582369038076e-06,2.2502578509618847e-05,-0.00046732839635703095,-0.0013057932214450105,,,,
152.0,-3.6431065143021875e-06,3.84917804072155e-05,-0.00048110878873466146,-0.0013454195812156002,,,,
153.0,-3.2766543702442167e-06,2.7318188127844427e-05,-0.0004939175464740569,-0.0014532626048179274,,,,
154.0,-3.011095084496331e-06,3.336244223377094e-05,-0.000508044668577964,-0.001512580587771981,,,,
155.0,-2.6627665331276667e-06,4.343521046386005e-06,-0.0005238371276933716,-0.0016689937256302028,-2.6627665331276667e-06,4.343521046386005e-06,-0.0005238371276933716,-0.0016689937256302028
156.0,-2.617076488111308e-06,1.8589883763279058e-05,-0.0005413934829272234,-0.0017309213266069332,,,,
157.0,-2.4362952397261872e-06,2.057938433622749e-06,-0.0005582261927098711,-0.0018529618187981354,,,,
158.0,-2.416334821363204e-06,3.0316142438562006e-05,-0.0005761984957241725,-0.0018769556289356538,,,,
159.0,-2.1243670840263202e-06,1.8263494234537835e-06,-0.0005942750201095773,-0.002035254520872946,,,,
160.0,-2.105049387984632e-06,3.289962644605361e-06,-0.0006158023509132,-0.002136788507285745,-2.105049387984632e-06,3.289962644605361e-06,-0.0006158023509132,-0.002136788507285745
161.0,-2.0740145847503466e-06,2.039991547931729e-05,-0.0006359590572471257,-0.0021983966257997853,,,,
162.0,-1.8063266081732889e-06,0.0018830254779744274,-0.0006648064485547426,0.0007123728128444953,,,,
163.0,1.2321251076756748e-05,0.0028533572521061805,-0.0006594618037945885,0.002231270932577056,,,,
164.0,4.0077622981929935e-05,0.004111987377221155,-0.0006377568505224046,0.004193552650732674,,,,
165.0,7.966733996172157e-05,0.005359561542887404,-0.0005973818329574048,0.006159258558169373,7.966733996172157e-05,0.005359561542887404,-0.0005973818329574048,0.006159258558169373
166.0,0.0001360259864373726,0.006724498363565599,-0.0005326139460968343,0.0083097797006156,,,,
167.0,0.00020078347079042854,0.007977553657189345,-0.0004525900692444614,0.01030016114711107,,,,
168.0,0.00028559058635459314,0.009365229532662623,-0.0003430919706706778,0.01252101464007388,,,,
169.0,0.0003756881679012723,0.01062556045506539,-0.00022263436376987965,0.014559931490266177,,,,
170.0,0.0004771261747905451,0.011881243026942122,-8.36364787112255e-05,0.01660955638352617,0.0004771261747905451,0.011881243026942122,-8.36364787112255e-05,0.01660955638352617
171.0,0.0005988448886134242,0.01323550193810614,8.652196646045967e-05,0.01885072651520643,,,,
172.0,0.0007385021719544314,0.014638430819502977,0.00028542951574942344,0.021206140671680637,,,,
173.0,0.0008777937793548955,0.015910944230369328,0.00048721599527995593,0.023372220112690724,,,,
174.0,0.0010307514297231743,0.017204840053753123,0.0007119015840524846,0.025608304564798064,,,,
175.0,0.001209486112799816,0.01861376489577973,0.000977936733825402,0.02808900026458743,0.001209486112799816,0.01861376489577973,0.000977936733825402,0.02808900026458743
176.0,0.001402691800319122,0.020033112355657363,0.0012694927214633475,0.03063501495217822,,,,
177.0,0.0015963806257208286,0.02136618417242401,0.0015656853428048562,0.03306954927068436,,,,
178.0,0.0018026404736063535,0.022709061398867393,0.0018849243864810575,0.035569533212772265,,,,
179.0,0.0020479540877691048,0.024227751547060066,0.0022691626688674167,0.038461491933887,,,,
180.0,0.002281352349779305,0.025595840050019154,0.0026396817966639805,0.041120961824696926,0.002281352349779305,0.025595840050019154,0.0026396817966639805,0.041120961824696926
181.0,0.0025459507561796184,0.027080750832682993,0.0030647720045727765,0.04407041438964011,,,,
182.0,0.0028072330977092735,0.028482503198183986,0.0034899751732386346,0.04691869972330385,,,,
183.0,0.0030789095248916314,0.029884645061796555,0.003937502717435726,0.049827420311395844,,,,
184.0,0.0033953982859406184,0.03146295792175453,0.004465192388436048,0.05318409485401457,,,,
185.0,0.0036950669758564494,0.03290098857737899,0.004971743872530366,0.05631172946204737,0.0036950669758564494,0.03290098857737899,0.004971743872530366,0.05631172946204737
186.0,0.0040380140183291086,0.034498240921660914,0.0055587153256862615,0.05986897711089988,,,,
187.0,0.004368890198580017,0.03598916791564268,0.006132924848628799,0.06326904048397311,,,,
188.0,0.004746554407189338,0.03764714534327609,0.006796859401376962,0.06714191792247737,,,,
189.0,0.005106189605058952,0.039180053167882804,0.0074382519084906056,0.07080783283106712,,,,
190.0,0.0055196746873695576,0.04090379289356105,0.008185519464788602,0.07503130915757325,0.0055196746873695576,0.04090379289356105,0.008185519464788602,0.07503130915757325
191.0,0.005901123579238345,0.04245210374309022,0.008885224986183566,0.0789128115842118,,,,
192.0,0.006353801908340576,0.04425694224199434,0.009726693760237303,0.08354842985914611,,,,
193.0,0.006778195268460914,0.04590959378610926,0.01052786521683777,0.08789348625668256,,,,
194.0,0.007264702398490939,0.04777377862541913,0.01145927854944735,0.09291186242839657,,,,
195.0,0.007737057941408879,0.04954806067807984,0.012377929627164927,0.09780149985564872,0.007737057941408879,0.04954806067807984,0.012377929627164927,0.09780149985564872
196.0,0.008255030493900622,0.05146502353934432,0.013400340834071408,0.10320755888740138,,,,
197.0,0.008789817756841383,0.053413323883243186,0.014472799061745114,0.10883358467016711,,,,
198.0,0.009281541619557344,0.055174784483123095,0.01547472267848577,0.11402307788775758,,,,
199.0,0.009852819239218175,0.057202802886447066,0.01665531328943858,0.12013312692982266,,,,
200.0,0.010430611077577149,0.05922828869853292,0.01786874928827212,0.1263717102093801,0.010430611077577149,0.05922828869853292,0.01786874928827212,0.1263717102093801
201.0,0.01103735004565362,0.06133334104661612,0.019163310430106988,0.1329923732711057,,,,
202.0,0.01160618353693282,0.06328301621382566,0.020396742601098812,0.13924407943455788,,,,
203.0,0.012216172644512458,0.06535891144613734,0.021738925335610726,0.14603003382549107,,,,
204.0,0.012848068028206669,0.06749335689540437,0.023150755829927972,0.15314418474378125,,,,
205.0,0.013566574430774529,0.0699100499793992,0.024781065571743973,0.16136453679132723,0.013566574430774529,0.0699100499793992,0.024781065571743973,0.16136453679132723
206.0,0.014218922860042033,0.07208212583699329,0.026286799041342693,0.16888540308620334,,,,
207.0,0.014978326433655575,0.07460613954109992,0.02806604982155492,0.17779348264085534,,,,
208.0,0.015691194367525075,0.07695734181130928,0.02976488149151189,0.18623963200336166,,,,
209.0,0.016500223811332752,0.07962277036961268,0.03172276286251949,0.19598837608830116,,,,
210.0,0.017259738882347154,0.08210929903424186,0.03359227989504305,0.2052358280594867,0.017259738882347154,0.08210929903424186,0.03359227989504305,0.2052358280594867
211.0,0.018100702322183488,0.08486115290061659,0.03569430524384778,0.2156427186266801,,,,
212.0,0.018922148009433832,0.08753884600247151,0.03778170065562445,0.22593241753785728,,,,
213.0,0.019853226927323914,0.09057826655454425,0.04018475850301142,0.2378066507055267,,,,
214.0,0.020722061266992116,0.09340231679507512,0.04246581986788115,0.24900539956748474,,,,
215.0,0.021617584555798448,0.09631188487252838,0.04485323531968894,0.26070685723830184,0.021617584555798448,0.09631188487252838,0.04485323531968894,0.26070685723830184
216.0,0.022629228225229673,0.09960826005789686,0.04759165583810688,0.27416933403527965,,,,
217.0,0.023585250769741044,0.10271562062762302,0.05022308484006961,0.2870327691167314,,,,
218.0,0.024671137095116816,0.10625927055065451,0.053257530399704184,0.301912989834391,,,,
219.0,0.02571085335481451,0.10964762509455556,0.056211661770247716,0.3163302035707978,,,,
220.0,0.026763571101915108,0.11308170099796731,0.05924872179736415,0.33112123817081973,0.026763571101915108,0.11308170099796731,0.05924872179736415,0.33112123817081973
221.0,0.027927881219491957,0.1168957006270784,0.06265800733467482,0.3477632785951107,,,,
222.0,0.029052947163272235,0.1205808446639598,0.06600506474693091,0.3640332420021883,,,,
223.0,0.030315682794688385,0.12473891926374736,0.06981726018292368,0.38261712158396305,,,,
224.0,0.0315205786768322,0.12870608979522152,0.07351308981617129,0.40054857664787735,,,,
225.0,0.03277544722583106,0.13285077031549125,0.07741838918453375,0.41948518393343737,0.03277544722583106,0.13285077031549125,0.07741838918453375,0.41948518393343737
226.0,0.034151183104590636,0.13741778548209832,0.08176236714397504,0.440589223772353,,,,
227.0,0.035592534901142246,0.142220276450192,0.0863836326300812,0.4630285738112258,,,,
228.0,0.036955048670407505,0.14676051517290659,0.09081958805871515,0.48445418013289315,,,,
229.0,0.03849657166098865,0.15193102750990273,0.0959081314975151,0.5091119560116448,,,,
230.0,0.03996239506981328,0.15684910517979084,0.10082001970801063,0.5327945805785577,0.03996239506981328,0.15684910517979084,0.10082001970801063,0.5327945805785577
231.0,0.04159397114919663,0.1623564631649224,0.1063622565725475,0.5595782440878103,,,,
232.0,0.04315886341433781,0.16764149403197967,0.11175581866945508,0.585522233639598,,,,
233.0,0.04476876357919738,0.1730950465504163,0.1173787245371725,0.6125334919640936,,,,
234.0,0.04661553280370418,0.17939426913646975,0.12391390867145385,0.6440409109510118,,,,
