seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
0.0,1639276166.9244294,122.0,1639276167.006718,72.0,0.08228850364685059
1.0,1639276166.9737058,122.0,1639276167.0085268,72.0,0.0348210334777832
2.0,1639276167.0242665,122.0,1639276167.029064,72.0,0.004797458648681641
3.0,1639276167.073896,122.0,1639276167.1562123,72.0,0.08231639862060547
4.0,1639276167.1241155,122.0,1639276167.2557533,72.0,0.1316378116607666
5.0,1639276167.173887,122.0,1639276167.25746,72.0,0.0835731029510498
6.0,1639276167.2240403,122.0,1639276167.2777245,72.0,0.053684234619140625
7.0,1639276167.2740216,122.0,1639276167.2805302,72.0,0.006508588790893555
8.0,1639276167.3243952,122.0,1639276167.3665345,72.0,0.042139291763305664
9.0,1639276167.3744855,122.0,1639276167.3796256,72.0,0.005140066146850586
10.0,1639276167.4243023,122.0,1639276167.4658747,72.0,0.04157233238220215
11.0,1639276167.4739974,122.0,1639276167.4789102,72.0,0.004912853240966797
12.0,1639276167.5237825,122.0,1639276167.568367,72.0,0.04458451271057129
13.0,1639276167.5744388,122.0,1639276167.5855122,72.0,0.01107335090637207
14.0,1639276167.6245346,122.0,1639276167.629435,72.0,0.004900455474853516
15.0,1639276167.6737466,122.0,1639276167.678644,72.0,0.004897356033325195
16.0,1639276167.7243404,122.0,1639276167.729251,72.0,0.004910469055175781
17.0,1639276167.7739005,122.0,1639276167.8100212,72.0,0.03612065315246582
18.0,1639276167.823965,122.0,1639276167.8288312,72.0,0.004866123199462891
19.0,1639276167.8743172,122.0,1639276167.8792372,72.0,0.004920005798339844
20.0,1639276167.9240587,122.0,1639276167.928951,72.0,0.0048923492431640625
21.0,1639276167.9738107,122.0,1639276167.9787016,72.0,0.004890918731689453
22.0,1639276168.0241191,122.0,1639276168.0289993,72.0,0.004880189895629883
23.0,1639276168.0743196,122.0,1639276168.0793598,72.0,0.005040168762207031
24.0,1639276168.1244688,122.0,1639276168.1295376,72.0,0.005068778991699219
25.0,1639276168.1743665,122.0,1639276168.1792972,72.0,0.004930734634399414
26.0,1639276168.224482,122.0,1639276168.2293334,72.0,0.004851341247558594
27.0,1639276168.2736545,122.0,1639276168.2784667,72.0,0.0048122406005859375
28.0,1639276168.3240244,122.0,1639276168.329014,72.0,0.0049896240234375
29.0,1639276168.373881,122.0,1639276168.378759,72.0,0.004877805709838867
30.0,1639276168.4238396,122.0,1639276168.4286752,72.0,0.004835605621337891
31.0,1639276168.4741945,122.0,1639276168.4790502,72.0,0.004855632781982422
32.0,1639276168.524074,122.0,1639276168.5290253,72.0,0.0049512386322021484
33.0,1639276168.5745056,122.0,1639276168.5794013,72.0,0.004895687103271484
34.0,1639276168.624414,122.0,1639276168.6293104,72.0,0.004896402359008789
35.0,1639276168.673711,122.0,1639276168.6786058,72.0,0.004894733428955078
36.0,1639276168.7239065,122.0,1639276168.7270744,72.0,0.003167867660522461
37.0,1639276168.773752,122.0,1639276168.7782059,72.0,0.004453897476196289
38.0,1639276168.823867,122.0,1639276168.8271046,72.0,0.003237485885620117
39.0,1639276168.8737528,122.0,1639276168.8772645,72.0,0.003511667251586914
40.0,1639276168.9237518,122.0,1639276168.9283004,72.0,0.004548549652099609
41.0,1639276168.973887,122.0,1639276168.9785035,72.0,0.004616498947143555
42.0,1639276169.0236297,122.0,1639276169.0282176,72.0,0.004587888717651367
43.0,1639276169.0747397,122.0,1639276169.07925,72.0,0.004510402679443359
44.0,1639276169.1248775,122.0,1639276169.1293967,72.0,0.004519224166870117
45.0,1639276169.17405,122.0,1639276169.178683,72.0,0.0046329498291015625
46.0,1639276169.2240725,122.0,1639276169.2287855,72.0,0.0047130584716796875
47.0,1639276169.2740352,122.0,1639276169.278655,72.0,0.0046198368072509766
48.0,1639276169.3245213,122.0,1639276169.3291037,72.0,0.004582405090332031
49.0,1639276169.374162,122.0,1639276169.3786,72.0,0.004437923431396484
50.0,1639276169.4237885,122.0,1639276169.4285722,72.0,0.00478363037109375
51.0,1639276169.473803,122.0,1639276169.478342,72.0,0.004539012908935547
52.0,1639276169.5244896,122.0,1639276169.5291922,72.0,0.004702568054199219
53.0,1639276169.5745003,122.0,1639276169.5791082,72.0,0.0046079158782958984
54.0,1639276169.62408,122.0,1639276169.6286778,72.0,0.004597902297973633
55.0,1639276169.6738794,122.0,1639276169.6785266,72.0,0.004647254943847656
56.0,1639276169.7236423,122.0,1639276169.7281933,72.0,0.004550933837890625
57.0,1639276169.7739692,122.0,1639276169.7784524,72.0,0.004483222961425781
58.0,1639276169.823681,122.0,1639276169.8282607,72.0,0.0045795440673828125
59.0,1639276169.8739579,122.0,1639276169.878487,72.0,0.004529237747192383
60.0,1639276169.92391,122.0,1639276169.9284499,72.0,0.004539966583251953
61.0,1639276169.9739645,122.0,1639276169.9783993,72.0,0.004434823989868164
62.0,1639276170.0244403,122.0,1639276170.0291898,72.0,0.0047495365142822266
63.0,1639276170.0742269,122.0,1639276170.0791075,72.0,0.004880666732788086
64.0,1639276170.1240003,122.0,1639276170.1287801,72.0,0.004779815673828125
65.0,1639276170.1744673,122.0,1639276170.1790211,72.0,0.004553794860839844
66.0,1639276170.2244406,122.0,1639276170.22895,72.0,0.004509449005126953
67.0,1639276170.2743495,122.0,1639276170.2789538,72.0,0.004604339599609375
68.0,1639276170.3236415,122.0,1639276170.3282795,72.0,0.004637956619262695
