seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
0.0,1639276166.998939,122.0,0.0005750656127929688,1639276166.999514,72.0
1.0,1639276166.9992754,122.0,0.0011091232299804688,1639276167.0003846,72.0
2.0,1639276167.024946,122.0,0.00144195556640625,1639276167.026388,72.0
3.0,1639276167.0950737,122.0,0.001506805419921875,1639276167.0965805,72.0
4.0,1639276167.1508934,122.0,0.0012760162353515625,1639276167.1521695,72.0
5.0,1639276167.1976159,122.0,0.0014545917510986328,1639276167.1990705,72.0
6.0,1639276167.253234,122.0,0.0014567375183105469,1639276167.2546906,72.0
7.0,1639276167.2764723,122.0,0.0014710426330566406,1639276167.2779434,72.0
8.0,1639276167.3558593,122.0,0.0015540122985839844,1639276167.3574133,72.0
9.0,1639276167.37544,122.0,0.0015535354614257812,1639276167.3769934,72.0
10.0,1639276167.4583945,122.0,0.0016262531280517578,1639276167.4600208,72.0
11.0,1639276167.4748552,122.0,0.0013852119445800781,1639276167.4762404,72.0
12.0,1639276167.560816,122.0,0.0015523433685302734,1639276167.5623684,72.0
13.0,1639276167.5751252,122.0,0.001192331314086914,1639276167.5763175,72.0
14.0,1639276167.6254232,122.0,0.0014107227325439453,1639276167.626834,72.0
15.0,1639276167.6746197,122.0,0.0014102458953857422,1639276167.67603,72.0
16.0,1639276167.7252762,122.0,0.0013742446899414062,1639276167.7266505,72.0
17.0,1639276167.8058271,122.0,0.0013988018035888672,1639276167.807226,72.0
18.0,1639276167.8248322,122.0,0.001409292221069336,1639276167.8262415,72.0
19.0,1639276167.8752158,122.0,0.0014085769653320312,1639276167.8766243,72.0
20.0,1639276167.9249346,122.0,0.0014255046844482422,1639276167.9263601,72.0
21.0,1639276167.9746234,122.0,0.0014462471008300781,1639276167.9760697,72.0
22.0,1639276168.024999,122.0,0.001394033432006836,1639276168.026393,72.0
23.0,1639276168.0752609,122.0,0.0014874935150146484,1639276168.0767484,72.0
24.0,1639276168.1253715,122.0,0.0015294551849365234,1639276168.126901,72.0
25.0,1639276168.1753333,122.0,0.0013880729675292969,1639276168.1767213,72.0
26.0,1639276168.2253938,122.0,0.0013730525970458984,1639276168.2267668,72.0
27.0,1639276168.27449,122.0,0.0013740062713623047,1639276168.2758641,72.0
28.0,1639276168.3249133,122.0,0.0015094280242919922,1639276168.3264227,72.0
29.0,1639276168.374725,122.0,0.0014524459838867188,1639276168.3761775,72.0
30.0,1639276168.4247134,122.0,0.0014176368713378906,1639276168.426131,72.0
31.0,1639276168.475091,122.0,0.001373291015625,1639276168.4764643,72.0
32.0,1639276168.5249383,122.0,0.0014793872833251953,1639276168.5264177,72.0
33.0,1639276168.5754337,122.0,0.001379251480102539,1639276168.576813,72.0
34.0,1639276168.6253242,122.0,0.0014035701751708984,1639276168.6267278,72.0
35.0,1639276168.67457,122.0,0.0014214515686035156,1639276168.6759915,72.0
36.0,1639276168.7243657,122.0,0.0003752708435058594,1639276168.724741,72.0
37.0,1639276168.7743547,122.0,0.0012984275817871094,1639276168.7756531,72.0
38.0,1639276168.824393,122.0,0.00037384033203125,1639276168.8247669,72.0
39.0,1639276168.8743916,122.0,0.0004956722259521484,1639276168.8748872,72.0
40.0,1639276168.9243844,122.0,0.0013294219970703125,1639276168.9257138,72.0
41.0,1639276168.9745817,122.0,0.0013556480407714844,1639276168.9759374,72.0
42.0,1639276169.0243034,122.0,0.0013556480407714844,1639276169.025659,72.0
43.0,1639276169.075449,122.0,0.0012423992156982422,1639276169.0766914,72.0
44.0,1639276169.1255774,122.0,0.001279592514038086,1639276169.126857,72.0
45.0,1639276169.1747534,122.0,0.0013461112976074219,1639276169.1760995,72.0
46.0,1639276169.224871,122.0,0.001359701156616211,1639276169.2262306,72.0
47.0,1639276169.2747402,122.0,0.0013306140899658203,1639276169.2760708,72.0
48.0,1639276169.3252435,122.0,0.0013303756713867188,1639276169.3265738,72.0
49.0,1639276169.3747573,122.0,0.0012898445129394531,1639276169.3760471,72.0
50.0,1639276169.4244626,122.0,0.0015718936920166016,1639276169.4260345,72.0
51.0,1639276169.4744666,122.0,0.0013179779052734375,1639276169.4757845,72.0
52.0,1639276169.5253217,122.0,0.0013146400451660156,1639276169.5266364,72.0
53.0,1639276169.575275,122.0,0.00128936767578125,1639276169.5765643,72.0
54.0,1639276169.6247513,122.0,0.001354217529296875,1639276169.6261055,72.0
55.0,1639276169.674571,122.0,0.0014035701751708984,1639276169.6759746,72.0
56.0,1639276169.7243078,122.0,0.0013377666473388672,1639276169.7256455,72.0
57.0,1639276169.7745795,122.0,0.0013012886047363281,1639276169.7758808,72.0
58.0,1639276169.8243778,122.0,0.0013341903686523438,1639276169.825712,72.0
59.0,1639276169.8746388,122.0,0.001325845718383789,1639276169.8759646,72.0
60.0,1639276169.9245412,122.0,0.0013446807861328125,1639276169.925886,72.0
61.0,1639276169.9746027,122.0,0.0012352466583251953,1639276169.975838,72.0
62.0,1639276170.0252547,122.0,0.0013747215270996094,1639276170.0266294,72.0
63.0,1639276170.0751436,122.0,0.0014183521270751953,1639276170.076562,72.0
64.0,1639276170.1247928,122.0,0.0014307498931884766,1639276170.1262236,72.0
65.0,1639276170.175137,122.0,0.0013356208801269531,1639276170.1764727,72.0
66.0,1639276170.2250738,122.0,0.0013422966003417969,1639276170.226416,72.0
67.0,1639276170.2750344,122.0,0.0013647079467773438,1639276170.2763991,72.0
68.0,1639276170.3243003,122.0,0.0014157295227050781,1639276170.325716,72.0
69.0,1639276170.3744535,122.0,0.0013866424560546875,1639276170.3758402,72.0
70.0,1639276170.425389,122.0,0.0013508796691894531,1639276170.42674,72.0
71.0,1639276170.4745512,122.0,0.00130462646484375,1639276170.4758558,72.0
72.0,1639276170.5246925,122.0,0.001352548599243164,1639276170.526045,72.0
73.0,1639276170.5744996,122.0,0.0011911392211914062,1639276170.5756907,72.0
74.0,1639276170.62495,122.0,0.001232147216796875,1639276170.626182,72.0
75.0,1639276170.6752238,122.0,0.0013327598571777344,1639276170.6765566,72.0
76.0,1639276170.7246373,122.0,0.001310586929321289,1639276170.7259479,72.0
77.0,1639276170.7750008,122.0,0.001310586929321289,1639276170.7763114,72.0
78.0,1639276170.824482,122.0,0.001331329345703125,1639276170.8258133,72.0
79.0,1639276170.874861,122.0,0.0012574195861816406,1639276170.8761184,72.0
80.0,1639276170.925086,122.0,0.0013697147369384766,1639276170.9264557,72.0
81.0,1639276170.9744241,122.0,0.0013232231140136719,1639276170.9757473,72.0
82.0,1639276171.0248876,122.0,0.0013630390167236328,1639276171.0262506,72.0
83.0,1639276171.0749679,122.0,0.0013210773468017578,1639276171.076289,72.0
84.0,1639276171.1251888,122.0,0.0013129711151123047,1639276171.1265018,72.0
85.0,1639276171.1746237,122.0,0.0012881755828857422,1639276171.175912,72.0
86.0,1639276171.2250829,122.0,0.001323699951171875,1639276171.2264066,72.0
87.0,1639276171.2741675,122.0,0.0013170242309570312,1639276171.2754846,72.0
88.0,1639276171.325197,122.0,0.0013086795806884766,1639276171.3265057,72.0
89.0,1639276171.3752635,122.0,0.001382589340209961,1639276171.376646,72.0
90.0,1639276171.4245174,122.0,0.0013277530670166016,1639276171.4258451,72.0
91.0,1639276171.4745207,122.0,0.0012977123260498047,1639276171.4758184,72.0
92.0,1639276171.524968,122.0,0.0013294219970703125,1639276171.5262973,72.0
93.0,1639276171.574449,122.0,0.001354217529296875,1639276171.5758033,72.0
94.0,1639276171.6249,122.0,0.0013892650604248047,1639276171.6262894,72.0
