seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
0.0,1639060240.084352,122.0,0.007053852081298828,1639060240.0914059,72.0
1.0,1639060240.0856688,122.0,0.0071201324462890625,1639060240.092789,72.0
2.0,1639060240.0869088,122.0,0.006373882293701172,1639060240.0932827,72.0
5.0,1639060240.0895877,122.0,0.004203081130981445,1639060240.0937908,72.0
6.0,1639060240.090497,122.0,0.0038635730743408203,1639060240.0943606,72.0
10.0,1639060240.2939525,122.0,0.0010533332824707031,1639060240.2950058,72.0
11.0,1639060240.337308,122.0,0.001313924789428711,1639060240.3386219,72.0
12.0,1639060240.3878992,122.0,0.0013823509216308594,1639060240.3892815,72.0
13.0,1639060240.4378192,122.0,0.0013492107391357422,1639060240.4391685,72.0
14.0,1639060240.487713,122.0,0.0013158321380615234,1639060240.489029,72.0
15.0,1639060240.5373507,122.0,0.0012884140014648438,1639060240.538639,72.0
16.0,1639060240.5875993,122.0,0.0012824535369873047,1639060240.5888817,72.0
17.0,1639060240.637625,122.0,0.001270294189453125,1639060240.6388953,72.0
18.0,1639060240.6876984,122.0,0.0012989044189453125,1639060240.6889973,72.0
19.0,1639060240.7374806,122.0,0.0012805461883544922,1639060240.7387612,72.0
20.0,1639060240.787732,122.0,0.0013158321380615234,1639060240.7890477,72.0
21.0,1639060240.8377955,122.0,0.0012962818145751953,1639060240.8390918,72.0
22.0,1639060240.8876112,122.0,0.0013952255249023438,1639060240.8890064,72.0
23.0,1639060240.9894826,122.0,0.002397298812866211,1639060240.99188,72.0
24.0,1639060240.9907923,122.0,0.003966093063354492,1639060240.9947584,72.0
25.0,1639060241.0376534,122.0,0.0013880729675292969,1639060241.0390415,72.0
26.0,1639060241.0874918,122.0,0.0005526542663574219,1639060241.0880444,72.0
27.0,1639060241.1372128,122.0,0.0013020038604736328,1639060241.1385148,72.0
28.0,1639060241.1872156,122.0,0.0013232231140136719,1639060241.1885388,72.0
29.0,1639060241.2467499,122.0,0.0016329288482666016,1639060241.2483828,72.0
30.0,1639060241.2874863,122.0,0.0013201236724853516,1639060241.2888064,72.0
31.0,1639060241.4010856,122.0,0.002665996551513672,1639060241.4037516,72.0
32.0,1639060241.4021661,122.0,0.0050275325775146484,1639060241.4071937,72.0
33.0,1639060241.4368665,122.0,0.0013282299041748047,1639060241.4381948,72.0
34.0,1639060241.491359,122.0,0.002180814743041992,1639060241.4935398,72.0
35.0,1639060241.537193,122.0,0.0013241767883300781,1639060241.5385172,72.0
36.0,1639060241.5869164,122.0,0.0013136863708496094,1639060241.5882301,72.0
37.0,1639060241.6374764,122.0,0.0013072490692138672,1639060241.6387837,72.0
38.0,1639060241.687013,122.0,0.0013206005096435547,1639060241.6883335,72.0
39.0,1639060241.7376387,122.0,0.0013091564178466797,1639060241.7389479,72.0
40.0,1639060241.7874112,122.0,0.001337289810180664,1639060241.7887485,72.0
41.0,1639060241.8370929,122.0,0.001354217529296875,1639060241.838447,72.0
42.0,1639060241.8876877,122.0,0.0013289451599121094,1639060241.8890166,72.0
43.0,1639060241.9369416,122.0,0.0013577938079833984,1639060241.9382994,72.0
44.0,1639060241.9873688,122.0,0.0013210773468017578,1639060241.98869,72.0
45.0,1639060242.036909,122.0,0.0013508796691894531,1639060242.03826,72.0
46.0,1639060242.08743,122.0,0.001313924789428711,1639060242.088744,72.0
47.0,1639060242.1368778,122.0,0.001373291015625,1639060242.138251,72.0
