tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,0.0,
8.0,0.0,
9.0,0.0,
10.0,0.0,
11.0,0.0,
12.0,0.0,
13.0,0.0,
14.0,0.0,
15.0,0.0,
16.0,0.0,
17.0,0.0,
18.0,0.0,
19.0,1.1478155486871202e-05,1.1478155486871202e-05
20.0,-1.5248554529361388e-05,-1.5248554529361388e-05
21.0,6.279838956156206e-06,6.279838956156206e-06
22.0,6.279838956156206e-06,
23.0,6.279838956156206e-06,
24.0,6.279838956156206e-06,
25.0,6.279838956156206e-06,
26.0,1.2157114894215814e-05,1.2157114894215814e-05
27.0,1.2157114894215814e-05,
28.0,1.2157114894215814e-05,
29.0,1.2157114894215814e-05,
30.0,1.2157114894215814e-05,
31.0,-7.807328676824684e-06,-7.807328676824684e-06
32.0,-7.807328676824684e-06,
33.0,-7.807328676824684e-06,
34.0,-7.807328676824684e-06,
35.0,-7.807328676824684e-06,
36.0,-3.262644681221637e-05,-3.262644681221637e-05
37.0,-3.262644681221637e-05,
38.0,-3.262644681221637e-05,
39.0,-3.262644681221637e-05,
40.0,-3.262644681221637e-05,
41.0,-1.545638501339817e-05,-1.545638501339817e-05
42.0,-1.545638501339817e-05,
43.0,-1.545638501339817e-05,
44.0,-1.545638501339817e-05,
45.0,-1.545638501339817e-05,
46.0,1.0141973871386139e-05,1.0141973871386139e-05
47.0,1.0141973871386139e-05,
48.0,1.0141973871386139e-05,
49.0,1.0141973871386139e-05,
50.0,1.0141973871386139e-05,
51.0,2.452448442045699e-06,2.452448442045699e-06
52.0,2.452448442045699e-06,
53.0,2.452448442045699e-06,
54.0,2.452448442045699e-06,
55.0,2.452448442045699e-06,
56.0,-9.515973755030225e-06,-9.515973755030225e-06
57.0,-9.515973755030225e-06,
58.0,-9.515973755030225e-06,
59.0,-9.515973755030225e-06,
60.0,-9.515973755030225e-06,
61.0,1.7003038614234375e-05,1.7003038614234375e-05
62.0,1.7003038614234375e-05,
63.0,1.7003038614234375e-05,
64.0,1.7003038614234375e-05,
