tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,0.0,
8.0,0.0,
9.0,0.0,
10.0,0.0,
11.0,0.0,
12.0,0.0,
13.0,0.0,
14.0,0.0,
15.0,0.0,
16.0,0.0,
17.0,0.0,
18.0,0.0,
19.0,-2.18074502919358e-05,-2.18074502919358e-05
20.0,1.7377275592569842e-05,1.7377275592569842e-05
21.0,-0.00015464427747779888,-0.00015464427747779888
22.0,1.032818368020554e-05,1.032818368020554e-05
23.0,8.215345494742217e-05,8.215345494742217e-05
24.0,4.043295393183468e-05,4.043295393183468e-05
25.0,-5.645678346259815e-05,-5.645678346259815e-05
26.0,-4.529327568490805e-05,-4.529327568490805e-05
27.0,7.205297023624058e-06,7.205297023624058e-06
28.0,-5.275411215292453e-05,-5.275411215292453e-05
29.0,-3.6924924123919946e-05,-3.6924924123919946e-05
30.0,3.0792578414780766e-06,3.0792578414780766e-06
31.0,-4.78589123537288e-05,-4.78589123537288e-05
32.0,-1.7529918812419528e-05,-1.7529918812419528e-05
33.0,1.4441335566486795e-06,1.4441335566486795e-06
34.0,-3.5090365873646664e-05,-3.5090365873646664e-05
35.0,-1.2224990114886021e-05,-1.2224990114886021e-05
36.0,1.3973832408919385e-05,1.3973832408919385e-05
37.0,-4.8076851704646316e-05,-4.8076851704646316e-05
38.0,-3.269521158075633e-05,-3.269521158075633e-05
39.0,5.818905162026927e-07,5.818905162026927e-07
40.0,-4.7048579893274907e-05,-4.7048579893274907e-05
41.0,-1.3740670356570615e-05,-1.3740670356570615e-05
42.0,1.4648282293538168e-05,1.4648282293538168e-05
43.0,-4.371980053605418e-05,-4.371980053605418e-05
44.0,-5.361574824213597e-05,-5.361574824213597e-05
45.0,-2.9192328647152855e-05,-2.9192328647152855e-05
46.0,-1.9889520129693783e-05,-1.9889520129693783e-05
47.0,-1.0687161507356023e-05,-1.0687161507356023e-05
48.0,-3.8852457375101985e-05,-3.8852457375101985e-05
49.0,-1.1477026854168234e-05,-1.1477026854168234e-05
