tick,tick_dt,input_force,output_ang_vel,output_position,output_speed,output_angle
5043.0,0.010371220065280795,-0.062168583761337916,-0.0001337081505722885,-0.0005994194984796328,-0.0023298923877092914,-0.00044302452205252917
5044.0,0.010046891984529793,-0.062460145046844356,-3.2343743277575764e-05,-0.0006228276756345262,-0.0022243794740388003,-0.0004443678733987802
5045.0,0.00993302499409765,-0.06275715436720981,5.803339169099448e-05,-0.0006449224925465114,-0.0021259389636463302,-0.000444689144609159
5046.0,0.009880691999569535,-0.06303790735967067,0.00013941494218948233,-0.0006659282406561849,-0.002033527667419137,-0.0004441157345401699
5047.0,0.01000483799725771,-0.06332007480915652,0.00021279236472059485,-0.0006862733555316547,-0.0019455133504517812,-0.0004427209106291671
5048.0,0.009975098073482513,-0.06358913152263784,0.00027773894177554565,-0.0007056800420056808,-0.001863020839408777,-0.0004405982859217909
5049.0,0.009674752014689147,-0.06384644285631505,0.000332923255499318,-0.0007237043066251588,-0.0017878555197519998,-0.0004379112305352903
5050.0,0.01031775795854628,-0.0640740220391336,0.0003847926864595015,-0.0007421509671428108,-0.0017122256027891035,-0.0004344762089662771
5051.0,0.009850415051914752,-0.06430160863018149,0.00042880049525079216,-0.0007590170999927984,-0.0016443703999150104,-0.00043068584129570973
5052.0,0.009943765006028116,-0.06453459955558828,0.0004649693348694925,-0.0007753683328324217,-0.0015802621551556934,-0.0004264219499364674
5053.0,0.009860433987341821,-0.0647028408572982,0.0004976882289807188,-0.0007909504034960289,-0.0015198601042779537,-0.0004218371505038485
5054.0,0.009963209042325616,-0.06489933690068457,0.0005249000307047937,-0.000806093087430041,-0.0014625138755424163,-0.0004168785786406088
5055.0,0.009840081911534071,-0.06506610746828292,0.0005478282971153026,-0.0008204843437621335,-0.0014089546381976777,-0.0004117135193431069
5056.0,0.010224981000646949,-0.06522736721898337,0.0005672229413930207,-0.0008348908781684781,-0.0013563490255407455,-0.0004061119854134862
5057.0,0.009876655996777117,-0.065373415091734,0.000583047310867639,-0.0008482870709053079,-0.0013082112283530065,-0.00040050971954786726
5058.0,0.010350127005949616,-0.06552004731403466,0.0005950850798981677,-0.0008618272232693709,-0.0012605110129995042,-0.0003944751058299098
5059.0,0.009690251084975898,-0.0656323320083404,0.0006052277143436782,-0.0008740418914807133,-0.001217841416157103,-0.0003887085819887736
5060.0,0.010088965995237231,-0.06576418583677424,0.000611271404930842,-0.0008863286521159139,-0.001175772681562842,-0.0003826024601593851
5061.0,0.009790324023924768,-0.06584344376615184,0.0006176025108302225,-0.0008978398476468931,-0.0011363248947909516,-0.00037661791503855246
5062.0,0.010890041943639517,-0.06596709803300865,0.0006203724625547237,-0.0009102144734127683,-0.0010947915487370954,-0.00036989219779111425
5063.0,0.008847378892824054,-0.06604938413481887,0.000622974766386293,-0.000919900509053107,-0.0010623660105374723,-0.0003644035275602183
5064.0,0.010979078011587262,-0.06615598952585193,0.0006194932105909132,-0.0009315643083596567,-0.0010240117108358566,-0.0003575638390008128
5065.0,0.0097959169652313,-0.06614508077600757,0.000625611891911508,-0.0009415954420504292,-0.0009896062874995856,-0.0003514953349493397
5066.0,0.010323553928174078,-0.0663703335903556,0.0006175817287979365,-0.0009518116959270913,-0.0009574318994761326,-0.00034503679684508423
5067.0,0.00977937993593514,-0.06632336415965971,0.0006172342984010964,-0.0009611747862348525,-0.0009259636408851394,-0.00033899723047767753
5068.0,0.009956561028957367,-0.0664259569956833,0.0006127411137813407,-0.0009703941997359209,-0.0008956478307981062,-0.0003328516995164813
5069.0,0.009776638937182724,-0.06645451638014516,0.000610144577996896,-0.000979150625192505,-0.00086625824204932,-0.0003268611508850739
5070.0,0.009831100003793836,-0.066526655794439,0.0006057165942977515,-0.0009876668965992025,-0.0008378609330233867,-0.00032086275852201385
5071.0,0.009877822012640536,-0.0665688426651651,0.0006016870907978765,-0.0009959431377669526,-0.0008099458721905996,-0.00031487959781343786
5072.0,0.010163204977288842,-0.06662447153022075,0.0005968966569821273,-0.0010041747836865345,-0.000782103457043652,-0.0003087645285774704
5073.0,0.009794285986572504,-0.06667376088529459,0.000592178240379223,-0.0010118349286159071,-0.0007560183556093389,-0.0003029183520145584
5074.0,0.009911542991176248,-0.06672415878025996,0.0005863845269570247,-0.0010193282370496474,-0.0007303673435576386,-0.00029704895192660065
5075.0,0.010734803974628448,-0.06675231243231819,0.0005815594523366014,-0.0010271685873122088,-0.0007029585305893905,-0.0002907542289759618
5076.0,0.009868229040876031,-0.06681514785566547,0.0005767635934303534,-0.0010341055430983027,-0.0006787915069610631,-0.0002850152670994178
5077.0,0.01023966702632606,-0.06687860623280194,0.0005687125684163107,-0.001041056142109882,-0.0006546961368260129,-0.0002791093999497837
5078.0,0.009814175078645349,-0.0668709149452602,0.0005649742591863752,-0.0010474814446200054,-0.0006313266326774199,-0.00027352795523391993
5079.0,0.009945245925337076,-0.06694588503034543,0.0005582880108855885,-0.0010537601432411973,-0.0006088547655270671,-0.0002679091472848263
5080.0,0.009567271918058395,-0.06696399236437968,0.0005534963215738874,-0.0010595852223416005,-0.0005874212556510986,-0.0002625678540760919
5081.0,0.009994023013859987,-0.06701569900455678,0.0005472013807073822,-0.001065455923889408,-0.0005658183498654232,-0.0002570361991001956
5082.0,0.010087020928040147,-0.06704289240273628,0.0005423580982668735,-0.0010711633454259697,-0.0005443855071713313,-0.0002515165673211478
5083.0,0.010040947934612632,-0.06710751177593609,0.0005355076055825425,-0.0010766294919598348,-0.0005240921965090303,-0.00024607077789453463
5084.0,0.010115409968420863,-0.06713267770740644,0.0005292869209815224,-0.0010819308993887738,-0.000503953759307334,-0.0002406538989228598
5085.0,0.009925173013471067,-0.06716882302017213,0.0005233727376560518,-0.0010869327276406882,-0.0004847137661699818,-0.0002354006346583508
5086.0,0.009830452967435122,-0.06720982607538964,0.0005170410755441314,-0.0010916976835216906,-0.00046625476320150106,-0.00023025564357638523
5087.0,0.010476495954208076,-0.06724061215026154,0.0005107888601454894,-0.0010965823996620014,-0.00044701548178454123,-0.00022483886484028775
5088.0,0.009961487026885152,-0.06728450516628451,0.0005053885686242854,-0.001101035338584615,-0.00042942542292172633,-0.00021975064823647101
5089.0,0.009872303926385939,-0.06734913209120393,0.0004969527415676525,-0.0011052747568734151,-0.00041300068545182357,-0.00021476129868609091
5090.0,0.009967098012566566,-0.06734407416821059,0.0004912512684778902,-0.0011093911751845706,-0.0003961808749725608,-0.00020980812200327247
5091.0,0.009993894025683403,-0.06739257328494642,0.0004848772449562656,-0.001113350564864049,-0.0003800853940125678,-0.00020489860888612188
5092.0,0.010081724962219596,-0.06743365120666764,0.00047799537451804277,-0.0011171824812686406,-0.0003644757812811325,-0.00020001020986203403
5093.0,0.010004393057897687,-0.06746780621275453,0.0004712230574639252,-0.0011208288402446613,-0.0003494850831577634,-0.0001952281562554985
5094.0,0.010015725973062217,-0.06750431318053791,0.00046413420812457904,-0.0011243291870692423,-0.0003350170165027585,-0.0001905085152397513
5095.0,0.010083855013363063,-0.06753481405908235,0.0004572449971501888,-0.0011277074500906656,-0.0003208875213319059,-0.00018582825317828096
5096.0,0.009702918003313243,-0.06757169600845093,0.0004503878572688887,-0.0011308209953984356,-0.0003078372962414371,-0.00018139164246350748
5097.0,0.010036225896328688,-0.06760455338938738,0.0004428150861301977,-0.0011339105200428297,-0.00029480593175570637,-0.00017687144818699348
5098.0,0.009931228938512504,-0.06762588801971824,0.00043671096809813517,-0.0011368383052435271,-0.00028220215635593276,-0.00017247375018920736
5099.0,0.009882136015221477,-0.06768146991496826,0.0004285903705228785,-0.0011396270653364253,-0.0002705479406842668,-0.00016815811300312255
5100.0,0.009897783980704844,-0.06769533898390348,0.00042147045983417845,-0.0011423048904097427,-0.00025900469792376036,-0.00016391601809947684
5101.0,0.009882285026833415,-0.06772713995101305,0.0004142686476030545,-0.0011448644486579142,-0.00024794676528337473,-0.00015975092688500495
5102.0,0.010263241012580693,-0.06775824310365648,0.0004066477123537651,-0.0011474091860683073,-0.00023692711567065356,-0.00015549918791069893
5103.0,0.0099711719667539,-0.06778800907980033,0.0003997380459020421,-0.0011497716270822463,-0.00022667508184935815,-0.00015144443364093247
5104.0,0.009980078903026879,-0.06783239443865657,0.00039097728031977714,-0.001152033862284453,-0.00021709776335379193,-0.0001474550164022883
5105.0,0.009960394934751093,-0.06783410751266457,0.0003840408608857342,-0.001154196241746908,-0.00020745812644564,-0.00014356072827978843
5106.0,0.010031096986494958,-0.06786941306697185,0.00037650072263952254,-0.0011562772743339206,-0.00019829691454659952,-0.0001397083771574666
5107.0,0.009987320052459836,-0.0678949276594771,0.0003690973087823371,-0.0011582577290849129,-0.00018954139856961055,-0.00013594814394048328
5108.0,0.010066207963973284,-0.06792241714468238,0.0003614049655095475,-0.0011601656922206969,-0.0001811176988635853,-0.00013223273367133742
5109.0,0.009990319958887994,-0.06794408875117934,0.00035406131537388263,-0.0011619751159825616,-0.00017305596265274712,-0.00012862218243116615
5110.0,0.01002742990385741,-0.06797089856214364,0.0003463870856316389,-0.0011637104225175065,-0.00016535449900374196,-0.000125071857409587
5111.0,0.009624604950658977,-0.06798979628919198,0.0003393499687089025,-0.0011653018942472317,-0.00015820781715577187,-0.00012173801855037238
5112.0,0.010879987035878003,-0.06801334761298033,0.00033083524564724725,-0.0011670231932468611,-0.00015046283397830582,-0.00011804589529019392
5113.0,0.009969486040063202,-0.06802231818062472,0.00032800397435606187,-0.0011685232303697561,-0.00014358316740170404,-0.00011474763792715281
5114.0,0.009954986977390945,-0.06816793577355817,0.00031234658259135273,-0.0011699525989314126,-0.00013914853017994236,-0.00011148236263390575
5115.0,0.009700436959974468,-0.06802259634715722,0.00030824293746465784,-0.0011713024004764963,-0.00013212193463147905,-0.00010845246429981487
5116.0,0.009995486005209386,-0.06808559916741436,0.0003011499629680943,-0.0011726230234250863,-0.00012596452862293444,-0.00010537142633218225
5117.0,0.010099855018779635,-0.06809788070147157,0.00029532193208243736,-0.001173895246901687,-0.00011990768437364542,-0.00010232985536729364
5118.0,0.010019041015766561,-0.06814300022082714,0.00028744808454476826,-0.001175096606909532,-0.00011464055779124585,-9.937101281690427e-05
5119.0,0.00988558097742498,-0.06814359666588306,0.00028058446120686063,-0.0011762298954268746,-0.00010935744583590253,-9.652942150033126e-05
5120.0,0.009853914962150156,-0.06815507997142509,0.0002741001827983456,-0.0011773074943986195,-0.00010421556508137582,-9.376456607989813e-05
5121.0,0.009813101962208748,-0.06817038199316104,0.0002678794667644103,-0.0011783301723648123,-9.929683004159574e-05,-9.10747930382379e-05
5122.0,0.010016930056735873,-0.06818935699257285,0.00026141526774570465,-0.0011793248217661946,-9.454736870605985e-05,-8.839146315602311e-05
5123.0,0.010007134056650102,-0.0682050402716715,0.0002554257507761628,-0.0011802709699595397,-9.002762005815826e-05,-8.577544552723676e-05
5124.0,0.010479143937118351,-0.06823204046489113,0.00024809023586072154,-0.0011812143823484453,-8.572327016249839e-05,-8.309880231960684e-05
5125.0,0.009924690937623382,-0.06823487814496192,0.0002433601065797994,-0.0011820651593109706,-8.167003169466107e-05,-8.063658340404708e-05
5126.0,0.01029525906778872,-0.06829157226627776,0.00023325987078317382,-0.0011829059734453416,-7.839287897255218e-05,-7.813112806004338e-05
5127.0,0.0091792430030182,-0.06822536015893871,0.0002307993293073951,-0.0011836255607311369,-7.432811256674596e-05,-7.5989979023272e-05
5128.0,0.010451736045069993,-0.06830181187870006,0.00021876114134013945,-0.0011844024185444127,-7.093769426228368e-05,-7.357772535397192e-05
5129.0,0.00985395209863782,-0.06816063163806617,0.00021075786442672272,-0.001185101435185661,-6.538371466914158e-05,-7.142206354616285e-05
5130.0,0.010052004014141858,-0.0680230652623299,0.00022319223289758028,-0.0011857586725479746,-5.6336716785296926e-05,-6.930352464693347e-05
5131.0,0.00988104403950274,-0.06834423798793668,0.00021815488796088285,-0.0011863153381275712,-5.394238865198325e-05,-6.709815236439752e-05
5132.0,0.010163409053348005,-0.06840483382487866,0.00020910601568931533,-0.001186863576688756,-5.2537315723673356e-05,-6.488095500106376e-05
5133.0,0.00984126701951027,-0.06838597576438424,0.00020314850930987658,-0.001187380610441281,-5.078999549646922e-05,-6.28230868652793e-05
5134.0,0.010047114919871092,-0.0684236050222706,0.00019378269745632938,-0.0011878909033628138,-4.959212771856127e-05,-6.078203044644247e-05
5135.0,0.00963832694105804,-0.06838002105057471,0.00018902953471348235,-0.001188368888503468,-4.7622769579437475e-05,-5.891428945283823e-05
5136.0,0.0102935730246827,-0.06841972245152844,0.0001804338044706907,-0.0011888590969597716,-4.616548964075119e-05,-5.6968500133443205e-05
5137.0,0.009895137045532465,-0.0683766050677128,0.00017630171460473413,-0.001189315910806541,-4.405719184892833e-05,-5.5183082910558915e-05
5138.0,0.009993319981731474,-0.06841829358937587,0.00016943895213358056,-0.0011897561884221838,-4.237026935461996e-05,-5.342124346318591e-05
5139.0,0.009942450909875333,-0.06839239583711944,0.00016554123006866023,-0.0011901774527452802,-4.0302795132498934e-05,-5.173660499937707e-05
5140.0,0.009905079961754382,-0.06842837023475813,0.00015969824293704315,-0.0011905766551537499,-3.8849504056624e-05,-5.009690587857981e-05
5141.0,0.010742360027506948,-0.06842365237462761,0.00015419288954643387,-0.0011909939905132162,-3.7110375347177156e-05,-4.838136985718982e-05
5142.0,0.009405052987858653,-0.06842838579399972,0.0001312395775722736,-0.0011913430155597556,-3.5705070686678995e-05,-4.693117756065457e-05
5143.0,0.010017893044278026,-0.06790434073183838,0.00012662378453181343,-0.001191700705139033,-3.548807057122454e-05,-4.56164335093593e-05
5144.0,0.010702916071750224,-0.06793908844899584,0.00011833376916216715,-0.0011920805309799053,-3.2212343082768184e-05,-4.426118977082792e-05
5145.0,0.009477701038122177,-0.06776260283372425,0.0001240711816350243,-0.0011923858299373812,-2.6894235377191476e-05,-4.3139657683994736e-05
5146.0,0.010539993993006647,-0.06788653204873313,0.00010722150593262997,-0.0011926692950167033,-3.456970475003917e-05,-4.1831948174856345e-05
5147.0,0.009680456016212702,-0.06784777490297846,7.349602560656827e-05,-0.0011930039455230294,-4.291278602430125e-05,-4.079399510268343e-05
5148.0,0.009700343944132328,-0.06731524765423688,0.00012367461980701544,-0.0011934202143070662,-2.0650554879571616e-05,-4.008105837577296e-05
5149.0,0.010336015955545008,-0.06807061190687436,0.00014130692727725377,-0.0011936336587717923,-1.1602644624791216e-05,-3.8802755532151686e-05
5150.0,0.009751177043654025,-0.0684173000161899,8.892810607463573e-05,-0.0011937467982137031,-2.8218324327317176e-05,-3.742484666677644e-05
5151.0,0.009970245999284089,-0.06767172757260484,0.00011684437698892094,-0.001194028141848934,-1.5203684804690974e-05,-3.65382115729619e-05
5152.0,0.010057169944047928,-0.06813008602133351,0.00011757429110258606,-0.0011941810478907906,-1.0892249597992143e-05,-3.5363087816577916e-05
5153.0,0.010345646063797176,-0.06814302473185334,0.00012736469591610234,-0.00119429373524997,-4.22722706581449e-06,-3.41467058146287e-05
5154.0,0.009146373951807618,-0.068335752173352,0.00010471866890896473,-0.001194332399049493,-1.188469166812737e-05,-3.298178067752177e-05
5155.0,0.010081780957989395,-0.0680974373710406,5.482435083564644e-05,-0.0011944522179076443,-3.461660688425292e-05,-3.1926029995369374e-05
5156.0,0.010183778940699995,-0.06760771068985685,2.532983360670029e-05,-0.0011948047457798307,-4.165605823444975e-05,-3.136771092589177e-05
5157.0,0.010098355007357895,-0.06709470209142288,9.698338020293633e-05,-0.0011952254034440894,-1.2373545860359048e-05,-3.1111921273854006e-05
5158.0,0.01008461497258395,-0.06816389688662398,0.00010385097994873392,-0.0011953501858899367,-4.7976339594923486e-06,-3.013388122576767e-05
5159.0,0.010186797007918358,-0.06821137905873949,0.0001064883907863719,-0.0011953990584132003,-3.714899891766673e-07,-2.907597237395652e-05
5160.0,0.009992930921725929,-0.06825556339680189,9.187040414712699e-05,-0.0011954027706870003,-4.686073502154452e-06,-2.801184124086255e-05
5161.0,0.010252998908981681,-0.06811473853539489,8.725877565482798e-05,-0.0011954508169935052,-5.277819680432284e-06,-2.7069894087374352e-05
5162.0,0.01015750109218061,-0.0681169652548074,6.542774027901121e-05,-0.0011955044264526735,-1.2300474443270353e-05,-2.6183562978358095e-05
5163.0,0.008977303048595786,-0.06784709684952568,8.569671436810863e-05,-0.0011956148515393922,-2.2027698485526714e-06,-2.5596198326088594e-05
5164.0,0.010573103907518089,-0.06814433171656477,7.27700102637347e-06,-0.0011956381416538852,-3.7728151965962704e-05,-2.4690118060541685e-05
5165.0,0.010003542061895132,-0.06726853002502348,-4.8232208914262905e-05,-0.0011960155568089942,-5.6218286012924806e-05,-2.4617322274689904e-05
5166.0,0.01004235609434545,-0.06636068798706918,5.1294251266356273e-05,-0.0011965801208561498,-1.2815671283389935e-05,-2.5101687291823794e-05
5167.0,0.009989448939450085,-0.06764623717080437,7.01897967592956e-05,-0.00119670814235006,-1.6865946027866662e-06,-2.4589285987911204e-05
5168.0,0.010164111969061196,-0.06785842783288952,6.740984255380223e-05,-0.001196725285086449,-1.3345414570555089e-06,-2.3875869034564075e-05
5169.0,0.009967635036446154,-0.06785066052442881,4.787068270195618e-05,-0.001196738587308634,-8.008041243113137e-06,-2.320395232612348e-05
5170.0,0.01006924407556653,-0.06760681519155412,5.1952014481990856e-05,-0.001196819222230478,-5.186475392059968e-06,-2.2721930737933483e-05
5171.0,0.009972282918170094,-0.067684557691086,4.827968710751104e-05,-0.0011968709432304356,-4.7094913858304455e-06,-2.22038505513502e-05
5172.0,0.010059504071250558,-0.06762524282053486,5.0455569029852965e-05,-0.001196918318378205,-2.5104181562639515e-06,-2.171818084233349e-05
5173.0,0.00940507196355611,-0.06766886340294112,4.376433373545421e-05,-0.0011969419290416233,-3.752587125679019e-06,-2.124364258464555e-05
5174.0,0.010272869956679642,-0.06757761433115161,9.417211177130966e-06,-0.0011969804788811665,-1.8967115095816463e-05,-2.0794057275440502e-05
5175.0,0.010051207966171205,-0.06718938440386985,-4.019710210547622e-05,-0.0011971711212995129,-3.700194782482256e-05,-2.0699402927437806e-05
5176.0,0.010066855000331998,-0.06642770288578398,3.098499659712427e-05,-0.0011975436145429952,-5.400765085541146e-06,-2.1104061325767174e-05
5177.0,0.010166760068386793,-0.06731817065314873,3.764121021378555e-05,-0.0011975985228258057,-5.250649637862528e-07,-2.078904429964443e-05
5178.0,0.010112707037478685,-0.0673748003559751,2.47274318834917e-05,-0.00119760383265396,-4.653182649518416e-06,-2.0408389768216266e-05
5179.0,0.009963913005776703,-0.06719568302607604,2.9624512413573408e-05,-0.0011976501965610799,-1.2808398858957338e-06,-2.0162007788072885e-05
5180.0,0.00953257002402097,-0.06724720551932661,2.1204664278902588e-05,-0.0011976624062569818,-3.849563124899541e-06,-1.9879610049063017e-05
5181.0,0.00996539497282356,-0.06713052486160409,2.637783869095212e-07,-0.0011977007686739941,-1.2362355959656388e-05,-1.966829719425763e-05
5182.0,0.010111483978107572,-0.06685957684194643,-2.691861905514261e-05,-0.001197825770438212,-2.144127853234716e-05,-1.9665630003324624e-05
5183.0,0.01029738795477897,-0.06640855919338966,3.478445566961693e-06,-0.001198046559601506,-6.930597874875358e-06,-1.9942821466942334e-05
5184.0,0.009782398003153503,-0.06674316902100765,-2.5097093010307173e-06,-0.0011981143574683177,-8.158206318532876e-06,-1.990879392797401e-05
5185.0,0.00961727206595242,-0.06662209145361433,-1.4216805608316131e-05,-0.001198192817158053,-1.3197371389211357e-05,-1.9932930485128473e-05
5186.0,0.010689380927942693,-0.06646717686253326,-1.3087035193221838e-06,-0.0011983338888880799,-5.362344922383887e-06,-2.0084899335854278e-05
5187.0,0.00951603299472481,-0.06654728950394988,-8.367186154663905e-05,-0.0011983849171392903,-3.898697955578008e-05,-2.009735300172446e-05
5188.0,0.010061373934149742,-0.06538108395853973,-5.8985623457027045e-05,-0.001198777179719164,-2.987360162682549e-05,-2.0939206888511603e-05
5189.0,0.00961340090725571,-0.06568876320704942,-6.233478299572542e-05,-0.0011990643666281464,-2.6873432303322217e-05,-2.150625933456843e-05
5190.0,0.010747193009592593,-0.06543227763093785,-2.9667708394548773e-05,-0.0011993531805919403,-1.2406558775740152e-05,-2.2176183278634564e-05
5191.0,0.009529662085697055,-0.06579160242072862,-0.00010264889506185083,-0.0011994714109047195,-4.1131159362929445e-05,-2.2458906514491613e-05
5192.0,0.009751214063726366,-0.06469145746186346,-7.281921377976523e-05,-0.0011998724896443566,-2.9648866725060864e-05,-2.3459857863644705e-05
5193.0,0.010032040998339653,-0.06504395276088265,-4.1479407788173794e-05,-0.0012001699282908967,-1.1488131157277302e-05,-2.4190383201750168e-05
5194.0,0.010624103946611285,-0.06522426572174146,-5.0834233336936464e-05,-0.001200291979390464,-1.3700999181619826e-05,-2.4631064741735605e-05
5195.0,0.009487349074333906,-0.0649882086485604,-7.917270837583441e-05,-0.0012004219655523671,-2.424862667010193e-05,-2.5113346858329265e-05
5196.0,0.010626084986142814,-0.0644997373296552,-9.433875278788998e-05,-0.0012006796335201609,-3.209624293599215e-05,-2.595464278611398e-05
5197.0,0.009611143032088876,-0.06425983059756546,-0.00013299470025411825,-0.0012009881151018114,-4.376405006458645e-05,-2.6861346032627264e-05
5198.0,0.009969876031391323,-0.06347297787415346,-8.734393898025995e-05,-0.001201424437255587,-2.4590257588008385e-05,-2.818728670699287e-05
5199.0,0.009703380987048149,-0.06396860472761685,-8.07699802638087e-05,-0.001201663045893533,-1.7330066462778042e-05,-2.9034818223827817e-05
5200.0,0.010185315972194076,-0.06380919848676866,-5.9451877930762414e-05,-0.0012018395580962755,-6.7203695896404016e-06,-2.9857485993882587e-05
5201.0,0.009691621991805732,-0.06395495821207803,-0.0001001083260648868,-0.0012019046893779835,-2.1501144660223382e-05,-3.0433671121490515e-05
5202.0,0.010761674959212542,-0.06324816960033634,-8.391019332435094e-05,-0.0012021360777080678,-1.3539164980165932e-05,-3.151100438731169e-05
5203.0,0.00939579401165247,-0.06331451615123493,-0.00015049438056885978,-0.001202263288913311,-3.876905791502698e-05,-3.229940727926523e-05
5204.0,0.009742527967318892,-0.062213640232315515,-0.0001361096607926248,-0.0012026409975443148,-3.364984363065381e-05,-3.376560299088168e-05
5205.0,0.01067002909258008,-0.062292785058380123,-0.00011688355074576492,-0.0012030000423548146,-1.937850977990932e-05,-3.5217897031320194e-05
5206.0,0.00960329093504697,-0.06218108803958181,-0.00015563338750039545,-0.0012031861398221187,-3.366121465849907e-05,-3.63403637746531e-05
5207.0,0.009888876928016543,-0.061453688055123155,-0.00013882452883863395,-0.0012035190114311242,-2.647185215991677e-05,-3.787940318953482e-05
5208.0,0.010180816054344177,-0.061516834965786533,-0.0001232054487196869,-0.001203788516488582,-1.4307810292101588e-05,-3.929275018147195e-05
5209.0,0.009955190937034786,-0.061376481815380045,-0.00012685123690069032,-0.0012039309534719307,-1.3079547474866178e-05,-4.051928394795948e-05
5210.0,0.010142501909285784,-0.06108915375589131,-0.00011410917860535995,-0.0012040636128071672,-5.175463724731502e-06,-4.1805872860419994e-05
5211.0,0.009471440920606256,-0.06102700205449949,-0.0001269450342360389,-0.0012041126319060728,-7.362804928364793e-06,-4.288665120407957e-05
5212.0,0.011043854989111423,-0.0606091144504284,-0.00015899663322833357,-0.0012041939456560148,-1.975831257209015e-05,-4.4288613753770165e-05
5213.0,0.00928938901051879,-0.05996824650987618,-0.0002357185576535313,-0.0012043774883076883,-4.792226435899347e-05,-4.5765595331190933e-05
5214.0,0.010534680099226534,-0.058601616774710416,-0.00022017259964675844,-0.0012048823340323409,-4.183557025450098e-05,-4.824881492952197e-05
5215.0,0.010088892071507871,-0.05856610761462915,-0.00024889663388419163,-0.0012053044085853885,-4.6537440903635404e-05,-5.047011252446143e-05
5216.0,0.009921840042807162,-0.057665272974205,-0.00016835152793363443,-0.001205766145630036,-9.06237374025008e-06,-5.293962511305352e-05
5217.0,0.009835212025791407,-0.05837454014518135,-0.00016763474946580832,-0.0012058552759972284,-4.5753840404966366e-06,-5.459539808514676e-05
5218.0,0.010212593013420701,-0.05804157557739626,-0.00017241104884741643,-0.001205902002532314,-2.427419842598619e-06,-5.6307383556347803e-05
5219.0,0.009916025097481906,-0.057625137205527324,-0.0002135072104433581,-0.0012059260728883954,-1.5887469186683814e-05,-5.801701584380196e-05
5220.0,0.009901858982630074,-0.056721058576049144,-0.00019940455821675662,-0.0012060833883678727,-6.324144212988406e-06,-6.0131134133386816e-05
5221.0,0.009220798034220934,-0.05654153478053899,-0.00019613972308486015,-0.0012061417020244,-3.517868969446002e-07,-6.196980329180658e-05
5222.0,0.010923560010269284,-0.056205117600112486,-0.0002521052504349131,-0.0012061455447896796,-2.1740810625883047e-05,-6.411234732732165e-05
5223.0,0.010339795029722154,-0.055105127275288115,-0.0003390406557974745,-0.0012063703403153313,-5.2298724610055545e-05,-6.671906394273542e-05
5224.0,0.008972562965936959,-0.05339782695386506,-0.00024821691795779945,-0.0012068395939149332,-9.737652399510437e-06,-6.976112757489082e-05
5225.0,0.009900802979245782,-0.05415314347580135,-0.000321599258691885,-0.001206936004492821,-3.933364862385631e-05,-7.221867437570661e-05
5226.0,0.010890320991165936,-0.05281395782118191,-0.0003445541638689777,-0.0012073643605520887,-3.960683991077669e-05,-7.572099353338225e-05
5227.0,0.009917062008753419,-0.051768309274662305,-0.00034063089969581283,-0.0012077571440394547,-3.244640773707592e-05,-7.913795854184508e-05
5228.0,0.009847749024629593,-0.051240055994369364,-0.000324312247643933,-0.0012080766681196002,-2.1973786533819677e-05,-8.249240615208322e-05
5229.0,0.01016981597058475,-0.050954093799961755,-0.00029716139056237123,-0.001208300137484826,-2.2447741483690496e-06,-8.579060202762872e-05
5230.0,0.009930821019224823,-0.050647656888851686,-0.00033562617204074575,-0.0012083224299351222,-1.2469407567118134e-05,-8.87416586111276e-05
5231.0,0.00991589599289,-0.04955533194459126,-0.0003296347079356436,-0.0012084460752836506,-3.957905222437733e-06,-9.206969282557544e-05
5232.0,0.009880285011604428,-0.04903312877899663,-0.000337238927303816,-0.0012084851805152972,-3.3004506564511354e-07,-9.532657768969658e-05
5233.0,0.009968265076167881,-0.048297596024323985,-0.0003541758030227846,-0.0012084884704919986,-8.513254990167218e-07,-9.868826471106352e-05
5234.0,0.010202315985225141,-0.04742756815269704,-0.0003707259625178359,-0.0012084971559837459,-5.53210589101208e-07,-0.00010230167816782282
5235.0,0.009567365050315857,-0.046509524985286065,-0.0004087922277700423,-0.0012085024487514015,-1.0017746222650027e-05,-0.00010584854878486067
5236.0,0.00996737601235509,-0.04532961127254871,-0.0004338878567919316,-0.001208602299394799,-1.4707172404214657e-05,-0.000109923134629973
5237.0,0.009964525001123548,-0.04429531693861434,-0.00046040309743354134,-0.0012087488493819165,-1.6745726770025993e-05,-0.00011424662102666011
5238.0,0.009984634933061898,-0.043097003755115104,-0.00044062502695469086,-0.001208916049350404,1.685125453663708e-09,-0.00011884357787658495
5239.0,0.009866599924862385,-0.04252786622623486,-0.00046163036293341616,-0.0012089160327239453,-6.115906146005576e-07,-0.00012319104873442858
5240.0,0.01003344904165715,-0.041426280495356405,-0.0004804671528810868,-0.0012089221690872113,1.2164597043078775e-07,-0.00012782279345700272
5241.0,0.009967191028408706,-0.040305386112753486,-0.0005114005910965254,-0.0012089209566185863,-3.925701442223635e-06,-0.00013261170135264416
5242.0,0.010044299997389317,-0.038988229594587094,-0.0005237871459469633,-0.0012089603875415722,2.83755223351841e-07,-0.00013774836230845988
5243.0,0.010243203956633806,-0.0378703024461606,-0.0005493492544111594,-0.0012089574809789456,-4.6717977932752305e-07,-0.00014311362087425774
5244.0,0.010089891962707043,-0.03652089720428317,-0.0005927766574976681,-0.001208962194772446,-8.845513547650112e-06,-0.00014865649550106
