seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
0.0,1638872797.2579548,122.0,0.0016145706176757812,1638872797.2595694,72.0
2.0,1638872797.3551753,122.0,0.0011553764343261719,1638872797.3563306,72.0
4.0,1638872797.4576313,122.0,0.0011513233184814453,1638872797.4587827,72.0
5.0,1638872797.5016391,122.0,0.00145721435546875,1638872797.5030963,72.0
6.0,1638872797.5590923,122.0,0.0013623237609863281,1638872797.5604546,72.0
7.0,1638872797.601509,122.0,0.001416921615600586,1638872797.602926,72.0
8.0,1638872797.6614275,122.0,0.0013933181762695312,1638872797.6628208,72.0
9.0,1638872797.702234,122.0,0.0013880729675292969,1638872797.703622,72.0
10.0,1638872797.763832,122.0,0.0014467239379882812,1638872797.7652788,72.0
11.0,1638872797.8018982,122.0,0.0013914108276367188,1638872797.8032897,72.0
12.0,1638872797.866364,122.0,0.0014073848724365234,1638872797.8677714,72.0
13.0,1638872797.9010782,122.0,0.0013799667358398438,1638872797.9024582,72.0
14.0,1638872797.9683566,122.0,0.0014102458953857422,1638872797.9697669,72.0
15.0,1638872798.001671,122.0,0.0013496875762939453,1638872798.0030208,72.0
16.0,1638872798.0708141,122.0,0.0013492107391357422,1638872798.0721633,72.0
17.0,1638872798.1010573,122.0,0.001405954360961914,1638872798.1024632,72.0
18.0,1638872798.1731346,122.0,0.0013501644134521484,1638872798.1744847,72.0
19.0,1638872798.201055,122.0,0.0014617443084716797,1638872798.2025168,72.0
20.0,1638872798.2685986,122.0,0.001493215560913086,1638872798.2700918,72.0
21.0,1638872798.3018446,122.0,0.001373291015625,1638872798.303218,72.0
22.0,1638872798.351611,122.0,0.0014603137969970703,1638872798.3530712,72.0
23.0,1638872798.401266,122.0,0.0015687942504882812,1638872798.402835,72.0
24.0,1638872798.4516098,122.0,0.0015327930450439453,1638872798.4531426,72.0
25.0,1638872798.5010839,122.0,0.0015728473663330078,1638872798.5026567,72.0
26.0,1638872798.5515358,122.0,0.0015273094177246094,1638872798.5530632,72.0
27.0,1638872798.601231,122.0,0.00042748451232910156,1638872798.6016586,72.0
28.0,1638872798.6511776,122.0,0.0015606880187988281,1638872798.6527383,72.0
29.0,1638872798.7019155,122.0,0.0014219284057617188,1638872798.7033374,72.0
30.0,1638872798.751125,122.0,0.0014166831970214844,1638872798.7525418,72.0
31.0,1638872798.8014126,122.0,0.00138092041015625,1638872798.8027935,72.0
32.0,1638872798.8515196,122.0,0.0014164447784423828,1638872798.852936,72.0
33.0,1638872798.9018211,122.0,0.0014257431030273438,1638872798.9032469,72.0
34.0,1638872798.9517057,122.0,0.0013577938079833984,1638872798.9530635,72.0
35.0,1638872799.0017316,122.0,0.0013356208801269531,1638872799.0030673,72.0
36.0,1638872799.0518959,122.0,0.0014607906341552734,1638872799.0533566,72.0
37.0,1638872799.1020825,122.0,0.0013861656188964844,1638872799.1034687,72.0
38.0,1638872799.1509092,122.0,0.0013301372528076172,1638872799.1522393,72.0
39.0,1638872799.201793,122.0,0.0013875961303710938,1638872799.2031806,72.0
40.0,1638872799.2522557,122.0,0.001416921615600586,1638872799.2536726,72.0
41.0,1638872799.301732,122.0,0.001409292221069336,1638872799.3031414,72.0
42.0,1638872799.3519351,122.0,0.0013918876647949219,1638872799.353327,72.0
43.0,1638872799.401247,122.0,0.0013842582702636719,1638872799.4026313,72.0
44.0,1638872799.4509492,122.0,0.0013687610626220703,1638872799.452318,72.0
