tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,-3.984484228315005e-05,-3.984484228315005e-05
8.0,-3.984484228315005e-05,
9.0,-3.984484228315005e-05,
10.0,-3.984484228315005e-05,
11.0,-3.984484228315005e-05,
12.0,-3.984484228315005e-05,
13.0,-3.984484228315005e-05,
14.0,-3.984484228315005e-05,
15.0,-3.984484228315005e-05,
16.0,-3.984484228315005e-05,
17.0,-4.349780945759278e-07,-4.349780945759278e-07
18.0,-4.349780945759278e-07,
19.0,-4.349780945759278e-07,
20.0,-4.349780945759278e-07,
21.0,-4.349780945759278e-07,
22.0,-4.349780945759278e-07,
23.0,-4.349780945759278e-07,
24.0,-4.349780945759278e-07,
25.0,-4.349780945759278e-07,
26.0,-4.349780945759278e-07,
27.0,2.6818661903621837e-05,2.6818661903621837e-05
28.0,2.6818661903621837e-05,
29.0,2.6818661903621837e-05,
30.0,2.6818661903621837e-05,
31.0,2.6818661903621837e-05,
32.0,2.6818661903621837e-05,
33.0,2.6818661903621837e-05,
34.0,2.6818661903621837e-05,
35.0,2.6818661903621837e-05,
36.0,2.6818661903621837e-05,
37.0,-4.26651381901742e-05,-4.26651381901742e-05
38.0,-4.26651381901742e-05,
39.0,-4.26651381901742e-05,
40.0,-4.26651381901742e-05,
41.0,-4.26651381901742e-05,
42.0,-4.26651381901742e-05,
43.0,-4.26651381901742e-05,
44.0,-4.26651381901742e-05,
45.0,-4.26651381901742e-05,
46.0,-4.26651381901742e-05,
47.0,2.010640104076556e-05,2.010640104076556e-05
48.0,2.010640104076556e-05,
49.0,2.010640104076556e-05,
50.0,2.010640104076556e-05,
51.0,-6.110590252450575e-07,-6.110590252450575e-07
52.0,-6.110590252450575e-07,
53.0,-6.110590252450575e-07,
54.0,-6.110590252450575e-07,
55.0,-6.110590252450575e-07,
56.0,-6.110590252450575e-07,
57.0,-6.110590252450575e-07,
58.0,4.931895863184006e-06,4.931895863184006e-06
59.0,4.931895863184006e-06,
60.0,4.931895863184006e-06,
61.0,7.829290431921015e-06,7.829290431921015e-06
