seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
2.0,1639088811.410766,122.0,0.0002925395965576172,1639088811.4110584,72.0
10.0,1639088813.0387728,122.0,0.01426839828491211,1639088813.0530412,72.0
8.0,1639088813.04076,122.0,0.014870405197143555,1639088813.0556304,72.0
7.0,1639088813.0417836,122.0,0.01619124412536621,1639088813.0579748,72.0
4.0,1639088813.0442667,122.0,0.01598381996154785,1639088813.0602505,72.0
3.0,1639088813.0449028,122.0,0.017631053924560547,1639088813.0625339,72.0
11.0,1639088813.0459354,122.0,0.018860340118408203,1639088813.0647957,72.0
18.0,1639088813.0473943,122.0,0.019713163375854492,1639088813.0671074,72.0
17.0,1639088813.0481129,122.0,0.021269559860229492,1639088813.0693824,72.0
16.0,1639088813.0487196,122.0,0.022902250289916992,1639088813.071622,72.0
13.0,1639088813.0512373,122.0,0.022652149200439453,1639088813.0738895,72.0
12.0,1639088813.0518734,122.0,0.02424764633178711,1639088813.076121,72.0
27.0,1639088813.0784883,122.0,0.007851123809814453,1639088813.0863395,72.0
21.0,1639088813.0818112,122.0,0.0058841705322265625,1639088813.0876954,72.0
28.0,1639088813.0829258,122.0,0.006010532379150391,1639088813.0889363,72.0
34.0,1639088813.0835423,122.0,0.006653547286987305,1639088813.090196,72.0
32.0,1639088813.0844495,122.0,0.006979942321777344,1639088813.0914295,72.0
31.0,1639088813.0848348,122.0,0.007812023162841797,1639088813.0926468,72.0
29.0,1639088813.0855947,122.0,0.008281707763671875,1639088813.0938764,72.0
35.0,1639088813.085957,122.0,0.009244918823242188,1639088813.095202,72.0
36.0,1639088813.1385736,122.0,0.0011975765228271484,1639088813.1397712,72.0
37.0,1639088813.1891189,122.0,0.0012164115905761719,1639088813.1903353,72.0
38.0,1639088813.2380826,122.0,0.0012309551239013672,1639088813.2393136,72.0
39.0,1639088813.2909822,122.0,0.00133514404296875,1639088813.2923174,72.0
40.0,1639088813.3380835,122.0,0.0012786388397216797,1639088813.3393621,72.0
41.0,1639088813.3884683,122.0,0.0012383460998535156,1639088813.3897066,72.0
42.0,1639088813.4380314,122.0,0.0012700557708740234,1639088813.4393015,72.0
43.0,1639088813.488912,122.0,0.0013489723205566406,1639088813.490261,72.0
44.0,1639088813.5384798,122.0,0.0012867450714111328,1639088813.5397666,72.0
45.0,1639088813.5882816,122.0,0.0014345645904541016,1639088813.5897162,72.0
46.0,1639088813.6392624,122.0,0.0014088153839111328,1639088813.6406713,72.0
47.0,1639088813.6889408,122.0,0.0012826919555664062,1639088813.6902235,72.0
48.0,1639088813.7389417,122.0,0.001375436782836914,1639088813.740317,72.0
49.0,1639088813.7890747,122.0,0.0012972354888916016,1639088813.790372,72.0
50.0,1639088813.8386867,122.0,0.001331329345703125,1639088813.840018,72.0
51.0,1639088813.8888736,122.0,0.0013608932495117188,1639088813.8902345,72.0
