seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
0.0,1639124323.1614141,122.0,1639124324.5952609,72.0,1.4338467121124268
3.0,1639124323.3108044,122.0,1639124324.5970485,72.0,1.2862441539764404
8.0,1639124323.561333,122.0,1639124324.5986588,72.0,1.0373258590698242
10.0,1639124323.6609435,122.0,1639124324.6001909,72.0,0.9392473697662354
11.0,1639124323.7114542,122.0,1639124324.6016498,72.0,0.8901956081390381
13.0,1639124323.8111188,122.0,1639124324.603095,72.0,0.7919762134552002
17.0,1639124324.0112417,122.0,1639124324.6046464,72.0,0.5934047698974609
19.0,1639124324.1108818,122.0,1639124324.6060793,72.0,0.4951975345611572
23.0,1639124324.3105369,122.0,1639124324.6075647,72.0,0.2970278263092041
24.0,1639124324.360847,122.0,1639124324.608996,72.0,0.24814891815185547
25.0,1639124324.4108908,122.0,1639124324.6104102,72.0,0.19951939582824707
26.0,1639124324.4617012,122.0,1639124324.6120377,72.0,0.15033650398254395
27.0,1639124324.5113454,122.0,1639124324.6135428,72.0,0.10219740867614746
28.0,1639124324.5611796,122.0,1639124324.6152165,72.0,0.054036855697631836
29.0,1639124324.6311479,122.0,1639124324.692613,72.0,0.06146502494812012
30.0,1639124324.6816165,122.0,1639124324.6941543,72.0,0.012537717819213867
38.0,1639124325.0807555,122.0,1639124326.2960603,72.0,1.2153048515319824
34.0,1639124324.8815734,122.0,1639124326.2977786,72.0,1.4162051677703857
31.0,1639124324.731507,122.0,1639124326.303958,72.0,1.572450876235962
40.0,1639124325.1812117,122.0,1639124326.312683,72.0,1.1314713954925537
50.0,1639124325.680684,122.0,1639124326.3143892,72.0,0.6337051391601562
49.0,1639124325.6305652,122.0,1639124326.3159263,72.0,0.6853611469268799
48.0,1639124325.581282,122.0,1639124326.3175063,72.0,0.7362244129180908
57.0,1639124326.03084,122.0,1639124326.3237221,72.0,0.29288220405578613
56.0,1639124325.9810495,122.0,1639124326.3271337,72.0,0.3460841178894043
63.0,1639124326.3319275,122.0,1639124326.3356547,72.0,0.0037271976470947266
64.0,1639124326.3807175,122.0,1639124326.385184,72.0,0.004466533660888672
65.0,1639124326.4307258,122.0,1639124326.435332,72.0,0.0046062469482421875
66.0,1639124326.4807065,122.0,1639124326.4854376,72.0,0.004731178283691406
67.0,1639124326.5306752,122.0,1639124326.5353088,72.0,0.004633665084838867
68.0,1639124326.580998,122.0,1639124326.5856931,72.0,0.00469517707824707
69.0,1639124326.6308265,122.0,1639124326.6357152,72.0,0.004888772964477539
70.0,1639124326.6811569,122.0,1639124326.6857195,72.0,0.0045626163482666016
71.0,1639124326.7309093,122.0,1639124326.736354,72.0,0.005444765090942383
72.0,1639124326.781503,122.0,1639124326.7863789,72.0,0.004875898361206055
73.0,1639124326.8306034,122.0,1639124326.8358989,72.0,0.005295515060424805
74.0,1639124326.8810394,122.0,1639124326.885622,72.0,0.004582643508911133
75.0,1639124326.9307377,122.0,1639124326.9353414,72.0,0.00460362434387207
76.0,1639124326.9809785,122.0,1639124326.985761,72.0,0.004782438278198242
77.0,1639124327.0309598,122.0,1639124327.0355046,72.0,0.004544734954833984
78.0,1639124327.0815613,122.0,1639124327.0861409,72.0,0.0045795440673828125
79.0,1639124327.131401,122.0,1639124327.1365166,72.0,0.005115509033203125
80.0,1639124327.180939,122.0,1639124327.1855352,72.0,0.004596233367919922
81.0,1639124327.23072,122.0,1639124327.2350469,72.0,0.004326820373535156
