seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
2.0,1639265949.9530582,122.0,1639265949.964417,72.0,0.01135873794555664
1.0,1639265949.903171,122.0,1639265949.9661949,72.0,0.06302380561828613
0.0,1639265949.852565,122.0,1639265949.967713,72.0,0.11514806747436523
7.0,1639265950.203337,122.0,1639265950.3263211,72.0,0.12298417091369629
6.0,1639265950.1527467,122.0,1639265950.328825,72.0,0.17607831954956055
9.0,1639265950.3028047,122.0,1639265950.33551,72.0,0.03270530700683594
8.0,1639265950.2524133,122.0,1639265950.3374643,72.0,0.08505105972290039
10.0,1639265950.3527021,122.0,1639265950.357612,72.0,0.0049097537994384766
11.0,1639265950.4024827,122.0,1639265950.408771,72.0,0.006288290023803711
12.0,1639265950.4530253,122.0,1639265950.4575427,72.0,0.004517316818237305
13.0,1639265950.50324,122.0,1639265950.5076962,72.0,0.004456043243408203
14.0,1639265950.5532553,122.0,1639265950.5577104,72.0,0.004455089569091797
15.0,1639265950.6031747,122.0,1639265950.6079206,72.0,0.004745960235595703
16.0,1639265950.6524985,122.0,1639265950.65715,72.0,0.004651546478271484
17.0,1639265950.7029226,122.0,1639265950.707723,72.0,0.004800319671630859
18.0,1639265950.7528965,122.0,1639265950.7573464,72.0,0.0044498443603515625
19.0,1639265950.8026295,122.0,1639265950.8075519,72.0,0.004922389984130859
20.0,1639265950.8535197,122.0,1639265950.858268,72.0,0.004748344421386719
21.0,1639265950.9029467,122.0,1639265950.9077225,72.0,0.0047757625579833984
22.0,1639265950.952585,122.0,1639265950.9573636,72.0,0.004778623580932617
23.0,1639265951.0025308,122.0,1639265951.0073016,72.0,0.004770755767822266
24.0,1639265951.052872,122.0,1639265951.05789,72.0,0.005017995834350586
25.0,1639265951.1032722,122.0,1639265951.1082575,72.0,0.004985332489013672
26.0,1639265951.1525445,122.0,1639265951.1573098,72.0,0.00476527214050293
27.0,1639265951.2032683,122.0,1639265951.2079434,72.0,0.004675149917602539
28.0,1639265951.252582,122.0,1639265951.257395,72.0,0.004812955856323242
29.0,1639265951.302836,122.0,1639265951.307698,72.0,0.004862070083618164
30.0,1639265951.352721,122.0,1639265951.3575234,72.0,0.0048024654388427734
31.0,1639265951.40338,122.0,1639265951.4082174,72.0,0.004837512969970703
32.0,1639265951.452532,122.0,1639265951.4574516,72.0,0.004919528961181641
33.0,1639265951.5029116,122.0,1639265951.5078819,72.0,0.0049703121185302734
34.0,1639265951.5526867,122.0,1639265951.557523,72.0,0.004836320877075195
35.0,1639265951.6029403,122.0,1639265951.6078362,72.0,0.004895925521850586
36.0,1639265951.652276,122.0,1639265951.6569521,72.0,0.004676103591918945
37.0,1639265951.7032182,122.0,1639265951.7081485,72.0,0.004930257797241211
38.0,1639265951.7531598,122.0,1639265951.75803,72.0,0.004870176315307617
39.0,1639265951.8027694,122.0,1639265951.807918,72.0,0.005148649215698242
40.0,1639265951.852324,122.0,1639265951.8572016,72.0,0.004877567291259766
41.0,1639265951.9028573,122.0,1639265951.9078207,72.0,0.004963397979736328
42.0,1639265951.9522662,122.0,1639265951.957678,72.0,0.005411863327026367
43.0,1639265952.0028753,122.0,1639265952.0077543,72.0,0.004878997802734375
44.0,1639265952.0523577,122.0,1639265952.057301,72.0,0.004943370819091797
45.0,1639265952.1026762,122.0,1639265952.1078722,72.0,0.005196094512939453
46.0,1639265952.1528292,122.0,1639265952.1577945,72.0,0.004965305328369141
47.0,1639265952.202786,122.0,1639265952.2074084,72.0,0.004622459411621094
48.0,1639265952.253047,122.0,1639265952.2579112,72.0,0.004864215850830078
49.0,1639265952.3031576,122.0,1639265952.3080525,72.0,0.00489497184753418
50.0,1639265952.3522196,122.0,1639265952.35698,72.0,0.0047605037689208984
51.0,1639265952.4027765,122.0,1639265952.407798,72.0,0.005021572113037109
52.0,1639265952.4523182,122.0,1639265952.4571142,72.0,0.004796028137207031
53.0,1639265952.5031164,122.0,1639265952.5080466,72.0,0.004930257797241211
54.0,1639265952.552292,122.0,1639265952.557115,72.0,0.004822969436645508
55.0,1639265952.603171,122.0,1639265952.6082702,72.0,0.005099058151245117
56.0,1639265952.652998,122.0,1639265952.6578379,72.0,0.004839897155761719
57.0,1639265952.7028685,122.0,1639265952.7077353,72.0,0.004866838455200195
58.0,1639265952.7523854,122.0,1639265952.7575145,72.0,0.005129098892211914
59.0,1639265952.8025851,122.0,1639265952.8074808,72.0,0.004895687103271484
60.0,1639265952.8531587,122.0,1639265952.857911,72.0,0.004752397537231445
61.0,1639265952.9030676,122.0,1639265952.9080071,72.0,0.004939556121826172
62.0,1639265952.952484,122.0,1639265952.9573174,72.0,0.0048334598541259766
63.0,1639265953.0023644,122.0,1639265953.0073793,72.0,0.005014896392822266
64.0,1639265953.0524602,122.0,1639265953.0573752,72.0,0.004914999008178711
65.0,1639265953.103177,122.0,1639265953.1081362,72.0,0.0049591064453125
66.0,1639265953.1522164,122.0,1639265953.1569738,72.0,0.004757404327392578
67.0,1639265953.2027009,122.0,1639265953.2072837,72.0,0.004582881927490234
68.0,1639265953.2524006,122.0,1639265953.2572448,72.0,0.004844188690185547
69.0,1639265953.3027802,122.0,1639265953.3076022,72.0,0.0048220157623291016
70.0,1639265953.3526795,122.0,1639265953.357467,72.0,0.004787445068359375
71.0,1639265953.4032407,122.0,1639265953.4081411,72.0,0.004900455474853516
72.0,1639265953.45317,122.0,1639265953.4579895,72.0,0.004819393157958984
73.0,1639265953.5024295,122.0,1639265953.5076318,72.0,0.005202293395996094
74.0,1639265953.552585,122.0,1639265953.557928,72.0,0.005343198776245117
75.0,1639265953.6023061,122.0,1639265953.6071718,72.0,0.0048656463623046875
76.0,1639265953.6532838,122.0,1639265953.6581466,72.0,0.004862785339355469
77.0,1639265953.702644,122.0,1639265953.7075825,72.0,0.004938364028930664
78.0,1639265953.7524278,122.0,1639265953.757379,72.0,0.0049512386322021484
79.0,1639265953.80243,122.0,1639265953.8074157,72.0,0.004985809326171875
80.0,1639265953.8532732,122.0,1639265953.8581195,72.0,0.004846334457397461
81.0,1639265953.9028025,122.0,1639265953.9077168,72.0,0.004914283752441406
82.0,1639265953.952941,122.0,1639265953.957801,72.0,0.0048601627349853516
83.0,1639265954.0025077,122.0,1639265954.0074513,72.0,0.0049436092376708984
84.0,1639265954.0532694,122.0,1639265954.0581646,72.0,0.004895210266113281
85.0,1639265954.1025405,122.0,1639265954.107438,72.0,0.004897594451904297
86.0,1639265954.1533911,122.0,1639265954.1582732,72.0,0.004882097244262695
87.0,1639265954.2028425,122.0,1639265954.2076912,72.0,0.0048487186431884766
88.0,1639265954.2522295,122.0,1639265954.2571979,72.0,0.004968404769897461
89.0,1639265954.3026817,122.0,1639265954.3075228,72.0,0.0048410892486572266
90.0,1639265954.353197,122.0,1639265954.3577988,72.0,0.004601716995239258
91.0,1639265954.402253,122.0,1639265954.407348,72.0,0.005095005035400391
92.0,1639265954.4521935,122.0,1639265954.4572268,72.0,0.005033254623413086
93.0,1639265954.5028095,122.0,1639265954.507641,72.0,0.004831552505493164
94.0,1639265954.5521152,122.0,1639265954.556897,72.0,0.0047817230224609375
95.0,1639265954.603033,122.0,1639265954.6080453,72.0,0.0050122737884521484
96.0,1639265954.6523325,122.0,1639265954.6571522,72.0,0.004819631576538086
97.0,1639265954.7028825,122.0,1639265954.7077947,72.0,0.004912137985229492
98.0,1639265954.7525556,122.0,1639265954.757449,72.0,0.004893302917480469
99.0,1639265954.8028333,122.0,1639265954.8075416,72.0,0.004708290100097656
100.0,1639265954.8531816,122.0,1639265954.8577945,72.0,0.004612922668457031
101.0,1639265954.9028215,122.0,1639265954.9077022,72.0,0.004880666732788086
102.0,1639265954.9523654,122.0,1639265954.957173,72.0,0.004807710647583008
103.0,1639265955.002406,122.0,1639265955.0073252,72.0,0.004919290542602539
104.0,1639265955.052325,122.0,1639265955.0570803,72.0,0.004755258560180664
105.0,1639265955.1026886,122.0,1639265955.1072748,72.0,0.004586219787597656
106.0,1639265955.1522982,122.0,1639265955.157237,72.0,0.004938840866088867
107.0,1639265955.202508,122.0,1639265955.2076554,72.0,0.005147457122802734
108.0,1639265955.252279,122.0,1639265955.2568572,72.0,0.004578113555908203
109.0,1639265955.3026297,122.0,1639265955.3072662,72.0,0.004636526107788086
110.0,1639265955.3528433,122.0,1639265955.3572495,72.0,0.0044062137603759766
111.0,1639265955.402265,122.0,1639265955.4069455,72.0,0.0046803951263427734
112.0,1639265955.453201,122.0,1639265955.4578865,72.0,0.004685401916503906
113.0,1639265955.5026205,122.0,1639265955.507197,72.0,0.004576444625854492
114.0,1639265955.552132,122.0,1639265955.556745,72.0,0.004613161087036133
115.0,1639265955.6027899,122.0,1639265955.6072924,72.0,0.004502534866333008
116.0,1639265955.6529934,122.0,1639265955.6576116,72.0,0.004618167877197266
117.0,1639265955.702319,122.0,1639265955.7068336,72.0,0.0045146942138671875
118.0,1639265955.7529275,122.0,1639265955.757473,72.0,0.004545450210571289
119.0,1639265955.802403,122.0,1639265955.8187883,72.0,0.016385316848754883
120.0,1639265955.852538,122.0,1639265955.8572278,72.0,0.004689693450927734
121.0,1639265955.9029675,122.0,1639265955.9075713,72.0,0.004603862762451172
122.0,1639265955.9522312,122.0,1639265955.9568784,72.0,0.004647254943847656
123.0,1639265956.0028515,122.0,1639265956.0074923,72.0,0.004640817642211914
124.0,1639265956.05312,122.0,1639265956.0579178,72.0,0.004797935485839844
125.0,1639265956.1024013,122.0,1639265956.1079876,72.0,0.005586385726928711
126.0,1639265956.1525915,122.0,1639265956.1571856,72.0,0.004594087600708008
127.0,1639265956.203346,122.0,1639265956.208343,72.0,0.0049970149993896484
128.0,1639265956.2528176,123.0,1639265956.257361,73.0,0.004543304443359375
129.0,1639265956.3028436,123.0,1639265956.3075075,73.0,0.004663944244384766
130.0,1639265956.3529387,123.0,1639265956.3574495,73.0,0.0045108795166015625
131.0,1639265956.4030223,123.0,1639265956.4082258,73.0,0.0052034854888916016
132.0,1639265956.4531329,123.0,1639265956.4576602,73.0,0.00452733039855957
133.0,1639265956.5030203,123.0,1639265956.507573,73.0,0.004552602767944336
134.0,1639265956.5522988,123.0,1639265956.5569015,73.0,0.004602670669555664
135.0,1639265956.6031945,123.0,1639265956.6078248,73.0,0.004630327224731445
136.0,1639265956.6529884,123.0,1639265956.657582,73.0,0.004593610763549805
137.0,1639265956.703048,123.0,1639265956.7076771,73.0,0.0046291351318359375
138.0,1639265956.7531338,123.0,1639265956.7578087,73.0,0.0046749114990234375
139.0,1639265956.8024719,123.0,1639265956.8071556,73.0,0.004683732986450195
140.0,1639265956.852539,123.0,1639265956.8571372,73.0,0.004598140716552734
141.0,1639265956.9025588,123.0,1639265956.9074898,73.0,0.004930973052978516
142.0,1639265956.952702,123.0,1639265956.957254,73.0,0.004551887512207031
143.0,1639265957.0031502,123.0,1639265957.0076818,73.0,0.0045316219329833984
144.0,1639265957.0523543,123.0,1639265957.0569663,73.0,0.004611968994140625
145.0,1639265957.1026688,123.0,1639265957.1078064,73.0,0.00513768196105957
146.0,1639265957.1530957,123.0,1639265957.15769,73.0,0.004594326019287109
147.0,1639265957.202228,123.0,1639265957.2068064,73.0,0.004578351974487305
148.0,1639265957.252799,123.0,1639265957.259596,73.0,0.006797075271606445
149.0,1639265957.3029742,123.0,1639265957.3075252,73.0,0.004550933837890625
150.0,1639265957.3524957,123.0,1639265957.3570063,73.0,0.004510641098022461
151.0,1639265957.402456,123.0,1639265957.4079654,73.0,0.005509376525878906
152.0,1639265957.4521072,123.0,1639265957.4585614,73.0,0.0064542293548583984
153.0,1639265957.5022244,123.0,1639265957.5068376,73.0,0.004613161087036133
154.0,1639265957.5522335,123.0,1639265957.5571294,73.0,0.004895925521850586
155.0,1639265957.6030395,123.0,1639265957.6077776,73.0,0.0047380924224853516
156.0,1639265957.652425,123.0,1639265957.657248,73.0,0.004822969436645508
157.0,1639265957.7029738,123.0,1639265957.707687,73.0,0.0047130584716796875
158.0,1639265957.7521808,123.0,1639265957.7575047,73.0,0.005323886871337891
159.0,1639265957.802493,123.0,1639265957.807301,73.0,0.004807949066162109
160.0,1639265957.8522236,123.0,1639265957.8568695,73.0,0.004645824432373047
161.0,1639265957.902523,123.0,1639265957.9082167,73.0,0.005693674087524414
162.0,1639265957.9523835,123.0,1639265957.9582176,73.0,0.005834102630615234
163.0,1639265958.0029576,123.0,1639265958.007575,73.0,0.004617452621459961
