seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
7.0,1639265949.3915992,122.0,1639265950.074337,72.0,0.6827378273010254
6.0,1639265949.341091,122.0,1639265950.0762382,72.0,0.73514723777771
5.0,1639265949.2912748,122.0,1639265950.077933,72.0,0.7866582870483398
3.0,1639265949.1906452,122.0,1639265950.079507,72.0,0.888861894607544
2.0,1639265949.1411307,122.0,1639265950.0813313,72.0,0.9402005672454834
0.0,1639265949.041086,122.0,1639265950.0828643,72.0,1.041778326034546
10.0,1639265949.5412357,122.0,1639265950.0843065,72.0,0.5430707931518555
11.0,1639265949.5908308,122.0,1639265950.0857422,72.0,0.49491143226623535
12.0,1639265949.6405509,122.0,1639265950.0874527,72.0,0.446901798248291
19.0,1639265949.990988,122.0,1639265950.0889833,72.0,0.09799528121948242
18.0,1639265949.9404666,122.0,1639265950.0905268,72.0,0.15006017684936523
17.0,1639265949.8908927,122.0,1639265950.0919802,72.0,0.20108747482299805
16.0,1639265949.8411455,122.0,1639265950.0933955,72.0,0.25224995613098145
15.0,1639265949.7920215,122.0,1639265950.0948741,72.0,0.3028526306152344
14.0,1639265949.7408829,122.0,1639265950.0963044,72.0,0.3554215431213379
13.0,1639265949.6910555,122.0,1639265950.0977142,72.0,0.4066586494445801
9.0,1639265949.4909747,122.0,1639265950.0992806,72.0,0.6083059310913086
20.0,1639265950.0411723,122.0,1639265950.1007075,72.0,0.05953526496887207
21.0,1639265950.1113682,122.0,1639265950.1159213,72.0,0.004553079605102539
23.0,1639265950.2108774,122.0,1639265950.2632854,72.0,0.05240797996520996
24.0,1639265950.2606819,122.0,1639265950.2651758,72.0,0.0044939517974853516
25.0,1639265950.3111289,122.0,1639265950.3370037,72.0,0.025874853134155273
26.0,1639265950.3610523,122.0,1639265950.36505,72.0,0.003997802734375
27.0,1639265950.410881,122.0,1639265950.4153776,72.0,0.004496574401855469
28.0,1639265950.4604506,122.0,1639265950.4650044,72.0,0.004553794860839844
29.0,1639265950.51198,122.0,1639265950.5165374,72.0,0.004557371139526367
30.0,1639265950.5613816,122.0,1639265950.5661218,72.0,0.004740238189697266
31.0,1639265950.6112752,122.0,1639265950.6158462,72.0,0.004570960998535156
32.0,1639265950.6607454,122.0,1639265950.665347,72.0,0.004601716995239258
33.0,1639265950.7111812,122.0,1639265950.7158618,72.0,0.004680633544921875
34.0,1639265950.760957,122.0,1639265950.7654927,72.0,0.004535675048828125
35.0,1639265950.811484,122.0,1639265950.8160465,72.0,0.0045623779296875
36.0,1639265950.8614926,122.0,1639265950.8660343,72.0,0.004541635513305664
37.0,1639265950.9118028,122.0,1639265950.9162862,72.0,0.004483461380004883
38.0,1639265950.9609263,122.0,1639265950.9655592,72.0,0.0046329498291015625
39.0,1639265951.0110939,122.0,1639265951.0154865,72.0,0.0043926239013671875
40.0,1639265951.0607295,122.0,1639265951.0653358,72.0,0.0046062469482421875
41.0,1639265951.1111965,122.0,1639265951.115679,72.0,0.0044825077056884766
