tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
40.0,0.01919232036500372,0.42947398463526093,0.03240318881410968,0.725810450802965,0.01919232036500372,0.42947398463526093,0.03240318881410968,0.725810450802965
41.0,0.02348864068165454,0.42833157024362056,0.03966396431479701,0.7303037718886206,,,,
42.0,0.028106175386338687,0.4274142841508105,0.047536844218884974,0.7370288743611865,,,,
43.0,0.0322432289076545,0.4268452354343299,0.054670737523469785,0.7445971491333027,,,,
44.0,0.036317957546657426,0.4265331417003715,0.061778773589530524,0.7535605116164044,,,,
45.0,0.04089478610947067,0.42649910644163724,0.06986470393394652,0.7655490642791029,0.04089478610947067,0.42649910644163724,0.06986470393394652,0.7655490642791029
46.0,0.04631868402124616,0.10906981805721962,0.07960038663149821,0.2616581543534068,,,,
47.0,0.047061350663808,-0.05736528136032877,0.08138204159759183,-0.002112130092450315,,,,
48.0,0.04651091696802609,-0.2939336659006634,0.08136177520047512,-0.37714579147130484,,,,
49.0,0.04339369960454691,-0.555665360540669,0.07736207885356274,-0.7928846944602579,,,,
50.0,0.03813505599474895,-0.7896886313460416,0.06985846547774771,-1.165980302051212,0.03813505599474895,-0.7896886313460416,0.06985846547774771,-1.165980302051212
51.0,0.029000981826683654,-1.0766300754246516,0.05637194669719298,-1.626309008154953,,,,
52.0,0.01940532677748874,-1.2984631503607267,0.04187718140884822,-1.984459601728049,,,,
53.0,0.006885304937672599,-1.5392763362718682,0.022742654913455815,-2.376317694093213,,,,
54.0,-0.009526610131058903,-1.8064542273298998,-0.0025938771001783496,-2.815182227996996,,,,
55.0,-0.02674536705593083,-2.0457799397631597,-0.029427625639020898,-3.2119213218207245,-0.02674536705593083,-2.0457799397631597,-0.029427625639020898,-3.2119213218207245
56.0,-0.04800357789569157,-2.306739552574475,-0.06280350313828542,-3.6487567620399433,,,,
57.0,-0.0703578911740454,-2.549423315868154,-0.09816313081888783,-4.058782987133565,,,,
58.0,-0.09480039553566492,-2.787966220502249,-0.13707656675100427,-4.465273528954205,,,,
59.0,-0.12429394450801616,-3.0479915278513063,-0.18431414177349842,-4.911737579122495,,,,
60.0,-0.15309645569370503,-3.2760452407716554,-0.23072843632489246,-5.306264108092082,-0.15309645569370503,-3.2760452407716554,-0.23072843632489246,-5.306264108092082
61.0,-0.186660544929408,-3.5168709795597337,-0.28509274113231325,-5.724844659273279,,,,
62.0,-0.22362340403885317,-3.7548456049737964,-0.3452617458510101,-6.140050693735842,,,,
63.0,-0.25951396033477114,-3.9622121340555183,-0.40395119896498294,-6.50222777221166,,,,
64.0,-0.2977879746637804,-4.162321878074504,-0.46676115221939996,-6.850317678366637,,,,
65.0,-0.34358847095844114,-4.376670471696474,-0.5421392605531121,-7.222233684713808,-0.34358847095844114,-4.376670471696474,-0.5421392605531121,-7.222233684713808
66.0,-0.3848635676666808,-4.548490467440544,-0.6102500300784496,-7.525674739449863,,,,
67.0,-0.4289565474522553,-4.712212783451348,-0.6832037773787256,-7.820376956916071,,,,
68.0,-0.4784505206899717,-4.873699572121164,-0.7653438558517872,-8.119093529033682,,,,
69.0,-0.5246233318151721,-5.005313298834707,-0.8422631173853312,-8.375697751703338,,,,
70.0,-0.5772185482295858,-5.13435792554733,-0.9302739190218869,-8.640871455402019,-0.5772185482295858,-5.13435792554733,-0.9302739190218869,-8.640871455402019
