seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
3.0,1639124324.6043591,122.0,0.020133256912231445,1639124324.6244924,72.0
1.0,1639124324.60588,122.0,0.025103330612182617,1639124324.6309834,72.0
9.0,1639124324.608361,122.0,0.025655746459960938,1639124324.6340168,72.0
16.0,1639124324.610178,122.0,0.026243925094604492,1639124324.636422,72.0
13.0,1639124324.6127675,122.0,0.026063203811645508,1639124324.6388307,72.0
11.0,1639124324.6145308,122.0,0.026421546936035156,1639124324.6409523,72.0
25.0,1639124324.6163373,122.0,0.026265621185302734,1639124324.642603,72.0
24.0,1639124324.617297,122.0,0.026935100555419922,1639124324.644232,72.0
23.0,1639124324.6181557,122.0,0.027643203735351562,1639124324.645799,72.0
26.0,1639124324.6238196,122.0,0.023314952850341797,1639124324.6471345,72.0
28.0,1639124324.669089,122.0,0.0005893707275390625,1639124324.6696784,72.0
30.0,1639124324.7867916,122.0,0.0011570453643798828,1639124324.7879486,72.0
31.0,1639124324.819747,122.0,0.0012738704681396484,1639124324.8210208,72.0
32.0,1639124324.887965,122.0,0.0013837814331054688,1639124324.8893487,72.0
33.0,1639124324.9194489,122.0,0.001407623291015625,1639124324.9208565,72.0
34.0,1639124324.9903114,122.0,0.0012903213500976562,1639124324.9916017,72.0
35.0,1639124325.0199864,122.0,0.001470327377319336,1639124325.0214567,72.0
36.0,1639124325.0928886,122.0,0.0013229846954345703,1639124325.0942116,72.0
37.0,1639124325.1198232,122.0,0.001428842544555664,1639124325.121252,72.0
38.0,1639124325.1955354,122.0,0.0013797283172607422,1639124325.1969151,72.0
39.0,1639124325.2192478,122.0,0.0013957023620605469,1639124325.2206435,72.0
40.0,1639124325.2979088,122.0,0.001428842544555664,1639124325.2993376,72.0
41.0,1639124325.319621,122.0,0.0014073848724365234,1639124325.3210285,72.0
42.0,1639124325.4000595,122.0,0.0013341903686523438,1639124325.4013937,72.0
43.0,1639124325.4200718,122.0,0.001329183578491211,1639124325.421401,72.0
44.0,1639124325.5026515,122.0,0.001373291015625,1639124325.5040247,72.0
45.0,1639124325.5203245,122.0,0.0013632774353027344,1639124325.5216877,72.0
46.0,1639124325.6050131,122.0,0.0014882087707519531,1639124325.6065013,72.0
47.0,1639124325.6198838,122.0,0.0014617443084716797,1639124325.6213455,72.0
48.0,1639124325.7074754,122.0,0.0014612674713134766,1639124325.7089367,72.0
49.0,1639124325.7195973,122.0,0.001434326171875,1639124325.7210317,72.0
50.0,1639124325.8098466,122.0,0.0013608932495117188,1639124325.8112075,72.0
51.0,1639124325.8196461,122.0,0.001422882080078125,1639124325.821069,72.0
52.0,1639124325.9122927,122.0,0.0015060901641845703,1639124325.9137988,72.0
53.0,1639124325.9300492,122.0,0.0014159679412841797,1639124325.9314651,72.0
54.0,1639124326.0145411,122.0,0.0013079643249511719,1639124326.015849,72.0
55.0,1639124326.0294683,122.0,0.001191854476928711,1639124326.0306602,72.0
56.0,1639124326.1171057,122.0,0.0013387203216552734,1639124326.1184444,72.0
57.0,1639124326.1302836,122.0,0.0014243125915527344,1639124326.131708,72.0
58.0,1639124326.2193935,122.0,0.0014095306396484375,1639124326.220803,72.0
59.0,1639124326.2313004,122.0,0.0011849403381347656,1639124326.2324853,72.0
60.0,1639124326.2817178,122.0,0.0013680458068847656,1639124326.2830858,72.0
61.0,1639124326.3355215,122.0,0.0011620521545410156,1639124326.3366835,72.0
62.0,1639124326.3796606,122.0,0.0013213157653808594,1639124326.380982,72.0
63.0,1639124326.4299114,122.0,0.0013000965118408203,1639124326.4312115,72.0
