seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
1.0,1639124323.3491366,122.0,1639124323.7919176,72.0,0.4427809715270996
9.0,1639124323.7495222,122.0,1639124323.794421,72.0,0.04489874839782715
8.0,1639124323.6986563,122.0,1639124323.7967114,72.0,0.09805512428283691
7.0,1639124323.6500018,122.0,1639124323.798314,72.0,0.14831233024597168
6.0,1639124323.5991986,122.0,1639124323.799806,72.0,0.2006075382232666
5.0,1639124323.5494206,122.0,1639124323.801405,72.0,0.2519843578338623
4.0,1639124323.4993296,122.0,1639124323.8028955,72.0,0.30356597900390625
2.0,1639124323.3991737,122.0,1639124323.8043537,72.0,0.4051799774169922
10.0,1639124323.8089998,122.0,1639124323.8123176,72.0,0.0033178329467773438
11.0,1639124323.8595424,122.0,1639124323.8737714,72.0,0.014229059219360352
13.0,1639124323.9590516,122.0,1639124324.1308703,72.0,0.17181873321533203
14.0,1639124324.0094945,122.0,1639124324.1324897,72.0,0.12299513816833496
15.0,1639124324.058889,122.0,1639124324.1340551,72.0,0.07516622543334961
16.0,1639124324.1085372,122.0,1639124324.2424679,72.0,0.13393068313598633
17.0,1639124324.1596484,122.0,1639124324.2444413,72.0,0.0847928524017334
18.0,1639124324.2086985,122.0,1639124324.2465808,72.0,0.037882328033447266
19.0,1639124324.2604096,122.0,1639124324.2654479,72.0,0.005038261413574219
20.0,1639124324.3084898,122.0,1639124324.341409,72.0,0.03291916847229004
21.0,1639124324.359322,122.0,1639124324.3650696,72.0,0.005747556686401367
22.0,1639124324.4094586,122.0,1639124324.413781,72.0,0.0043222904205322266
23.0,1639124324.459455,122.0,1639124324.4651694,72.0,0.00571441650390625
24.0,1639124324.5093558,122.0,1639124324.6004322,72.0,0.09107637405395508
25.0,1639124324.5591972,122.0,1639124324.602473,72.0,0.04327583312988281
26.0,1639124324.6096184,122.0,1639124324.6209002,72.0,0.011281728744506836
27.0,1639124324.6589274,122.0,1639124324.6648538,72.0,0.005926370620727539
