seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
0.0,1639153862.9137304,122.0,0.021073102951049805,1639153862.9348035,72.0
21.0,1639153862.9284642,122.0,0.012497663497924805,1639153862.9409618,72.0
23.0,1639153862.9339027,122.0,0.008912324905395508,1639153862.942815,72.0
24.0,1639153863.0126686,122.0,0.002542734146118164,1639153863.0152113,72.0
25.0,1639153863.0138483,122.0,0.004385471343994141,1639153863.0182338,72.0
26.0,1639153863.0750287,122.0,0.0013153553009033203,1639153863.076344,72.0
27.0,1639153863.1146996,122.0,0.0011665821075439453,1639153863.1158662,72.0
28.0,1639153863.1523664,122.0,0.0014965534210205078,1639153863.153863,72.0
35.0,1639153864.7083142,122.0,0.024753093719482422,1639153864.7330673,72.0
33.0,1639153864.7103019,122.0,0.025473833084106445,1639153864.7357757,72.0
32.0,1639153864.7113054,122.0,0.02699446678161621,1639153864.7382998,72.0
43.0,1639153864.7153635,122.0,0.025664329528808594,1639153864.7410278,72.0
42.0,1639153864.7162533,122.0,0.027297258377075195,1639153864.7435505,72.0
40.0,1639153864.718015,122.0,0.027737855911254883,1639153864.7457528,72.0
39.0,1639153864.7187989,122.0,0.028563261032104492,1639153864.7473621,72.0
37.0,1639153864.7207026,122.0,0.028270244598388672,1639153864.748973,72.0
52.0,1639153864.7214622,122.0,0.02913665771484375,1639153864.750599,72.0
49.0,1639153864.72391,122.0,0.027893781661987305,1639153864.7518039,72.0
47.0,1639153864.7253616,122.0,0.027653217315673828,1639153864.7530148,72.0
59.0,1639153864.7282104,122.0,0.026029109954833984,1639153864.7542396,72.0
58.0,1639153864.7288432,122.0,0.026613712310791016,1639153864.755457,72.0
57.0,1639153864.7299883,122.0,0.026483774185180664,1639153864.756472,72.0
54.0,1639153864.7323744,122.0,0.02517843246459961,1639153864.7575529,72.0
60.0,1639153864.7706237,122.0,0.0004966259002685547,1639153864.7711203,72.0
61.0,1639153864.823224,122.0,0.0013570785522460938,1639153864.8245811,72.0
62.0,1639153864.8729947,122.0,0.0013234615325927734,1639153864.8743181,72.0
63.0,1639153864.9232845,122.0,0.001276254653930664,1639153864.9245608,72.0
64.0,1639153864.9725838,122.0,0.0013833045959472656,1639153864.973967,72.0
65.0,1639153865.0225456,122.0,0.0014557838439941406,1639153865.0240014,72.0
66.0,1639153865.072453,122.0,0.0013513565063476562,1639153865.0738044,72.0
67.0,1639153865.1226664,122.0,0.0012998580932617188,1639153865.1239662,72.0
68.0,1639153865.17294,122.0,0.0013175010681152344,1639153865.1742575,72.0
69.0,1639153865.2227652,122.0,0.0013222694396972656,1639153865.2240875,72.0
70.0,1639153865.2724006,122.0,0.0013947486877441406,1639153865.2737954,72.0
71.0,1639153865.322576,122.0,0.0013413429260253906,1639153865.3239174,72.0
72.0,1639153865.3726618,122.0,0.0013575553894042969,1639153865.3740194,72.0
73.0,1639153865.4230247,122.0,0.0012919902801513672,1639153865.4243166,72.0
74.0,1639153865.4724782,122.0,0.001501321792602539,1639153865.4739795,72.0
75.0,1639153865.5221996,122.0,0.001565694808959961,1639153865.5237653,72.0
76.0,1639153865.5725036,122.0,0.0013756752014160156,1639153865.5738792,72.0
77.0,1639153865.6232517,122.0,0.0012774467468261719,1639153865.6245291,72.0
78.0,1639153865.673149,122.0,0.0014674663543701172,1639153865.6746166,72.0
79.0,1639153865.7229753,122.0,0.0013422966003417969,1639153865.7243176,72.0
80.0,1639153865.7729847,122.0,0.0014557838439941406,1639153865.7744405,72.0
81.0,1639153865.8227618,122.0,0.001653432846069336,1639153865.8244152,72.0
82.0,1639153865.8726583,122.0,0.0014014244079589844,1639153865.8740597,72.0
83.0,1639153865.9231293,122.0,0.0015387535095214844,1639153865.924668,72.0
84.0,1639153865.972749,122.0,0.0013537406921386719,1639153865.9741027,72.0
85.0,1639153866.02258,122.0,0.0013077259063720703,1639153866.0238876,72.0
86.0,1639153866.0725942,122.0,0.0014455318450927734,1639153866.0740397,72.0
87.0,1639153866.1225798,122.0,0.0012967586517333984,1639153866.1238766,72.0
88.0,1639153866.1726894,122.0,0.0013360977172851562,1639153866.1740255,72.0
89.0,1639153866.2223923,122.0,0.0014421939849853516,1639153866.2238345,72.0
90.0,1639153866.2725763,122.0,0.001451253890991211,1639153866.2740276,72.0
91.0,1639153866.3231208,122.0,0.0013251304626464844,1639153866.324446,72.0
92.0,1639153866.372416,122.0,0.0014712810516357422,1639153866.3738873,72.0
93.0,1639153866.4221044,122.0,0.0012946128845214844,1639153866.423399,72.0
94.0,1639153866.4729228,122.0,0.0014545917510986328,1639153866.4743774,72.0
95.0,1639153866.522843,122.0,0.0013370513916015625,1639153866.52418,72.0
96.0,1639153866.578228,122.0,0.0014421939849853516,1639153866.5796702,72.0
97.0,1639153866.6328213,122.0,0.0014078617095947266,1639153866.6342292,72.0
98.0,1639153866.6824105,122.0,0.0013332366943359375,1639153866.6837437,72.0
99.0,1639153866.7327142,122.0,0.0013980865478515625,1639153866.7341123,72.0
100.0,1639153866.7826192,122.0,0.0012998580932617188,1639153866.783919,72.0
101.0,1639153866.832928,122.0,0.0013303756713867188,1639153866.8342583,72.0
102.0,1639153866.8829417,122.0,0.0013589859008789062,1639153866.8843007,72.0
103.0,1639153866.9325933,122.0,0.0013854503631591797,1639153866.9339788,72.0
104.0,1639153866.982618,122.0,0.0013041496276855469,1639153866.9839222,72.0
105.0,1639153867.0323322,122.0,0.0013654232025146484,1639153867.0336976,72.0
106.0,1639153867.08289,122.0,0.0013203620910644531,1639153867.0842104,72.0
107.0,1639153867.1321807,122.0,0.001398324966430664,1639153867.133579,72.0
108.0,1639153867.1830764,122.0,0.0013828277587890625,1639153867.1844592,72.0
109.0,1639153867.2324822,122.0,0.001394033432006836,1639153867.2338762,72.0
110.0,1639153867.282902,122.0,0.001369476318359375,1639153867.2842715,72.0
111.0,1639153867.3322575,122.0,0.001359701156616211,1639153867.3336172,72.0
112.0,1639153867.3828092,122.0,0.001188516616821289,1639153867.3839977,72.0
113.0,1639153867.4332416,122.0,0.0013742446899414062,1639153867.4346159,72.0
