seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
7.0,1639124324.383684,122.0,0.01584482192993164,1639124324.3995287,72.0
17.0,1639124324.3988974,122.0,0.004865884780883789,1639124324.4037633,72.0
23.0,1639124324.4417167,122.0,0.0011632442474365234,1639124324.44288,72.0
24.0,1639124324.536066,122.0,0.001477956771850586,1639124324.537544,72.0
25.0,1639124324.58799,122.0,0.0022869110107421875,1639124324.590277,72.0
26.0,1639124324.5935311,122.0,0.0013785362243652344,1639124324.5949097,72.0
27.0,1639124324.6836357,122.0,0.0007760524749755859,1639124324.6844118,72.0
28.0,1639124324.6920173,122.0,0.0005521774291992188,1639124324.6925695,72.0
34.0,1639124326.3009224,122.0,0.004691123962402344,1639124326.3056135,72.0
32.0,1639124326.3025324,122.0,0.005670070648193359,1639124326.3082025,72.0
29.0,1639124326.304898,122.0,0.012538671493530273,1639124326.3174367,72.0
43.0,1639124326.31165,122.0,0.00846409797668457,1639124326.3201141,72.0
39.0,1639124326.3147109,122.0,0.0073490142822265625,1639124326.3220599,72.0
38.0,1639124326.3153536,122.0,0.00836634635925293,1639124326.32372,72.0
37.0,1639124326.316283,122.0,0.012238740921020508,1639124326.3285217,72.0
51.0,1639124326.3260262,122.0,0.0037593841552734375,1639124326.3297856,72.0
45.0,1639124326.328163,122.0,0.0064547061920166016,1639124326.3346176,72.0
60.0,1639124326.3310921,122.0,0.0048677921295166016,1639124326.33596,72.0
59.0,1639124326.3316386,122.0,0.0053441524505615234,1639124326.3369827,72.0
57.0,1639124326.3324142,122.0,0.005597352981567383,1639124326.3380115,72.0
56.0,1639124326.3327556,122.0,0.006399869918823242,1639124326.3391554,72.0
54.0,1639124326.3336625,122.0,0.006502389907836914,1639124326.340165,72.0
53.0,1639124326.3339975,122.0,0.00725102424621582,1639124326.3412485,72.0
61.0,1639124326.3623834,122.0,0.0012052059173583984,1639124326.3635886,72.0
62.0,1639124326.412335,122.0,0.0015578269958496094,1639124326.4138927,72.0
63.0,1639124326.4618256,122.0,0.0013642311096191406,1639124326.4631898,72.0
64.0,1639124326.5122168,122.0,0.001298666000366211,1639124326.5135155,72.0
65.0,1639124326.562478,122.0,0.0013275146484375,1639124326.5638056,72.0
66.0,1639124326.612331,122.0,0.0015189647674560547,1639124326.6138499,72.0
67.0,1639124326.6617484,122.0,0.0013806819915771484,1639124326.663129,72.0
68.0,1639124326.7114782,122.0,0.0013561248779296875,1639124326.7128344,72.0
69.0,1639124326.765654,122.0,0.0013418197631835938,1639124326.766996,72.0
