tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
18.0,-7.856172290795942e-10,5.674345680643723e-09,9.687144692988246e-08,1.2477004828059045e-07,,,,
19.0,-7.30577329457386e-10,5.696471809710778e-09,9.808168883612507e-08,7.387338847740061e-07,,,,
20.0,-6.759788521996541e-10,7.876163531504538e-09,1.0516216716634213e-07,-2.6599175890579886e-07,-6.759788521996541e-10,7.876163531504538e-09,1.0516216716634213e-07,-2.6599175890579886e-07
21.0,-5.94639112468391e-10,1.1802642072741796e-08,1.0241518250134424e-07,1.8321076603782585e-07,,,,
22.0,-4.810039001117861e-10,1.2611117531824e-08,1.0417912604690057e-07,6.391167150375527e-07,,,,
23.0,-3.546589650420424e-10,1.544759929087155e-08,1.1058213986860495e-07,3.509576489332767e-08,,,,
24.0,-1.8893864898108192e-10,1.6811132987716553e-08,1.1095864376031065e-07,4.910814603053172e-07,,,,
25.0,-3.697585811564361e-11,1.8745738278178455e-08,1.1539773238716277e-07,8.491024237101197e-07,-3.697585811564361e-11,1.8745738278178455e-08,1.1539773238716277e-07,8.491024237101197e-07
26.0,1.5604271194711136e-10,2.069531570410051e-08,1.241406548172775e-07,-9.192432063991694e-07,,,,
27.0,3.60903718251268e-10,8.735105100492242e-09,1.150411517706107e-07,1.3614027310336878e-06,,,,
28.0,4.526588344007522e-10,2.648905514231189e-07,1.293415710872806e-07,1.2193146650606614e-06,,,,
29.0,3.006321904327905e-09,2.518100816567395e-07,1.4109630833274905e-07,1.0494548983099924e-06,,,,
30.0,5.381404911133325e-09,2.5590974881763943e-07,1.509948099296094e-07,4.5867758604650354e-07,5.381404911133325e-09,2.5590974881763943e-07,1.509948099296094e-07,4.5867758604650354e-07
31.0,8.039353672252291e-09,2.617058237614167e-07,1.5575876099914875e-07,6.977578155014283e-07,,,,
32.0,1.0789221317210764e-08,2.627364021752997e-07,1.6309043445328441e-07,1.5336174572210984e-06,,,,
33.0,1.3305025116849744e-08,1.9270832702972345e-07,1.7777542136079044e-07,9.778103939828738e-07,,,,
34.0,1.5321959611011038e-08,1.9167797636313297e-07,1.8800943430030038e-07,2.547746269522884e-07,,,,
35.0,1.7103625010665278e-08,1.9139258104016298e-07,1.9037758919301875e-07,1.3892547506649894e-06,1.7103625010665278e-08,1.9139258104016298e-07,1.9037758919301875e-07,1.3892547506649894e-06
36.0,1.9083616101162158e-08,1.9657656468893388e-07,2.0474968247791948e-07,1.6618200942259856e-07,,,,
37.0,2.1002920696675964e-08,1.942745423438233e-07,2.0637222530178676e-07,1.676384252660629e-06,,,,
38.0,2.302864213449761e-08,2.0081623819846067e-07,2.2385206325518819e-07,8.336674069977484e-07,,,,
39.0,2.49954885888476e-08,2.0715064445054914e-07,2.320172186144884e-07,1.3529587522711904e-06,,,,
40.0,2.7157189064422057e-08,2.1558658598449074e-07,2.4613588856106167e-07,8.806037052659479e-07,2.7157189064422057e-08,2.1558658598449074e-07,2.4613588856106167e-07,8.806037052659479e-07
41.0,2.919172839717126e-08,2.2228875194770277e-07,2.5444634473692574e-07,1.415639817946448e-06,,,,
42.0,3.1539178995928296e-08,2.3121977896936985e-07,2.6939601946920604e-07,5.762087392029883e-07,,,,
43.0,3.3828074932419534e-08,2.3215070484425924e-07,2.751000377310139e-07,2.0221271248441596e-06,,,,
44.0,3.615998117060327e-08,2.416590601223971e-07,2.9541189015458515e-07,1.1370044171244894e-06,,,,
45.0,3.8511203232017903e-08,-5.8512143364291e-07,3.064743757411589e-07,-3.5485454634615087e-07,3.8511203232017903e-08,-5.8512143364291e-07,3.064743757411589e-07,-3.5485454634615087e-07
46.0,3.253350667475095e-08,-3.6502253845851907e-07,3.028491234805855e-07,2.451223480973916e-07,,,,
47.0,2.8752935760054438e-08,-6.655548125010851e-07,3.053878774536211e-07,-2.384259895134343e-07,,,,
48.0,2.2385201444732624e-08,-5.738633238059851e-07,3.031067229542886e-07,-7.440951595970726e-08,,,,
49.0,1.6843869860125244e-08,-1.005538255501586e-06,3.0238821075133364e-07,-1.0798150213725833e-06,,,,
50.0,6.344825689729443e-09,-4.0783544546242835e-07,2.911136266733838e-07,3.0048831745219086e-07,6.344825689729443e-09,-4.0783544546242835e-07,2.911136266733838e-07,3.0048831745219086e-07
51.0,2.315758971229706e-09,-1.0712531816913018e-06,2.940821952287036e-07,-4.5708699482796526e-07,,,,
52.0,-7.892214751206493e-09,-8.097362486562385e-07,2.8972661233586723e-07,-3.923040620217854e-07,,,,
53.0,-1.5868551579245056e-08,-1.0432618186813576e-06,2.858622066816973e-07,-9.092217609051198e-07,,,,
54.0,-2.678888940236345e-08,-2.5475273140923463e-07,2.7634493248703314e-07,6.714691067683527e-07,,,,
55.0,-2.928024856313432e-08,-1.1166809241090524e-06,2.829115773314987e-07,-4.870566952654693e-07,-2.928024856313432e-08,-1.1166809241090524e-06,2.829115773314987e-07,-4.870566952654693e-07
56.0,-4.0811877520473886e-08,-1.1368990041631956e-06,2.778818889310538e-07,-9.393635022480104e-07,,,,
57.0,-5.2128906657304164e-08,-9.862798176330592e-07,2.685311866381616e-07,-4.865454124572577e-07,,,,
58.0,-6.190850915296189e-08,2.748006402285898e-07,2.637067740882456e-07,2.4795193096418043e-06,,,,
59.0,-5.925022980722665e-08,-2.0236925936185514e-07,2.8769236219564465e-07,1.2249576162691228e-06,,,,
60.0,-6.138240629754779e-08,-7.341704989175348e-07,3.005986002245078e-07,9.149324317473606e-08,-6.138240629754779e-08,-7.341704989175348e-07,3.005986002245078e-07,9.149324317473606e-08
61.0,-6.827280350806502e-08,-1.208063431311823e-06,3.0145729011804327e-07,-6.275221741165229e-07,,,,
62.0,-8.132200507100234e-08,-1.753267034844827e-06,2.946789512303516e-07,-2.1912779314894794e-06,,,,
63.0,-9.850077670853191e-08,-2.253895687567025e-06,2.7320848356554e-07,-1.9409634512673043e-06,,,,
64.0,-1.1994171673905597e-07,-1.6661327904221942e-06,2.547444165771587e-07,-1.720501300701812e-06,,,,
65.0,-1.377398919890274e-07,-1.2383004802931298e-06,2.3636545912327224e-07,-7.342251219879374e-07,-1.377398919890274e-07,-1.2383004802931298e-06,2.3636545912327224e-07,-7.342251219879374e-07
66.0,-1.494956554977171e-07,-1.778391364865619e-06,2.2939511789059675e-07,-1.3818007225400309e-06,,,,
67.0,-1.7247025794631383e-07,-2.3516688298630188e-06,2.1154397281042496e-07,-3.3360287430818743e-06,,,,
68.0,-1.8786477603220237e-07,-2.987346695865945e-06,1.8970562798556737e-07,-2.621699696754801e-06,,,,
69.0,-2.1930232532715907e-07,-3.9921919251047635e-06,1.6211599014160396e-07,-1.0572132185737909e-05,,,,
70.0,-2.606476689287372e-07,8.58549413384009e-05,5.2625152521324286e-08,0.08264503501174564,-2.606476689287372e-07,8.58549413384009e-05,5.2625152521324286e-08,0.08264503501174564
71.0,5.338495833358538e-07,-0.00011729810051864598,0.0007648455678363467,-0.11387872882722139,,,,
72.0,-8.880816317812618e-07,-0.05565882804026964,-0.0006156347514638196,-0.09162174940432481,,,,
73.0,-0.0004870612145168696,-0.09606069192795137,-0.001415939653968865,-0.15825715468832213,,,,
74.0,-0.001397841454602895,-0.13997089235838447,-0.00291642321753167,-0.23088251950417882,,,,
75.0,-0.002852887584329269,-0.18821065148063146,-0.005316527344651682,-0.3110623881261256,-0.002852887584329269,-0.18821065148063146,-0.005316527344651682,-0.3110623881261256
76.0,-0.004613668603419371,-0.13777798957730428,-0.008226632295973656,-0.22940123047072036,,,,
77.0,-0.006084113693621517,-0.08034503807178052,-0.010674932739802804,-0.13683242973007534,,,,
78.0,-0.006866847028775414,-0.027969366235009542,-0.012007974663115437,-0.05262408418953321,,,,
79.0,-0.007133657219429809,0.02063350105881963,-0.01250997538124567,0.02534051598822253,,,,
80.0,-0.006919570203325441,0.07357321948963452,-0.01224704979052801,0.11031158816798955,-0.006919570203325441,0.07357321948963452,-0.01224704979052801,0.11031158816798955
81.0,-0.0061652473011486655,0.12593124057380564,-0.011116060037628446,0.19453914298358937,,,,
82.0,-0.004959742292557789,0.17488752924787487,-0.00925379051526757,0.2735835326181269,,,,
83.0,-0.0032112008549743127,0.2261270108133707,-0.006518477451605664,0.3567595241212383,,,,
84.0,-0.0008304865997850784,0.2802379798719096,-0.0027624357399370528,0.44523867911887094,,,,
85.0,0.0019460283440053214,0.3313288410780063,0.0016488572856981167,0.5294823246667306,0.0019460283440053214,0.3313288410780063,0.0016488572856981167,0.5294823246667306
86.0,0.005082056831019189,0.3803177246203311,0.006660409096650366,0.6110181764184759,,,,
87.0,0.00917380091267328,0.43626769928176495,0.013234202126252755,0.705263049802152,,,,
88.0,0.01335794016488354,0.48638113325560023,0.019998211505514278,0.7906996920605537,,,,
89.0,0.018025263295722523,0.5367820531012578,0.027585781643359446,0.8777583824638835,,,,
90.0,0.023590269627098565,0.5915614730026835,0.036685808232565204,0.9738363467010076,0.023590269627098565,0.5915614730026835,0.036685808232565204,0.9738363467010076
91.0,0.029653006270290414,0.6460548939848954,0.04666636574529136,1.0709713081653676,,,,
92.0,0.03579730104039148,0.6969310168233976,0.056851821298612513,1.163118276221385,,,,
93.0,0.04323167950125822,0.7543989782417277,0.06925916327571938,1.2691630986216393,,,,
94.0,0.05040257900598912,0.8059296230954478,0.08132312584435962,1.3659410148635407,,,,
95.0,0.058890551630705945,0.8634283967622401,0.09570908413263876,1.4761008218917209,0.058890551630705945,0.8634283967622401,0.09570908413263876,1.4761008218917209
96.0,0.06694344774965905,0.9146489202662345,0.10947616270495561,1.5760761027999206,,,,
97.0,0.07579381206035857,0.9681098680459873,0.12472665650874931,1.6824883279198881,,,,
98.0,0.08592722819775553,1.0262927142873932,0.1423376270564801,1.8008328380618497,,,,
99.0,0.09584767946104576,1.0802771202678871,0.1597450140081938,1.9129521403884056,,,,
100.0,0.10712528751953679,1.1388439129034824,0.17971537538047033,2.037370795059851,0.10712528751953679,1.1388439129034824,0.17971537538047033,2.037370795059851
101.0,0.1178447435709284,1.1917850558908558,0.1988922849205609,2.152285843804346,,,,
102.0,0.1302956915639083,1.250671271137498,0.22137788244905426,2.2831598306600287,,,,
103.0,0.14264106762923628,1.3062953227992273,0.24391495304244268,2.4097450729416137,,,,
104.0,0.15636444456051016,1.3653893240080328,0.26923069854583564,2.5476730600922624,,,,
105.0,0.1694572666155975,1.4190728089320934,0.2936605292496618,2.6761441671389594,0.1694572666155975,1.4190728089320934,0.2936605292496618,2.6761441671389594
106.0,0.1830896447885019,1.4724942157245575,0.31936901235357296,2.8072869054201917,,,,
107.0,0.19870050125106423,1.5308602603580996,0.3491308630024607,2.954707055754035,,,,
108.0,0.2164961364648786,1.460563194327937,0.38347814491281784,2.9159716079161715,,,,
109.0,0.2293628174830574,1.3030794580750695,0.4091660964392064,2.734056151726164,,,,
110.0,0.24187233475843242,1.133796157813206,0.4354129399834881,2.5461899922764957,0.24187233475843242,1.133796157813206,0.4354129399834881,2.5461899922764957
111.0,0.25283532611610027,1.1402689502770051,0.46003276135785764,2.6242835301954157,,,,
112.0,0.2647854245577794,1.1470108993057662,0.48753543650927184,2.7123836462567676,,,,
113.0,0.27592538712749226,1.1528746067037017,0.5138785622043196,2.7969474281767086,,,,
114.0,0.287011922839144,1.158229760548804,0.5407752059206323,2.8834629386708865,,,,
115.0,0.29932308286960574,1.1634980429638018,0.571424369747214,2.982288799047097,0.29932308286960574,1.1634980429638018,0.571424369747214,2.982288799047097
116.0,0.310788278666932,1.1676147543520057,0.6008120642190917,3.0765920895522565,,,,
117.0,0.3220225505387574,1.1708098241582114,0.6304136702658731,3.171152726735619,,,,
118.0,0.3345027042506521,1.173232650837129,0.6642163192161493,3.2787070383615573,,,,
119.0,0.34599619101677676,1.1742575243306441,0.6963359298735242,3.379878138499016,,,,
120.0,0.357192282069502,1.1740217420297654,0.7285617598994557,3.480480617056444,0.357192282069502,1.1740217420297654,0.7285617598994557,3.480480617056444
121.0,0.3685169638466594,1.1723874516487087,0.7621346776816967,3.5842966485528427,,,,
122.0,0.3807776124812376,1.168835637514849,0.7996187037587436,3.6990295688666044,,,,
123.0,0.3932128046018771,1.1631204936503763,0.8389725203882422,3.817938314940971,,,,
124.0,0.4043559757746297,1.1560177166175125,0.8755499346825054,3.926929366211547,,,,
125.0,0.4160453898529203,1.1463154319753073,0.9152582391124401,4.043879503122211,0.4160453898529203,1.1463154319753073,0.9152582391124401,4.043879503122211
126.0,0.4269033561547059,1.1350130685679976,0.9535621004656113,4.155207730684011,,,,
127.0,0.43899573766833105,1.1195061863621776,0.99783150893259,4.282344294304713,,,,
