tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,0.0,
8.0,0.0,
9.0,0.0,
10.0,0.0,
11.0,0.0,
12.0,0.0,
13.0,0.0,
14.0,-2.7427031856533464e-05,-2.7427031856533464e-05
15.0,-1.1646218040306254e-05,-1.1646218040306254e-05
16.0,-2.7290702093269175e-05,-2.7290702093269175e-05
17.0,-2.7290702093269175e-05,
18.0,-2.7290702093269175e-05,
19.0,-2.7290702093269175e-05,
20.0,-2.7290702093269175e-05,
21.0,-2.7290702093269175e-05,
22.0,-2.7290702093269175e-05,
23.0,-2.7290702093269175e-05,
24.0,1.157679580898584e-05,1.157679580898584e-05
25.0,1.157679580898584e-05,
26.0,1.5089617308115667e-05,1.5089617308115667e-05
27.0,1.5089617308115667e-05,
28.0,1.5089617308115667e-05,
29.0,1.5089617308115667e-05,
30.0,1.5089617308115667e-05,
31.0,1.5089617308115667e-05,
32.0,1.5089617308115667e-05,
33.0,1.5089617308115667e-05,
34.0,-2.0850043753388274e-06,-2.0850043753388274e-06
35.0,-2.0850043753388274e-06,
36.0,-2.8741605217007215e-05,-2.8741605217007215e-05
37.0,-2.8741605217007215e-05,
38.0,-2.8741605217007215e-05,
39.0,-2.8741605217007215e-05,
40.0,-2.8741605217007215e-05,
41.0,-2.8741605217007215e-05,
42.0,-2.8741605217007215e-05,
43.0,-2.8741605217007215e-05,
44.0,-1.0968698780505851e-05,-1.0968698780505851e-05
45.0,-1.0968698780505851e-05,
46.0,-3.361649408046522e-05,-3.361649408046522e-05
47.0,-3.361649408046522e-05,
48.0,-3.361649408046522e-05,
49.0,-3.361649408046522e-05,
50.0,-3.361649408046522e-05,
51.0,-3.361649408046522e-05,
52.0,-3.361649408046522e-05,
53.0,-3.361649408046522e-05,
54.0,-3.361649408046522e-05,
55.0,1.267694415610553e-05,1.267694415610553e-05
56.0,1.267694415610553e-05,
57.0,2.086755893605698e-05,2.086755893605698e-05
58.0,2.086755893605698e-05,
59.0,2.086755893605698e-05,
60.0,2.086755893605698e-05,
