seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
2.0,1639088811.40647,122.0,1639088811.5211217,72.0,0.11465167999267578
10.0,1639088811.815697,122.0,1639088813.0576751,72.0,1.2419781684875488
8.0,1639088811.7158208,122.0,1639088813.0594754,72.0,1.3436546325683594
7.0,1639088811.6662061,122.0,1639088813.0612183,72.0,1.3950121402740479
4.0,1639088811.5162327,122.0,1639088813.0631535,72.0,1.5469207763671875
3.0,1639088811.4664745,122.0,1639088813.064811,72.0,1.5983364582061768
11.0,1639088811.8665612,122.0,1639088813.0664086,72.0,1.1998474597930908
18.0,1639088812.2157917,122.0,1639088813.0680985,72.0,0.8523068428039551
17.0,1639088812.1655064,122.0,1639088813.0753808,72.0,0.909874439239502
16.0,1639088812.1156735,122.0,1639088813.0778148,72.0,0.9621412754058838
13.0,1639088811.9657867,122.0,1639088813.0794697,72.0,1.1136829853057861
12.0,1639088811.9163592,122.0,1639088813.0809476,72.0,1.164588451385498
27.0,1639088812.6663604,122.0,1639088813.087148,72.0,0.4207875728607178
21.0,1639088812.3659701,122.0,1639088813.0889153,72.0,0.7229452133178711
28.0,1639088812.715987,122.0,1639088813.0905259,72.0,0.3745388984680176
34.0,1639088813.0157986,122.0,1639088813.09258,72.0,0.0767815113067627
32.0,1639088812.9162664,122.0,1639088813.0948594,72.0,0.17859292030334473
31.0,1639088812.8656087,122.0,1639088813.0967581,72.0,0.23114943504333496
29.0,1639088812.7656925,122.0,1639088813.0982523,72.0,0.33255982398986816
35.0,1639088813.072973,122.0,1639088813.0999143,72.0,0.026941299438476562
36.0,1639088813.136138,122.0,1639088813.1406791,72.0,0.004541158676147461
37.0,1639088813.186708,122.0,1639088813.191227,72.0,0.004518985748291016
38.0,1639088813.2356515,122.0,1639088813.2402618,72.0,0.004610300064086914
39.0,1639088813.288164,122.0,1639088813.3004272,72.0,0.012263298034667969
40.0,1639088813.335545,122.0,1639088813.340479,72.0,0.004933834075927734
41.0,1639088813.3861089,122.0,1639088813.3905938,72.0,0.004484891891479492
42.0,1639088813.4355552,122.0,1639088813.4401968,72.0,0.004641532897949219
43.0,1639088813.4863608,122.0,1639088813.491159,72.0,0.004798173904418945
44.0,1639088813.5360281,122.0,1639088813.54067,72.0,0.00464177131652832
45.0,1639088813.5856898,122.0,1639088813.5907059,72.0,0.0050160884857177734
46.0,1639088813.6364758,122.0,1639088813.6416347,72.0,0.005158901214599609
47.0,1639088813.6865077,122.0,1639088813.6911435,72.0,0.004635810852050781
48.0,1639088813.7364233,122.0,1639088813.7412388,72.0,0.004815578460693359
49.0,1639088813.7866957,122.0,1639088813.7913184,72.0,0.004622697830200195
50.0,1639088813.836125,122.0,1639088813.8409941,72.0,0.004869222640991211
51.0,1639088813.8862653,122.0,1639088813.8911767,72.0,0.0049114227294921875
52.0,1639088813.9358487,122.0,1639088813.9413226,72.0,0.0054738521575927734
53.0,1639088813.9857702,122.0,1639088813.9903984,72.0,0.004628181457519531
54.0,1639088814.0363555,122.0,1639088814.0410829,72.0,0.004727363586425781
55.0,1639088814.089955,122.0,1639088814.0981038,72.0,0.008148670196533203
56.0,1639088814.1365116,122.0,1639088814.1415062,72.0,0.004994630813598633
57.0,1639088814.1865375,122.0,1639088814.1912718,72.0,0.0047342777252197266
58.0,1639088814.2361991,122.0,1639088814.2410984,72.0,0.004899263381958008
59.0,1639088814.2859728,122.0,1639088814.2906768,72.0,0.004703998565673828
60.0,1639088814.335714,122.0,1639088814.340411,72.0,0.004696846008300781
61.0,1639088814.3867254,122.0,1639088814.3912485,72.0,0.004523038864135742
62.0,1639088814.436422,122.0,1639088814.4412918,72.0,0.004869699478149414
63.0,1639088814.4857113,122.0,1639088814.4907246,72.0,0.005013227462768555
64.0,1639088814.5364337,122.0,1639088814.5410872,72.0,0.004653453826904297
65.0,1639088814.585655,122.0,1639088814.5895417,72.0,0.003886699676513672
66.0,1639088814.6360617,122.0,1639088814.640836,72.0,0.004774332046508789
67.0,1639088814.686159,122.0,1639088814.6908035,72.0,0.004644632339477539
68.0,1639088814.7360277,122.0,1639088814.7409132,72.0,0.004885435104370117
69.0,1639088814.7861805,122.0,1639088814.7911668,72.0,0.004986286163330078
70.0,1639088814.8354888,122.0,1639088814.8402412,72.0,0.004752397537231445
71.0,1639088814.8859756,122.0,1639088814.8909822,72.0,0.005006551742553711
72.0,1639088814.9358728,122.0,1639088814.9406145,72.0,0.004741668701171875
73.0,1639088814.9864607,122.0,1639088814.991643,72.0,0.0051822662353515625
74.0,1639088815.036161,122.0,1639088815.0408144,72.0,0.004653453826904297
75.0,1639088815.085582,122.0,1639088815.0907829,72.0,0.005200862884521484
76.0,1639088815.1356785,122.0,1639088815.1405728,72.0,0.004894256591796875
77.0,1639088815.1857831,122.0,1639088815.1919734,72.0,0.006190299987792969
78.0,1639088815.2358906,122.0,1639088815.2404733,72.0,0.004582643508911133
79.0,1639088815.285898,122.0,1639088815.2906039,72.0,0.004705905914306641
80.0,1639088815.336252,122.0,1639088815.3408349,72.0,0.004582881927490234
81.0,1639088815.3857644,122.0,1639088815.3909357,72.0,0.005171298980712891
82.0,1639088815.4355226,122.0,1639088815.4402537,72.0,0.004731178283691406
83.0,1639088815.4858298,122.0,1639088815.4909422,72.0,0.005112409591674805
84.0,1639088815.5355046,122.0,1639088815.5406866,72.0,0.005182027816772461
85.0,1639088815.5861688,122.0,1639088815.5910413,72.0,0.004872560501098633
86.0,1639088815.6357496,122.0,1639088815.640726,72.0,0.004976511001586914
87.0,1639088815.686726,122.0,1639088815.691383,72.0,0.004656791687011719
88.0,1639088815.7360454,122.0,1639088815.7406647,72.0,0.0046193599700927734
89.0,1639088815.7859952,122.0,1639088815.7913306,72.0,0.005335330963134766
90.0,1639088815.8357573,122.0,1639088815.8403635,72.0,0.0046062469482421875
91.0,1639088815.8859777,122.0,1639088815.8906453,72.0,0.004667520523071289
