tick,force_value,force_target
1.0,0.0,
2.0,0.0,
3.0,0.0,
4.0,0.0,
5.0,0.0,
6.0,0.0,
7.0,0.0,
8.0,0.0,
9.0,0.0,
10.0,0.0,
11.0,0.0,
12.0,0.0,
13.0,0.0,
14.0,0.0,
15.0,1.4001840395580456e-05,1.4001840395580456e-05
16.0,-5.32534925161757e-07,-5.32534925161757e-07
17.0,-5.32534925161757e-07,
18.0,-5.32534925161757e-07,
19.0,-5.32534925161757e-07,
20.0,-5.32534925161757e-07,
21.0,-5.32534925161757e-07,
22.0,-5.32534925161757e-07,
23.0,0.00016923200095755555,0.00016923200095755555
24.0,0.00016923200095755555,
25.0,0.00016923200095755555,
26.0,-3.444998871126643e-05,-3.444998871126643e-05
27.0,-3.444998871126643e-05,
28.0,-3.444998871126643e-05,
29.0,-3.444998871126643e-05,
30.0,-3.444998871126643e-05,
31.0,-3.444998871126643e-05,
32.0,-3.444998871126643e-05,
33.0,-3.444998871126643e-05,
34.0,-2.787644066702523e-05,-2.787644066702523e-05
35.0,-2.787644066702523e-05,
36.0,-6.218863886086193e-05,-6.218863886086193e-05
37.0,-6.218863886086193e-05,
38.0,-6.218863886086193e-05,
39.0,-6.218863886086193e-05,
40.0,-6.218863886086193e-05,
41.0,-6.218863886086193e-05,
42.0,-6.218863886086193e-05,
43.0,-6.218863886086193e-05,
44.0,-4.108201300015694e-05,-4.108201300015694e-05
45.0,-4.108201300015694e-05,
46.0,-3.0404760144971066e-05,-3.0404760144971066e-05
47.0,-3.0404760144971066e-05,
48.0,-3.0404760144971066e-05,
49.0,-3.0404760144971066e-05,
50.0,-3.0404760144971066e-05,
51.0,-3.0404760144971066e-05,
52.0,-3.0404760144971066e-05,
53.0,-3.0404760144971066e-05,
54.0,-4.6804483624949605e-05,-4.6804483624949605e-05
55.0,-4.6804483624949605e-05,
56.0,-6.647308424759116e-05,-6.647308424759116e-05
57.0,-6.647308424759116e-05,
58.0,-6.647308424759116e-05,
59.0,-6.647308424759116e-05,
60.0,-6.647308424759116e-05,
61.0,-6.647308424759116e-05,
62.0,-6.647308424759116e-05,
