seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
3.0,1639153861.990715,122.0,1639153862.252908,72.0,0.262192964553833
0.0,1639153861.8415945,122.0,1639153862.254668,72.0,0.4130735397338867
7.0,1639153862.1912465,122.0,1639153862.256429,72.0,0.06518244743347168
8.0,1639153862.2408504,122.0,1639153862.303017,72.0,0.062166452407836914
9.0,1639153862.2911732,122.0,1639153862.30463,72.0,0.01345682144165039
10.0,1639153862.3406672,122.0,1639153862.4568787,72.0,0.1162114143371582
11.0,1639153862.3911097,122.0,1639153862.4587343,72.0,0.06762456893920898
12.0,1639153862.4414852,122.0,1639153862.5059683,72.0,0.0644831657409668
13.0,1639153862.4911447,122.0,1639153862.5078275,72.0,0.016682863235473633
14.0,1639153862.5410788,122.0,1639153862.5456743,72.0,0.004595518112182617
15.0,1639153862.590794,122.0,1639153862.8661926,72.0,0.27539849281311035
16.0,1639153862.6412551,122.0,1639153862.8679652,72.0,0.22671008110046387
20.0,1639153862.840991,122.0,1639153862.874179,72.0,0.0331878662109375
17.0,1639153862.6909084,122.0,1639153862.8764224,72.0,0.18551397323608398
21.0,1639153862.8910198,122.0,1639153862.895851,72.0,0.004831075668334961
22.0,1639153862.9410589,122.0,1639153862.9450126,72.0,0.003953695297241211
23.0,1639153862.9906538,122.0,1639153862.995457,72.0,0.004803180694580078
1.0,1639153861.8908286,122.0,,,inf
2.0,1639153861.940654,122.0,,,inf
4.0,1639153862.0404298,122.0,,,inf
5.0,1639153862.0901523,122.0,,,inf
6.0,1639153862.1404517,122.0,,,inf
18.0,1639153862.741318,122.0,,,inf
19.0,1639153862.7909338,122.0,,,inf
24.0,1639153863.0410252,122.0,,,inf
