tick,tick_dt,input_force,output_ang_vel,output_position,output_speed,output_angle
1011.0,0.009602683596313,0.06842182829181973,-0.00026237885250087834,0.0011604931263568122,0.0003472988004181563,0.0001575059864910551
1012.0,0.010622489266097546,0.06812125014186626,-0.0002447928334761448,0.0011641823041363827,0.0003435038504624696,0.00015471886994671355
1013.0,0.0095598129555583,0.06801623666040782,-0.00022736848870525295,0.001167466136696318,0.0003381321392278152,0.00015237869624582046
1014.0,0.009769367054104805,0.06778253206971496,-0.00022373207598320617,0.001170769473677224,0.0003278713266553011,0.00015015745002312176
1015.0,0.010696710087358952,0.0677581344247101,-0.0002153911163753405,0.0011742766182044136,0.0003161552097427688,0.00014776425286908645
1016.0,0.009313797578215599,0.0675767673756708,-0.0002152747329418281,0.001177221223831256,0.000302493383989671,0.00014575814361102065
1017.0,0.010146880522370338,0.06748501227776263,-0.00022386901226959565,0.0011802905880574067,0.0002855515719769636,0.00014357377661637475
1018.0,0.009396888315677643,0.06755504082703401,-0.00022149484058245795,0.0011829738842876404,0.00027129582106869454,0.0001414701045107363
1019.0,0.010148325935006142,0.0673729137552708,-0.00023321576063437902,0.0011857270827046506,0.0002519550135275868,0.0001392223026755833
1020.0,0.009721626527607441,0.06743595929580086,-0.00023758928620216512,0.001188176495247924,0.00023468772571915586,0.00013695506615034396
1021.0,0.010249584913253784,0.06734614948814976,-0.0002503631522901086,0.001190581947020781,0.0002144475339702583,0.0001345198745869355
1022.0,0.010837968438863754,0.06740935796543933,-0.0002588970550728028,0.0011929061226257428,0.00019437483358377116,0.00013180644664416086
1023.0,0.009208334609866142,0.06738410505708309,-0.00026884176582044967,0.0011946959911331191,0.00017673947030096422,0.00012942243593154154
1024.0,0.01087993010878563,0.06741835517797938,-0.000286995007128198,0.0011966189042174574,0.00015635569306770162,0.00012649745630909253
1025.0,0.009225575253367424,0.06766256766105341,-0.0002782615038230527,0.001198061375430146,0.00014387125612928817,0.00012384976227349063
1026.0,0.010050864890217781,0.06735365454571036,-0.0003047122098936429,0.0011995074059870873,0.0001234318902012567,0.0001210529934944163
1027.0,0.010004715994000435,0.0677936874647952,-0.00029427774194029177,0.0012007423069931534,0.00011218872484312635,0.00011800443437452615
1028.0,0.012628043070435524,0.06751607443226361,-0.00030870935984748287,0.0012021590310424897,9.053805677560652e-05,0.00011428828237463363
1029.0,0.00958364736288786,0.06767126382494038,-0.00030296456514201237,0.0012030267158515482,7.723514475644265e-05,0.0001113297207322325
1030.0,0.009725459851324558,0.06742313386908139,-0.00025117557972909694,0.0012037778631509882,7.433541508806215e-05,0.00010838325101756986
1031.0,0.010003847070038319,0.06620989658676929,-0.0003535916268643133,0.001204521503275417,3.186135935130738e-05,0.00010587052893023175
1032.0,0.00958255399018526,0.06797828952231659,-0.0003505014830536976,0.0012048268164716017,2.3856937989875455e-05,0.00010248221807532703
1033.0,0.008041550405323505,0.06801775288184952,-0.0003367435210457984,0.0012050186632409639,1.7558856131871268e-05,9.966364273221008e-05
1034.0,0.011175594292581081,0.06773595052662715,-0.00021850328576572856,0.0012052148938933355,6.128647584114942e-05,9.5900333760347e-05
1035.0,0.009570146910846233,0.06635225803573565,-0.00020489615801083931,0.0012058014144707833,6.700917902758106e-05,9.380922521506636e-05
1036.0,0.009499387815594673,0.06644691014458894,-0.00022682848627198973,0.0012064379606495708,4.521148877402553e-05,9.186283714819603e-05
1037.0,0.010177734307944775,0.06655956986815711,-0.0003033536413290039,0.0012068981111699796,8.924988172311747e-06,8.955423708144642e-05
1038.0,0.010671691969037056,0.0677616258648299,-0.00026427818637522006,0.0012069933558945818,1.8056994345700075e-05,8.631694046349754e-05
1039.0,0.009045800194144249,0.06734960192586117,-0.000269183408945902,0.0012071566958575398,9.901742524024196e-06,8.392633279387649e-05
1040.0,0.010006456635892391,0.0674888547779525,-0.00014146868036311178,0.0012072557772147261,5.841992452749113e-05,8.123276068515763e-05
1041.0,0.00996884610503912,0.06587192580465359,-0.00020434221050492425,0.0012078381564518087,2.843032294049515e-05,7.98224811819348e-05
1042.0,0.010720579884946346,0.06680722046191982,-0.0002471265347930459,0.0012081429460000471,1.5241145884088623e-06,7.763181419035023e-05
1043.0,0.009161779657006264,0.06734878463787673,-0.0002058714913527365,0.001208156909602078,1.602558485024298e-05,7.536769533117686e-05
1044.0,0.01042582280933857,0.06694820967287508,-9.524948827944484e-05,0.0012083239895101427,5.693592706121997e-05,7.322131564083896e-05
1045.0,0.009752681478857994,0.0654898325022742,-0.00014328443539811153,0.0012088792674714744,3.455591773746953e-05,7.229237772062532e-05
1046.0,0.010156641714274883,0.06621239840028252,-0.00013416997525549266,0.0012092302395470419,3.019345325912763e-05,7.083708904705453e-05
1047.0,0.01065343152731657,0.06598284263920869,-0.00016895802369238118,0.0012095519034339111,1.115052513554563e-05,6.940771840264839e-05
1048.0,0.009256204590201378,0.06648845544513307,-0.00016055009449125133,0.001209655114975854,1.0336580930127354e-05,6.784380836819562e-05
1049.0,0.010560562834143639,0.06640662711880728,-4.546045929319437e-05,0.0012097642750882568,5.415041115290387e-05,6.614830900729306e-05
1050.0,0.009843717329204082,0.06486727863028699,-8.703448395993088e-05,0.001210297316428906,3.501249580297326e-05,6.570080909635507e-05
1051.0,0.010130047798156738,0.06546182061809644,-7.695950876333839e-05,0.0012106519946849228,3.145699388772583e-05,6.481914561375306e-05
1052.0,0.01024160347878933,0.06516591200500091,-0.0001236566322643762,0.0012109741647429557,7.519562458076783e-06,6.403095684107654e-05
1053.0,0.010318677872419357,0.06576321630329034,-0.00012334457487896494,0.001211051756685702,2.7022332501644432e-06,6.275498388595222e-05
1054.0,0.008803358301520348,0.0657352621239671,-0.00011690892050401973,0.0012110755454132175,1.6027936845828388e-06,6.166913739874399e-05
1055.0,0.010164177976548672,0.065639013505568,2.2061202280935902e-05,0.0012110918364934872,5.713753942112165e-05,6.0480854323694955e-05
1056.0,0.010669932700693607,0.06376712942079256,-1.332385910575341e-05,0.0012117014901937937,4.122141861927929e-05,6.071624586732893e-05
1057.0,0.010391954332590103,0.06422258896574096,-6.739140237063907e-05,0.0012121298612936097,1.0663177097170681e-05,6.0577784931968076e-05
1058.0,0.008882727473974228,0.06472257817631406,-5.547916935778915e-05,0.0012122245793897706,1.1080604119999052e-05,5.997916547062075e-05
1059.0,0.010530304163694382,0.06446896054362553,6.441923451589726e-05,0.0012123412615214716,5.850791005014538e-05,5.9394952942534115e-05
1060.0,0.01045426819473505,0.06278997644275217,3.39156628237826e-05,0.0012129529189046492,4.5174945530385465e-05,6.006840889706284e-05
1061.0,0.009037818759679794,0.06314582277714205,-4.774687615423143e-05,0.0012133612018748311,1.9305427572754496e-06,6.037493251077859e-05
1062.0,0.011125021614134312,0.06393165262069102,9.074464777090816e-05,0.0012133826792047329,5.70681694508109e-05,5.9843747481555374e-05
1063.0,0.01957565825432539,0.06198166501791615,0.00015536457981645896,0.0012144998261871018,8.437188808324328e-05,6.16201336947278e-05
1064.0,0.009257853962481022,0.060952578318857656,0.00013872491852911177,0.0012152809288055151,7.20303935928049e-05,6.30584762856108e-05
1065.0,0.01049210038036108,0.060861760510302704,0.00028225347134948515,0.0012160366789255278,0.0001235522031840763,6.451399205607565e-05
1066.0,0.010408306494355202,0.058441483660463756,0.0001098800588216194,0.0012173226481243206,4.773664435916635e-05,6.74517726949768e-05
1067.0,0.00958196073770523,0.06041353381900075,2.4198990857525977e-05,0.0012177800587763199,1.7569459963851053e-06,6.85046391044623e-05
1068.0,0.010019087232649326,0.06113102685178809,0.00011918097631009826,0.0012177976617715207,3.790580705106816e-05,6.874709090480594e-05
1069.0,0.00999858696013689,0.05966152850820873,6.615201228400758e-05,0.0012181766662796149,1.1268485786255012e-05,6.993873226043647e-05
1070.0,0.009934995323419571,0.06011305837929974,5.3883120763965186e-05,0.0012182886186332034,4.552864167307594e-08,7.059595219311287e-05
1071.0,0.009980475530028343,0.059990318036895994,7.132504806450375e-05,0.0012182890730306976,2.6307461470985814e-06,7.11337313613792e-05
1072.0,0.010335065424442291,0.059514966787574744,7.717242253066566e-05,0.001218316261964243,3.2739866510459434e-09,7.187088039952733e-05
1073.0,0.008711395785212517,0.05916452910438767,0.00010274170754673164,0.0012183162904852364,7.318881513251319e-06,7.254315991589562e-05
1074.0,0.01081311609596014,0.058609179728197874,0.00022907611720768154,0.0012183954304007317,5.568007613392159e-05,7.36541179274956e-05
1075.0,0.009188390336930752,0.056574518724136415,0.00020765460259492162,0.0012189070406742402,4.5788093404968496e-05,7.575895870926828e-05
1076.0,0.01091044768691063,0.056616561217189165,0.00024082659558791216,0.0012194066092720184,4.9906487403308055e-05,7.802456338782639e-05
1077.0,0.009960772469639778,0.055564908785637135,0.0002235396247814973,0.0012199037164378017,4.0691545530439365e-05,8.042338231111554e-05
1078.0,0.009954662062227726,0.055476027625005954,0.0002321124494415104,0.001220308787022347,3.4817995102867886e-05,8.264864373333253e-05
1079.0,0.009248576126992702,0.05477430922509682,0.00016549996203044884,0.0012206308039006452,6.823325276060112e-07,8.479535339201509e-05
1080.0,0.010348638519644737,0.055231177439823836,0.0002571056505354039,0.0012206378651133235,3.394557151922776e-05,8.650805267408313e-05
1081.0,0.009972069412469864,0.053580070163976284,0.0002497941621919876,0.0012209763727087592,2.7203389769457168e-05,8.90719280675604e-05
1082.0,0.010363212786614895,0.05326312794661017,0.00024329432849748292,0.0012212582872254572,1.5220926309867325e-05,9.166059812321015e-05
1083.0,0.010073142126202583,0.05272656897257815,0.00024018215217105226,0.001221411609779469,8.076665452729721e-06,9.411133647266431e-05
1084.0,0.009561258368194103,0.05227617135975558,0.0002633048906433186,0.001221488832864616,1.0868400103592264e-05,9.640778008500065e-05
1085.0,0.010678079910576344,0.05143969738866358,0.00031868580058686343,0.0012216048865094223,2.7374205833816513e-05,9.921937074813557e-05
1086.0,0.009934253990650177,0.05010681889152489,0.0003251518141204256,0.0012218768288229677,2.5529083469015946e-05,0.00010238527643437917
1087.0,0.009526591747999191,0.04949301609804933,0.00035552892722172884,0.0012221200339788776,2.920257351124942e-05,0.00010548286502362579
1088.0,0.010484971106052399,0.04839290015233753,0.0003610486940715589,0.0012224262221183653,2.363833864151001e-05,0.00010921057555291142
1089.0,0.00949314795434475,0.047607110497933446,0.0003664551771553795,0.0012226506243644842,2.0504671028184362e-05,0.00011263806422445568
1090.0,0.010214954614639282,0.04694357678459981,0.0004245801298401265,0.001222860078648425,3.536356123146638e-05,0.00011638138722739748
1091.0,0.010588026605546474,0.045366447331432684,0.00040113707073211903,0.0012232345089756107,1.8084048131460604e-05,0.00012087685293833112
1092.0,0.009591054171323776,0.044908130174182645,0.00039862008673064825,0.0012234079540608764,7.708672982342476e-06,0.000124724180313849
1093.0,0.009957495145499706,0.04415902821841912,0.0004844256431920124,0.0012234847131346765,3.50716435014329e-05,0.0001286934378923681
1094.0,0.009873143397271633,0.042198697735997784,0.0004397855348994981,0.0012238309805001442,7.37811088072854e-06,0.00013347624173291837
1095.0,0.009890329092741013,0.04194142255886661,0.0004468115026704319,0.0012239039524448373,2.4385281491736934e-07,0.00013782586540330154
1096.0,0.010490508750081062,0.04096800553441493,0.00047011265902081005,0.001223906510584926,-9.556704340675154e-08,0.00014251314538170256
1097.0,0.010411509312689304,0.03972525306107686,0.0005218690256039399,0.0012239055155877636,1.2761020553233047e-05,0.00014740772770911086
1098.0,0.009570405818521976,0.038111553215326804,0.0005191038429565791,0.0012240276437331167,2.3581552831629812e-07,0.0001524022260682572
1099.0,0.010516858659684658,0.037152828829155785,0.0006187887503326341,0.0012240301237716976,3.1686337737303315e-05,0.00015786156781433068
1100.0,0.009626461192965508,0.03475765998279881,0.0006119101891896439,0.001224335151072273,1.9615336489090166e-05,0.0001638183137060514
1101.0,0.009738515131175518,0.03383102785513799,0.0006602803121062196,0.001224526175323475,2.712123235427099e-05,0.00016977741034239523
1102.0,0.013881511986255646,0.032006379593637266,0.0006371977650643981,0.0012249026590354828,-2.0874322343223582e-08,0.00017894309940918635
1103.0,0.01630546897649765,0.030626815813547082,0.0008307762024178153,0.0012249023186698673,6.82265561675849e-05,0.00018933290779933753
1104.0,0.009481240063905716,0.026260403336751996,0.0007691945313409878,0.0012255491910276258,2.4738760452876223e-05,0.00019720969641384077
1105.0,0.010118085891008377,0.025572132460929396,0.000924862640041654,0.0012257994999307251,7.650133296315715e-05,0.00020499247274884282
1106.0,0.010124363005161285,0.02202999436672543,0.0008222884426929854,0.0012265740271960228,1.7461604310998806e-05,0.00021435611784653634
1107.0,0.009847385808825493,0.021796866196220854,0.0008207951710489835,0.0012267459783505143,-3.322674747313788e-08,0.00022245350938787247
1108.0,0.009741033427417278,0.02025630917329956,0.0008709934873324025,0.0012267456546876565,5.960787481300257e-06,0.0002304489025861233
1109.0,0.010876375250518322,0.018071590583138602,0.0009130176718582336,0.0012268104864490918,6.0000540590272624e-06,0.00023992215459510806
1110.0,0.00945853628218174,0.015736480856780963,0.0009657027972631344,0.0012268672381781042,1.3674757852161236e-05,0.0002485579653706523
1111.0,0.009955660440027714,0.013468001007656612,0.001033434999390582,0.0012270033794238798,2.388525053195942e-05,0.000258172174506189
1112.0,0.011882902123034,0.01074407371297208,0.0010449053977832864,0.0012272872055181354,7.029718379708225e-06,0.000270452381454465
1113.0,0.008718561381101608,0.008361795874966532,0.0011063260569475005,0.0012273484945493206,1.7524209417054675e-05,0.00027956245330248297
1114.0,0.00903998501598835,0.005886473259103117,0.0011705288302075133,0.001227506913139868,2.609865350902983e-05,0.00028956362428008586
1115.0,0.013167019002139568,0.003160927615162644,0.0011845873858235378,0.0012278505546065516,3.9590636634527975e-06,0.0003049759996299804
1116.0,0.007775924168527126,0.003160927615162644,0.0012478819874468694,0.001227881339985377,1.5201457103747039e-05,0.000314187261313138
1117.0,0.011343295685946941,0.00014439081399470616,0.001281491624265351,0.0012280537746081621,6.313488437301322e-06,0.000328342355677915
1118.0,0.010268102400004864,-0.005335405068435543,0.001264990154749041,0.0012281186021539377,-3.0056461268668286e-05,0.0003415008429006202
1119.0,0.00816280860453844,-0.007731155328543002,0.0013708876724641082,0.0012278732570132718,-3.5622460054708134e-06,0.0003518267154204621
1120.0,0.009681941010057926,-0.011076915263573045,0.001385075773324013,0.0012278387675575834,-2.375632527628559e-05,0.0003650995689966752
1121.0,0.010074215941131115,-0.013794835082784812,0.0014270841710330834,0.0012275994412067825,-3.0294190441849903e-05,0.0003790531214319705
1122.0,0.010189325548708439,-0.016916284293579942,0.0015303630465593018,0.001227290763838136,-1.3390467087906338e-05,0.00039359414663603533
1123.0,0.011173964478075504,-0.021036936476825988,0.0016194308831192382,0.001227141139234551,-6.858903886471368e-06,0.0004106943689568484
1124.0,0.008968893438577652,-0.02541593378569431,0.0016361325014426975,0.0012270796224564877,-2.6163724654021305e-05,0.0004252188719786865
1125.0,0.010836430825293064,-0.028324337179717052,0.0016974742591507328,0.0012267961010641423,-3.642208657376756e-05,0.000442948708651584
1126.0,0.00932403840124607,-0.032590834507348954,0.0017372621073442921,0.001226456500130275,-4.574179721688891e-05,0.00045877602382903216
1127.0,0.008994447998702526,-0.03597658825376627,0.0018655962766393405,0.0012260450779138406,-2.1978020650357508e-05,0.00047440173751365675
1128.0,0.01122109405696392,-0.04070898236208768,0.0019757423932957488,0.001225798460476937,-1.2173401877368847e-05,0.0004953357688061485
1129.0,0.008309362456202507,-0.046039974128663216,0.0019532136136298523,0.0012256973072684127,-5.0312622701704e-05,0.0005117529284721278
1130.0,0.010024975053966045,-0.04872094254807645,0.0020533724813621016,0.0012251929244809286,-4.860843864414189e-05,0.000531333846223834
1131.0,0.0106356181204319,-0.05391058042502732,0.0021015458463237127,0.0012246759436900791,-6.42852848682732e-05,0.0005531727317946049
1132.0,0.009300963953137398,-0.05849230773870678,0.0022824793967241483,0.001224078028572802,-2.3130308710529827e-05,0.0005727191339571275
1133.0,0.01053539663553238,-0.06459371112326516,0.002363665747432402,0.0012238343415962344,-3.514486438873916e-05,0.000596765959714047
1134.0,0.009591961279511452,-0.07024516549302828,0.002410604801776685,0.001223497233417844,-5.2829177524784815e-05,0.0006194381500411262
1135.0,0.010930763557553291,-0.07495232054064567,0.0023731360249184645,0.0012229197701693806,-0.0001657267408113152,0.0006457879011600497
1136.0,0.009160112589597702,-0.08111426777759458,0.0021394221602350507,0.0012214016945644418,-0.0003700395200353713,0.0006675260943387331
1137.0,0.009913180023431778,-0.08441097762017058,0.0017768743776111966,0.001217733426186547,-0.0006550661791800379,0.0006887345713592625
1138.0,0.010512101463973522,-0.0869608551807644,0.0013158027173470904,0.0012108473040453888,-0.0010100980171564168,0.0007074132551054463
1139.0,0.009870273992419243,-0.08907819321532966,0.0008144712715688507,0.0012008773598568556,-0.001384415520968674,0.0007204005884456318
1140.0,0.010028623975813389,-0.09023052016741179,0.00026881459994936594,0.001186993577170781,-0.001787392738263341,0.0007285686145672984
1141.0,0.010431044735014439,-0.09079076142936811,-0.000315668391581274,0.001168349203558916,-0.0022181032979915775,0.0007313726316847953
1142.0,0.009646628051996231,-0.09086870028369827,-0.0008597244576432191,0.001146951986062285,-0.0026180179358276413,0.0007283274961234388
1143.0,0.00966612808406353,-0.09046659712433146,-0.0013949696549260186,0.0011216458893681994,-0.003011285076714866,0.0007200172893988574
1144.0,0.010056919418275356,-0.08967919505011987,-0.0019276610366693722,0.0010913616380062228,-0.0034052983428212963,0.0007059881919883271
1145.0,0.010032882913947105,-0.08860074765606973,-0.002428369411261352,0.0010571966784456387,-0.0037775877802313884,0.0006866481945096454
1146.0,0.010021345689892769,-0.08725491971486535,-0.0028904719512264786,0.0010193401654260252,-0.004123544773813392,0.000662312665176634
1147.0,0.009729385375976562,-0.08569308825323176,-0.0032952622538475404,0.0009792206092065006,-0.004430266694336069,0.0006341901496447007
1148.0,0.010409674607217312,-0.08405086297955316,-0.003680718411783913,0.0009331029744952699,-0.004725803210855412,0.0005998875418367023
1149.0,0.010161158628761768,-0.08217521817207832,-0.004002216109755711,0.0008850833384214563,-0.004977878484593826,0.0005624871781867619
1150.0,0.010168974287807941,-0.08031953812188694,-0.004273003570975075,0.0008344634201037893,-0.005194160967640946,0.0005217887454724053
1151.0,0.009434019215404987,-0.07839423850946553,-0.004472549961769238,0.0007854616057271581,-0.005360182284485598,0.00048147714767633233
1152.0,0.011311333626508713,-0.07666441689528117,-0.004661565242805379,0.0007248307956084399,-0.005522498425539434,0.00043088664289753166
1153.0,0.010197900235652924,-0.07455461069501335,-0.004769784597984138,0.0006685129076132384,-0.0056280094415735275,0.0003833484656094152
1154.0,0.010614154860377312,-0.07284119263732558,-0.004839407824563989,0.0006087763438447113,-0.005703572415343655,0.00033272123323576904
1155.0,0.021331586875021458,-0.07284119263732558,-0.005022941733270909,0.0004871100933688321,-0.0058641040996166936,0.00022948898480242371
1156.0,0.01036797184497118,-0.0662390611171767,-0.004897743606311806,0.00042631122716802616,-0.005808174160146848,0.0001774112663329402
1157.0,0.007691183127462864,-0.06515663617014036,-0.004794052698283405,0.00038163949606613893,-0.005750896575732398,0.00013974182334543572
1158.0,0.00932229682803154,-0.06418431377996311,-0.004639882134771328,0.00032802793115985137,-0.005665334076736609,9.505024108281229e-05
1159.0,0.00948674138635397,-0.06333025371025608,-0.004459190653300025,0.00027428237190655274,-0.005563987668199745,5.103287920707272e-05
1160.0,0.010101585648953915,-0.06276013297843114,-0.004266414220821568,0.00021807727392650963,-0.005446082550478883,5.987982897747752e-06
1161.0,0.009721588343381882,-0.06195940619729588,-0.0040623079387672465,0.00016513270128667865,-0.0053187582705382,-3.5488339859429895e-05
1162.0,0.009986641816794872,-0.061381376399499546,-0.0038439280573439507,0.00011201616752869829,-0.0051780032921568174,-7.605715419342065e-05
1163.0,0.009736830368638039,-0.060847561753511706,-0.003621009343546775,6.159882782471804e-05,-0.005031875027532927,-0.00011348482963702706
1164.0,0.01127229630947113,-0.06046787720534544,-0.0033602395106260875,4.878041522138683e-06,-0.004855926853847187,-0.00015430191989684985
1165.0,0.008675082586705685,-0.06006417382262583,-0.0031523022733472624,-3.724752496998757e-05,-0.0047145769462688366,-0.00018345227516264266
1166.0,0.023355289362370968,-0.05992873374720652,-0.002629452722668282,-0.00014735783377125953,-0.0043340503658469,-0.0002570752069143278
1167.0,0.008290141820907593,-0.05887994516855906,-0.002407300800016701,-0.00018328772596308676,-0.004182803806275122,-0.00027887374289661945
1168.0,0.010105104185640812,-0.05931339942165431,-0.0021773252876026595,-0.00022555539421359181,-0.004007377670134057,-0.0003031997682869647
1169.0,0.009922144003212452,-0.05916139809919033,-0.001937942944322627,-0.00026531717253191995,-0.003833415795794235,-0.00032480350333239424
1170.0,0.008860060945153236,-0.05951382065931775,-0.001744403115002161,-0.00029928147011076996,-0.003684642569847852,-0.0003419737959273224
1171.0,0.010705598630011082,-0.059643657505722654,-0.0015179480909637089,-0.00033872777455861363,-0.0035084691500716744,-0.0003606486755254766
1172.0,0.010061623528599739,-0.05987040007525382,-0.0013125926698638738,-0.0003740286703083411,-0.003348138786399627,-0.0003759216977527101
1173.0,0.00956209097057581,-0.06022527583362583,-0.0011356458400263063,-0.00040604387796600765,-0.003202825998186577,-0.00038847282826925944
1174.0,0.009583240374922752,-0.06043536239059675,-0.0009652789794026015,-0.0004367373293856815,-0.0030616636672461876,-0.0003993559953350126
1175.0,0.010782578960061073,-0.0607270518662123,-0.0007859414772437107,-0.0004697499596269137,-0.0029095365927882984,-0.0004097641921489083
1176.0,0.009689164347946644,-0.06107065145944751,-0.0006368467608341004,-0.0004979409378508042,-0.0027797570138075093,-0.00041737930828979056
1177.0,0.009798089042305946,-0.06140225633354093,-0.0005005599979200977,-0.0005251772445880646,-0.0026551294654523594,-0.0004236191895587472
1178.0,0.010393953882157803,-0.061657696974711594,-0.00036331291656339004,-0.0005527745378031347,-0.0025284987614514927,-0.0004288219870923817
1179.0,0.009108946658670902,-0.06201198872305188,-0.00025470248563844763,-0.0005758064981477118,-0.0024240420995514933,-0.00043213138506976377
1180.0,0.009940660558640957,-0.062302618462182414,-0.00014790348754498202,-0.0005999030778392085,-0.002315830972624837,-0.0004346632960229377
1181.0,0.009972643107175827,-0.06255794017799449,-4.623131823121543e-05,-0.0006229980336257399,-0.0022125011312409165,-0.00043613828471853047
1182.0,0.010003587231040001,-0.06290940726140773,4.161578920841041e-05,-0.0006451309816908832,-0.0021157732855438317,-0.0004366007637432624
1183.0,0.01123111229389906,-0.0631643817338323,0.00013185027234755592,-0.0006688934690492577,-0.002012880035023268,-0.00043613337214146354
1184.0,0.011320795863866806,-0.06346880189498579,0.0002129818100774486,-0.0006916808730242092,-0.0019159902329109427,-0.0004346407221236216
1185.0,0.007646109908819199,-0.06379260892664881,0.0002581907877844935,-0.0007063307449292704,-0.0018553654760249455,-0.0004330122397951902
1186.0,0.01119390781968832,-0.0639390393614318,0.00031667233286586355,-0.0007270995350397258,-0.0017696407032359932,-0.0004301220759168379
1187.0,0.009495574049651623,-0.0639390393614318,0.0003797789620677313,-0.0007439032893785807,-0.0016972534786525622,-0.00042711509033063413
1188.0,0.010335879400372505,-0.06458669733745397,0.00041264135620250553,-0.0007614458966457964,-0.0016311070627672947,-0.00042318974077990343
1189.0,0.01040254533290863,-0.06461352679543962,0.000452531922429647,-0.0007784135618090606,-0.0015651482179328937,-0.00041889722036577397
1190.0,0.009595034644007683,-0.06486129667613384,0.0004802478099476902,-0.0007934312131831336,-0.0015088002021534036,-0.0004145551608925421
1191.0,0.009684793651103973,-0.06499860767533397,0.000505022888718191,-0.0008080436318017333,-0.0014544011633714064,-0.00040990405995180415
1192.0,0.009756997227668762,-0.06513471964146811,0.0005280726004520741,-0.0008222342199206663,-0.0014020992123481102,-0.0004049765530266715
1193.0,0.010125992819666862,-0.06530539430893653,0.000546825267108134,-0.0008364318664773638,-0.0013510228246343132,-0.00039962929366623096
1194.0,0.013178258202970028,-0.06544614078129746,0.0005676509863139689,-0.0008542359940985007,-0.0012878861336493616,-0.0003924230891043719
1195.0,0.016581726260483265,-0.06563715013919783,0.0005905572978991752,-0.0008755913694213466,-0.0012142642615167955,-0.0003830104558378204
1196.0,0.01017017662525177,-0.06597373717009895,0.00058984314274715,-0.0008879406514307033,-0.0011755120306391471,-0.00037700438381085437
1197.0,0.010302398353815079,-0.06596912925944408,0.0005857227586134372,-0.0009000512446400498,-0.0011357505120597141,-0.00037092758478800703
1198.0,0.009969068691134453,-0.06596912925944408,0.0005960869496697026,-0.0009113736195107642,-0.0010975000943472322,-0.0003650884743734289
1199.0,0.009583164937794209,-0.06607976523185144,0.0005978600863762053,-0.0009218911439341385,-0.0010624237068806138,-0.0003593760748174775
1200.0,0.00967418309301138,-0.06614051065752855,0.0005993039217514428,-0.0009321692253968574,-0.001027978693770836,-0.0003535922668778705
1201.0,0.009778366424143314,-0.06620931876272507,0.000600296018634762,-0.0009422211777407608,-0.0009942958099294103,-0.0003477320535315588
1202.0,0.010231029242277145,-0.06628873726446419,0.000599700831055733,-0.0009523938472476223,-0.0009604146293971247,-0.000341590407410884
1203.0,0.01107191015034914,-0.06635526326855869,0.0005986280314293369,-0.0009630274717313881,-0.0009249422615188473,-0.00033495057369234524
1204.0,0.00953310914337635,-0.0664357807992944,0.0005963903208130428,-0.0009718450472617687,-0.0008957163547403476,-0.00032924378733244485
1205.0,0.00999158713966608,-0.06649412789539041,0.0005912005724209611,-0.0009807946752725808,-0.000865937018389183,-0.00032328490147278793
1206.0,0.012915669940412045,-0.06648434592330911,0.0005916959296350547,-0.00099197883199128,-0.0008269697925044719,-0.00031564915001081615
1207.0,0.016394210048019886,-0.06663326292451045,0.0005896873776149376,-0.0010055363484729658,-0.0007818128770573715,-0.00030594876265582066
1208.0,0.010581080801784992,-0.06663326292451045,0.0005846254702648878,-0.0010138087736969858,-0.0007522326653957423,-0.00029970923286548433
1209.0,0.01158257108181715,-0.06686174024562518,0.0005659733528433612,-0.0010225215620139967,-0.0007246000708409519,-0.0002929377667999005
1210.0,0.009191280230879784,-0.06662243166201103,0.000574316796016738,-0.0010291815643204113,-0.0006986269686138961,-0.00028773574711070653
1211.0,0.018724242225289345,-0.06692158353613169,0.0005554217770579952,-0.0010422628249058576,-0.0006553190831894269,-0.00027698210030803705
1212.0,0.010156084783375263,-0.06682978971248565,0.0005677114453781835,-0.0010489183010748931,-0.0006303768324973875,-0.0002713411896497031
1213.0,0.009613405913114548,-0.06733238760243035,0.0005368964804142451,-0.0010549783694439139,-0.0006152249621283539,-0.00026588354908376166
1214.0,0.010821874253451824,-0.06688506661503206,0.0005379378014881026,-0.0010616362566216516,-0.0005889315208668923,-0.00026007332288559786
1215.0,0.009885088540613651,-0.06703300832216949,0.0005348196993904744,-0.001067457896849779,-0.0005676041924130467,-0.0002547557600885449
1216.0,0.010084735229611397,-0.06713404125318077,0.0005249074385061276,-0.001073182034845482,-0.0005475038759367643,-0.0002493622450246116
1217.0,0.010574767366051674,-0.067086105366178,0.0005208085316230285,-0.001078971760965525,-0.000525307627009889,-0.00024381147097369922
1218.0,0.008620101027190685,-0.06715303840357216,0.0005159200946686204,-0.001083499965780704,-0.0005081945335957868,-0.0002393220488152859
1219.0,0.011133446358144283,-0.06718313488504969,0.0005064045354649664,-0.001089157922359995,-0.0004863900832846429,-0.00023357808011620408
1220.0,0.009383815340697765,-0.06712266782113765,0.0005113031946063721,-0.0010937221170850846,-0.0004670586347151691,-0.000228826073467709
1221.0,0.009668830782175064,-0.06738910929656092,0.0004957072778025148,-0.0010982380279894993,-0.00045162266137541916,-0.00022388236940067447
1222.0,0.009979921393096447,-0.06722289841417065,0.000493790168154847,-0.001102745186649367,-0.0004324644902986381,-0.00021893524973421954
