tick,force_value,force_target
206.0,-7.458949002117166e-06,-7.458949002117166e-06
207.0,-1.9003712872957575e-05,-1.9003712872957575e-05
208.0,-1.0186824668498256e-05,-1.0186824668498256e-05
209.0,1.0661349807346645e-05,1.0661349807346645e-05
210.0,-2.125958881323416e-05,-2.125958881323416e-05
211.0,9.375534134577264e-06,9.375534134577264e-06
212.0,9.375534134577264e-06,
213.0,1.0737361747535178e-05,1.0737361747535178e-05
214.0,-2.262827010071517e-05,-2.262827010071517e-05
215.0,-2.0738910042322855e-05,-2.0738910042322855e-05
216.0,2.0135253914655614e-05,2.0135253914655614e-05
217.0,-4.137176083826572e-06,-4.137176083826572e-06
218.0,-2.112368449314189e-05,-2.112368449314189e-05
219.0,-4.411436355628728e-06,-4.411436355628728e-06
220.0,1.989192528269742e-05,1.989192528269742e-05
221.0,-3.341301723970684e-05,-3.341301723970684e-05
222.0,-2.6215177086711562e-05,-2.6215177086711562e-05
223.0,-1.2877767442519999e-05,-1.2877767442519999e-05
224.0,1.3525912677635714e-05,1.3525912677635714e-05
225.0,-4.243644971932661e-05,-4.243644971932661e-05
226.0,1.5818036726416887e-05,1.5818036726416887e-05
227.0,-2.581859184053522e-05,-2.581859184053522e-05
228.0,1.3648440360292815e-05,1.3648440360292815e-05
229.0,-7.771456465223214e-06,-7.771456465223214e-06
230.0,-2.2690464120445555e-05,-2.2690464120445555e-05
231.0,1.199481019512279e-05,1.199481019512279e-05
232.0,-1.7457693297647088e-05,-1.7457693297647088e-05
233.0,-6.208042002110334e-06,-6.208042002110334e-06
234.0,-1.6262582870354556e-05,-1.6262582870354556e-05
235.0,4.496796456615621e-06,4.496796456615621e-06
236.0,-3.9187333417899785e-06,-3.9187333417899785e-06
237.0,-2.4980592742110062e-05,-2.4980592742110062e-05
238.0,-3.88397420598383e-05,-3.88397420598383e-05
239.0,-5.0288491337055635e-06,-5.0288491337055635e-06
240.0,-3.2786324509929407e-05,-3.2786324509929407e-05
241.0,-3.912089621234851e-06,-3.912089621234851e-06
242.0,-6.139886608273787e-06,-6.139886608273787e-06
243.0,-3.600674646452998e-05,-3.600674646452998e-05
244.0,-5.138522121128311e-05,-5.138522121128311e-05
245.0,-1.5183268491769272e-06,-1.5183268491769272e-06
246.0,-4.4264439956092616e-05,-4.4264439956092616e-05
247.0,-3.3595955395883533e-06,-3.3595955395883533e-06
248.0,-1.5548158179866904e-05,-1.5548158179866904e-05
249.0,-1.6742814637272295e-05,-1.6742814637272295e-05
250.0,-2.5415023299429582e-05,-2.5415023299429582e-05
251.0,-3.5960101731406815e-06,-3.5960101731406815e-06
252.0,-1.4571048097094578e-05,-1.4571048097094578e-05
253.0,-3.657201663752357e-05,-3.657201663752357e-05
254.0,1.5883048925226558e-05,1.5883048925226558e-05
255.0,-3.7729338046289384e-05,-3.7729338046289384e-05
256.0,1.542484276836757e-05,1.542484276836757e-05
257.0,-2.8556755132395327e-05,-2.8556755132395327e-05
258.0,2.0027815854245303e-05,2.0027815854245303e-05
259.0,-3.345842311149987e-05,-3.345842311149987e-05
260.0,2.6766031842355217e-05,2.6766031842355217e-05
261.0,-3.5457588531226164e-05,-3.5457588531226164e-05
262.0,2.5191338278209707e-05,2.5191338278209707e-05
263.0,8.813382346380504e-07,8.813382346380504e-07
264.0,-2.887972689794176e-05,-2.887972689794176e-05
265.0,-7.571256920556979e-06,-7.571256920556979e-06
266.0,1.5096253123203095e-05,1.5096253123203095e-05
267.0,-3.687155173872175e-05,-3.687155173872175e-05
268.0,-1.4585129046026889e-05,-1.4585129046026889e-05
269.0,6.367114996794312e-06,6.367114996794312e-06
270.0,-3.1735618453108434e-05,-3.1735618453108434e-05
271.0,5.324454019670467e-06,5.324454019670467e-06
272.0,-2.2227699343320124e-05,-2.2227699343320124e-05
273.0,1.0140662025904313e-05,1.0140662025904313e-05
274.0,-1.9861637050944496e-05,-1.9861637050944496e-05
275.0,1.1523781687101629e-05,1.1523781687101629e-05
276.0,-1.8276706204109408e-05,-1.8276706204109408e-05
277.0,1.4800881010832512e-05,1.4800881010832512e-05
278.0,-1.6571692706269472e-05,-1.6571692706269472e-05
279.0,1.4821629326048182e-05,1.4821629326048182e-05
280.0,-1.596875441245253e-05,-1.596875441245253e-05
281.0,1.2811578892741147e-05,1.2811578892741147e-05
282.0,-1.0954579436103732e-05,-1.0954579436103732e-05
283.0,1.3125554653145035e-05,1.3125554653145035e-05
284.0,-8.309150145376271e-06,-8.309150145376271e-06
285.0,-8.377169374133772e-06,-8.377169374133772e-06
286.0,3.195843353649804e-05,3.195843353649804e-05
287.0,-2.7049693061205754e-05,-2.7049693061205754e-05
288.0,-2.6715502157748222e-05,-2.6715502157748222e-05
289.0,1.9882079320817442e-05,1.9882079320817442e-05
290.0,-2.5081650775254397e-05,-2.5081650775254397e-05
291.0,-5.995319923104143e-06,-5.995319923104143e-06
292.0,-1.624425018228398e-05,-1.624425018228398e-05
293.0,1.925752670635924e-05,1.925752670635924e-05
294.0,-2.4914759061977247e-05,-2.4914759061977247e-05
295.0,-1.3302836406498214e-05,-1.3302836406498214e-05
296.0,-1.7645499785384527e-05,-1.7645499785384527e-05
297.0,3.5575719584410464e-06,3.5575719584410464e-06
298.0,7.009573814281537e-06,7.009573814281537e-06
299.0,-2.487625090928543e-05,-2.487625090928543e-05
300.0,-1.4533682859352855e-05,-1.4533682859352855e-05
301.0,1.2814340879509174e-05,1.2814340879509174e-05
302.0,-2.7122099582974186e-05,-2.7122099582974186e-05
303.0,-3.2618970333738505e-06,-3.2618970333738505e-06
304.0,2.963397645929335e-05,2.963397645929335e-05
305.0,-2.9661098549297045e-05,-2.9661098549297045e-05
306.0,-1.8419123109875895e-05,-1.8419123109875895e-05
307.0,-1.1591641088419966e-06,-1.1591641088419966e-06
308.0,-1.038451540955221e-05,-1.038451540955221e-05
309.0,-5.449977063730255e-06,-5.449977063730255e-06
310.0,-1.8242037712296304e-05,-1.8242037712296304e-05
311.0,1.114162937539966e-05,1.114162937539966e-05
312.0,-2.459378290421324e-05,-2.459378290421324e-05
313.0,-6.002912418807563e-06,-6.002912418807563e-06
314.0,2.5806546137362083e-05,2.5806546137362083e-05
315.0,-3.268131883679786e-05,-3.268131883679786e-05
316.0,2.7065605767483056e-05,2.7065605767483056e-05
317.0,-2.7626974313989344e-05,-2.7626974313989344e-05
318.0,-2.5154325122761108e-05,-2.5154325122761108e-05
319.0,-1.191713051479352e-05,-1.191713051479352e-05
320.0,8.355820445731505e-07,8.355820445731505e-07
321.0,2.010910136799176e-05,2.010910136799176e-05
322.0,-2.8970898896290754e-05,-2.8970898896290754e-05
323.0,-1.7916880795291164e-05,-1.7916880795291164e-05
324.0,2.118151695794988e-05,2.118151695794988e-05
325.0,-3.207307638638252e-05,-3.207307638638252e-05
326.0,-1.4978196234802828e-05,-1.4978196234802828e-05
327.0,-6.0377691730211164e-06,-6.0377691730211164e-06
328.0,-3.550330054878028e-05,-3.550330054878028e-05
329.0,7.413767428513296e-06,7.413767428513296e-06
330.0,2.3556809940684214,2.3556809940684214
331.0,-3.9079767464129294,-3.9079767464129294
332.0,0.17203569843413913,0.17203569843413913
333.0,0.1480329434162584,0.1480329434162584
334.0,0.12299514005849332,0.12299514005849332
335.0,0.10123480092891607,0.10123480092891607
336.0,0.07791022876151571,0.07791022876151571
337.0,0.0582533806063093,0.0582533806063093
338.0,0.037313081040546064,0.037313081040546064
339.0,0.020448206016542674,0.020448206016542674
340.0,0.011432594709711422,0.011432594709711422
341.0,0.011837887766071085,0.011837887766071085
342.0,0.013630285914563839,0.013630285914563839
343.0,0.015080859659663617,0.015080859659663617
344.0,0.016592004809812523,0.016592004809812523
345.0,0.01791635252695841,0.01791635252695841
346.0,0.019811477045193038,0.019811477045193038
347.0,0.021477286451248412,0.021477286451248412
348.0,0.02348942260887882,0.02348942260887882
349.0,0.025301500918322298,0.025301500918322298
350.0,0.027487989676015706,0.027487989676015706
351.0,0.029317071338084456,0.029317071338084456
352.0,0.03193976640942932,0.03193976640942932
353.0,0.03431319053050873,0.03431319053050873
354.0,0.03598077946219614,0.03598077946219614
355.0,0.03889242886931532,0.03889242886931532
356.0,0.041993037034036965,0.041993037034036965
357.0,0.044059763835418084,0.044059763835418084
358.0,0.047112735014744736,0.047112735014744736
359.0,0.04963380425190869,0.04963380425190869
360.0,0.05290263312193433,0.05290263312193433
361.0,0.05577488725693997,0.05577488725693997
362.0,0.05930178922157188,0.05930178922157188
363.0,0.06240746781051587,0.06240746781051587
364.0,0.06658170772223089,0.06658170772223089
365.0,0.07055878798670995,0.07055878798670995
366.0,0.07334816718861017,0.07334816718861017
367.0,0.07706792977916863,0.07706792977916863
368.0,0.07972770834731938,0.07972770834731938
369.0,0.0814270076599974,0.0814270076599974
370.0,0.08263662739642967,0.08263662739642967
371.0,0.0834808013590114,0.0834808013590114
372.0,0.08375298240702407,0.08375298240702407
373.0,0.08382328569407584,0.08382328569407584
374.0,0.0834644593374462,0.0834644593374462
375.0,0.082949947682771,0.082949947682771
376.0,0.08218796928779254,0.08218796928779254
377.0,0.0811674297936814,0.0811674297936814
378.0,0.08017750230065028,0.08017750230065028
379.0,0.07901603050598027,0.07901603050598027
380.0,0.07783882755022546,0.07783882755022546
381.0,0.07658539664544477,0.07658539664544477
382.0,0.07524374217334548,0.07524374217334548
383.0,0.07398497303520153,0.07398497303520153
384.0,0.07272869995209649,0.07272869995209649
385.0,0.07153597557590007,0.07153597557590007
386.0,0.07046739801386957,0.07046739801386957
387.0,0.06937794538727524,0.06937794538727524
388.0,0.06842368308190759,0.06842368308190759
389.0,0.06753691317469479,0.06753691317469479
390.0,0.06661752974648309,0.06661752974648309
391.0,0.0658723918444095,0.0658723918444095
392.0,0.06519098207219251,0.06519098207219251
393.0,0.06460200796167609,0.06460200796167609
394.0,0.06414900421238356,0.06414900421238356
395.0,0.06371485567188806,0.06371485567188806
396.0,0.06329982034080632,0.06329982034080632
397.0,0.06306133727390058,0.06306133727390058
398.0,0.06287498097983188,0.06287498097983188
399.0,0.06264423468923219,0.06264423468923219
400.0,0.06258218675957972,0.06258218675957972
401.0,0.06253377067110741,0.06253377067110741
402.0,0.06254680500666342,0.06254680500666342
403.0,0.06252819549065398,0.06252819549065398
404.0,0.06265684993281467,0.06265684993281467
405.0,0.06269735158857637,0.06269735158857637
406.0,0.06284962857427297,0.06284962857427297
407.0,0.06302017118201217,0.06302017118201217
408.0,0.06313487774427953,0.06313487774427953
409.0,0.06335010426138983,0.06335010426138983
410.0,0.06350263121550112,0.06350263121550112
411.0,0.06372083688542755,0.06372083688542755
412.0,0.06391290026881605,0.06391290026881605
413.0,0.06413985832272509,0.06413985832272509
414.0,0.06429559581349997,0.06429559581349997
415.0,0.06450447029285178,0.06450447029285178
416.0,0.06474336407867247,0.06474336407867247
417.0,0.06487789054133832,0.06487789054133832
418.0,0.06509579391746804,0.06509579391746804
419.0,0.0652501172746361,0.0652501172746361
420.0,0.06546069391067921,0.06546069391067921
421.0,0.06554918438553058,0.06554918438553058
422.0,0.06573016959462676,0.06573016959462676
423.0,0.06592710774483089,0.06592710774483089
424.0,0.06596220852597738,0.06596220852597738
425.0,0.06618443572629934,0.06618443572629934
426.0,0.06624079173339714,0.06624079173339714
427.0,0.06637858932891119,0.06637858932891119
428.0,0.06644573803470756,0.06644573803470756
429.0,0.0665883543441972,0.0665883543441972
430.0,0.06662944307658086,0.06662944307658086
431.0,0.06674034889286222,0.06674034889286222
432.0,0.06681137909685028,0.06681137909685028
433.0,0.06689329434817512,0.06689329434817512
434.0,0.06692262149692031,0.06692262149692031
435.0,0.0669824692478379,0.0669824692478379
436.0,0.06709425351278807,0.06709425351278807
437.0,0.06704910779281717,0.06704910779281717
438.0,0.06713645405004047,0.06713645405004047
439.0,0.06723120252456649,0.06723120252456649
440.0,0.06719631361737997,0.06719631361737997
441.0,0.06725194562246226,0.06725194562246226
442.0,0.06730253325383362,0.06730253325383362
443.0,0.067326337116842,0.067326337116842
444.0,0.06737631811437443,0.06737631811437443
445.0,0.06738743457776733,0.06738743457776733
446.0,0.06747097190872964,0.06747097190872964
447.0,0.06739760737576651,0.06739760737576651
448.0,0.06748692634621681,0.06748692634621681
449.0,0.06749795855455717,0.06749795855455717
450.0,0.06758949249551709,0.06758949249551709
451.0,0.06751318635983687,0.06751318635983687
452.0,0.06758328367238509,0.06758328367238509
453.0,0.06765504013122707,0.06765504013122707
454.0,0.06759492419476182,0.06759492419476182
455.0,0.06768167671949157,0.06768167671949157
456.0,0.06770497434069359,0.06770497434069359
457.0,0.06764612244025506,0.06764612244025506
458.0,0.06780577212345806,0.06780577212345806
459.0,0.0677131088966898,0.0677131088966898
460.0,0.06777188824242461,0.06777188824242461
