seq,recv_timestamp,recv_size,process_time,send_timestamp,send_size
0.0,1638445883.2001097,122.0,0.0014719963073730469,1638445883.2015817,72.0
1.0,1638445883.2182715,122.0,0.0011858940124511719,1638445883.2194574,72.0
2.0,1638445883.2354944,122.0,0.001316070556640625,1638445883.2368104,72.0
3.0,1638445883.2454095,122.0,0.0013892650604248047,1638445883.2467988,72.0
4.0,1638445883.2565966,122.0,0.0015418529510498047,1638445883.2581384,72.0
5.0,1638445883.266409,122.0,0.0013425350189208984,1638445883.2677515,72.0
6.0,1638445883.2763844,122.0,0.0012617111206054688,1638445883.277646,72.0
7.0,1638445883.2862747,122.0,0.0012025833129882812,1638445883.2874773,72.0
8.0,1638445883.3014235,122.0,0.0011212825775146484,1638445883.3025448,72.0
9.0,1638445883.3176222,122.0,0.0011250972747802734,1638445883.3187473,72.0
10.0,1638445883.3354993,122.0,0.0012176036834716797,1638445883.336717,72.0
11.0,1638445883.345587,122.0,0.0012357234954833984,1638445883.3468227,72.0
12.0,1638445883.3553026,122.0,0.0014147758483886719,1638445883.3567173,72.0
13.0,1638445883.3664193,122.0,0.0012202262878417969,1638445883.3676395,72.0
14.0,1638445883.3779063,122.0,0.0012810230255126953,1638445883.3791873,72.0
15.0,1638445883.3863661,122.0,0.001191854476928711,1638445883.387558,72.0
16.0,1638445883.3956225,122.0,0.0010590553283691406,1638445883.3966815,72.0
17.0,1638445883.4049966,122.0,0.0011157989501953125,1638445883.4061124,72.0
18.0,1638445883.415925,122.0,0.0011124610900878906,1638445883.4170375,72.0
19.0,1638445883.4265378,122.0,0.0011703968048095703,1638445883.4277081,72.0
20.0,1638445883.4393234,122.0,0.0010950565338134766,1638445883.4404185,72.0
21.0,1638445883.4570045,122.0,0.001306295394897461,1638445883.4583108,72.0
22.0,1638445883.4681425,122.0,0.0011539459228515625,1638445883.4692965,72.0
23.0,1638445883.4861555,122.0,0.0013437271118164062,1638445883.4874992,72.0
24.0,1638445883.4960074,122.0,0.0015833377838134766,1638445883.4975908,72.0
25.0,1638445883.5060995,122.0,0.0013020038604736328,1638445883.5074015,72.0
26.0,1638445883.5172718,122.0,0.0011522769927978516,1638445883.518424,72.0
27.0,1638445883.527097,122.0,0.0013322830200195312,1638445883.5284293,72.0
28.0,1638445883.5353265,122.0,0.0012288093566894531,1638445883.5365553,72.0
29.0,1638445883.546313,122.0,0.0013148784637451172,1638445883.547628,72.0
30.0,1638445883.5556796,122.0,0.0013518333435058594,1638445883.5570314,72.0
31.0,1638445883.5656147,122.0,0.0011723041534423828,1638445883.566787,72.0
32.0,1638445883.57598,122.0,0.0012652873992919922,1638445883.5772452,72.0
33.0,1638445883.5964215,122.0,0.0013172626495361328,1638445883.5977387,72.0
34.0,1638445883.60826,122.0,0.0011322498321533203,1638445883.6093922,72.0
35.0,1638445883.6267734,122.0,0.0013203620910644531,1638445883.6280937,72.0
36.0,1638445883.6369848,122.0,0.0011200904846191406,1638445883.638105,72.0
37.0,1638445883.6471286,122.0,0.0012278556823730469,1638445883.6483564,72.0
38.0,1638445883.6574588,122.0,0.0012645721435546875,1638445883.6587234,72.0
39.0,1638445883.6756258,122.0,0.0012786388397216797,1638445883.6769044,72.0
40.0,1638445883.686109,122.0,0.0012373924255371094,1638445883.6873465,72.0
41.0,1638445883.6956556,122.0,0.0013427734375,1638445883.6969984,72.0
42.0,1638445883.7063735,122.0,0.001302480697631836,1638445883.707676,72.0
43.0,1638445883.7162101,122.0,0.0011098384857177734,1638445883.71732,72.0
44.0,1638445883.7319806,122.0,0.001216888427734375,1638445883.7331975,72.0
45.0,1638445883.7451034,122.0,0.0014276504516601562,1638445883.746531,72.0
46.0,1638445883.754809,122.0,0.0013360977172851562,1638445883.756145,72.0
47.0,1638445883.7675295,122.0,0.0012712478637695312,1638445883.7688007,72.0
48.0,1638445883.7777405,122.0,0.0014116764068603516,1638445883.7791522,72.0
49.0,1638445883.7876205,122.0,0.0012497901916503906,1638445883.7888703,72.0
50.0,1638445883.7975695,122.0,0.0012187957763671875,1638445883.7987883,72.0
